id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
yPtuKog0EemMZ0NbB9_WEg,3NabqAPM,https://europepmc.org/articles/PMC3599585/,GP5,of a part of the L1 region with ,"+/GP6+ primers, were hybridized ",TextQuoteSelector,TextPositionSelector,24875,24878,CRT_GP,yes,[CRT_GP][ALL],,acct:vaishnavijpai@hypothes.is,A cross-sectional study to estimate high-risk human papillomavirus prevalence and type distribution in Italian women aged 18-26 years.,2019-06-06T08:26:30.019041+00:00
w-vqWIg1EemSwLM_WxSt5g,3NabqAPM,https://europepmc.org/articles/PMC3599585/,infection,"6, 95%CI: 0.34-0.92) to acquire ", than women living with parents/,TextQuoteSelector,TextPositionSelector,15542,15551,CRT_DS,yes,[CRT_DS][ALL],,acct:vaishnavijpai@hypothes.is,A cross-sectional study to estimate high-risk human papillomavirus prevalence and type distribution in Italian women aged 18-26 years.,2019-06-06T08:33:30.946137+00:00
veZLOIhLEem826PQDigkIA,3NabqAPM,https://europepmc.org/articles/PMC3599585/,HPV31,"ultiple infections, followed by ", and 18. Table 4 shows the distr,TextQuoteSelector,TextPositionSelector,34409,34414,MIS_OG,no,MIS_OG,,acct:vaishnavijpai@hypothes.is,A cross-sectional study to estimate high-risk human papillomavirus prevalence and type distribution in Italian women aged 18-26 years.,2019-06-06T11:10:49.821725+00:00
u_oYFog0EemkQc9qQHp6uQ,3NabqAPM,https://europepmc.org/articles/PMC3599585/,β-globin, samples were amplified for the , gene sequence using GH20-PC04 p,TextQuoteSelector,TextPositionSelector,25639,25647,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,A cross-sectional study to estimate high-risk human papillomavirus prevalence and type distribution in Italian women aged 18-26 years.,2019-06-06T08:26:08.278828+00:00
tBvhLog0EemJghMLIlXRZA,3NabqAPM,https://europepmc.org/articles/PMC3599585/,streptavidin,ected with alkaline phosphatase–, conjugate and substrate (5-brom,TextQuoteSelector,TextPositionSelector,25095,25107,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,A cross-sectional study to estimate high-risk human papillomavirus prevalence and type distribution in Italian women aged 18-26 years.,2019-06-06T08:25:55.081629+00:00
pN-yPog1EempXiPzaRYReQ,3NabqAPM,https://europepmc.org/articles/PMC3599585/,infections,opulationHPV genotypesNumber of ,HR-HC2 test positive women (N=19,TextQuoteSelector,TextPositionSelector,32859,32869,CRT_DS,yes,[CRT_DS][ALL],,acct:vaishnavijpai@hypothes.is,A cross-sectional study to estimate high-risk human papillomavirus prevalence and type distribution in Italian women aged 18-26 years.,2019-06-06T08:32:38.917061+00:00
pAj9ZMshEemkrdMCHEh3Nw,3NabqAPM,https://europepmc.org/articles/PMC3599585/,HPV infections,sionWe found a prevalence of HR-, of 19% in a sample of Italian w,TextQuoteSelector,TextPositionSelector,37878,37892,WS_DS,yes,[WS_DS][ALL],,acct:vaishnavijpai@hypothes.is,A cross-sectional study to estimate high-risk human papillomavirus prevalence and type distribution in Italian women aged 18-26 years.,2019-08-30T12:28:15.554500+00:00
nece-og0Eem64aPqCZTzBQ,3NabqAPM,https://europepmc.org/articles/PMC3599585/,persistent infection, in most cases; only women with , by HR-HPV types are likely to d,TextQuoteSelector,TextPositionSelector,17101,17121,WS_DS,no,WS_DS,,acct:vaishnavijpai@hypothes.is,A cross-sectional study to estimate high-risk human papillomavirus prevalence and type distribution in Italian women aged 18-26 years.,2019-06-06T08:25:17.728967+00:00
kisUpIg0Eemhnk984nS1gw,3NabqAPM,https://europepmc.org/articles/PMC3599585/,MPA,ata and revised the manuscript. ,", SB, NC, DF, AL, MCM, RN, EB pa",TextQuoteSelector,TextPositionSelector,47437,47440,WT_GP,no,[WT_GP],,acct:vaishnavijpai@hypothes.is,A cross-sectional study to estimate high-risk human papillomavirus prevalence and type distribution in Italian women aged 18-26 years.,2019-06-06T08:24:58.056651+00:00
jUhsYIg1Eem330vMdAnU8w,3NabqAPM,https://europepmc.org/articles/PMC3599585/,pap,pate. Participants were offered , test and Hybrid-Capture 2 (HC2),TextQuoteSelector,TextPositionSelector,15042,15045,WT_GP,yes,[WT_GP][ALL],,acct:vaishnavijpai@hypothes.is,A cross-sectional study to estimate high-risk human papillomavirus prevalence and type distribution in Italian women aged 18-26 years.,2019-06-06T08:31:59.144232+00:00
