id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zt_SnLkaEemirFc_4ZdqzQ,3NabqAPM,https://europepmc.org/articles/PMC2292144/,Bestrophin 4,phin 3PtB3668XP_522466XM_5224668,PtB4473XP_524571XM_5245719Bestro,TextQuoteSelector,TextPositionSelector,16226,16238,MIS_GP,yes,[MIS_GP][ALL],,acct:vaishnavijpai@hypothes.is,Molecular evolution and functional divergence of the bestrophin protein family.,2019-08-07T13:53:59.944931+00:00
zNoWwLkeEemrHuNeDeusfA,3NabqAPM,https://europepmc.org/articles/PMC2292144/,MdB3,363751XM_00136371431Bestrophin 3,676XP_001369557XM_00136952032Bes,TextQuoteSelector,TextPositionSelector,17430,17434,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Molecular evolution and functional divergence of the bestrophin protein family.,2019-08-07T14:22:34.336459+00:00
zN3HFLkbEem3AyeMDEMuFA,3NabqAPM,https://europepmc.org/articles/PMC2292144/,X. laevis,sequences. One exception may be ,", for which a high quality genom",TextQuoteSelector,TextPositionSelector,31647,31656,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Molecular evolution and functional divergence of the bestrophin protein family.,2019-08-07T14:01:05.386798+00:00
zK2pNLkcEemWDhcfgD_0ug,3NabqAPM,https://europepmc.org/articles/PMC2292144/,Amphibia,strophin 1Xt-1Xenopus tropicalis,419ENSXETP00000014724ENSXETT0000,TextQuoteSelector,TextPositionSelector,17927,17935,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,Molecular evolution and functional divergence of the bestrophin protein family.,2019-08-07T14:08:14.953126+00:00
yLX1MrkeEemZVEun_F9pYg,3NabqAPM,https://europepmc.org/articles/PMC2292144/,MdB1,066317XM_00106631730Bestrophin 1,Monodelphis domesticaMammalia467,TextQuoteSelector,TextPositionSelector,17356,17360,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Molecular evolution and functional divergence of the bestrophin protein family.,2019-08-07T14:22:27.341688+00:00
x_FnPrkaEemOFPN_5LNZDQ,3NabqAPM,https://europepmc.org/articles/PMC2292144/,bestrophin 4,al divergence was found between ," and the other family members, a",TextQuoteSelector,TextPositionSelector,9785,9797,CRT_GP,yes,[CRT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Molecular evolution and functional divergence of the bestrophin protein family.,2019-08-07T13:53:47.763079+00:00
xSZcdLkcEemrfKuIOiwSMQ,3NabqAPM,https://europepmc.org/articles/PMC2292144/,Xenopus tropicalis,41XM_00123494039Bestrophin 1Xt-1,Amphibia419ENSXETP00000014724ENS,TextQuoteSelector,TextPositionSelector,17909,17927,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,Molecular evolution and functional divergence of the bestrophin protein family.,2019-08-07T14:08:02.517354+00:00
wcI_wLkdEeme9x-tmybZHg,3NabqAPM,https://europepmc.org/articles/PMC2292144/, craniates,"ny, the closest relatives of the",", we identified only a single be",TextQuoteSelector,TextPositionSelector,14320,14330,MIS_OG,no,MIS_OG,,acct:vaishnavijpai@hypothes.is,Molecular evolution and functional divergence of the bestrophin protein family.,2019-08-07T14:15:05.913325+00:00
waeSTrkbEemmMV_C37UOxw,3NabqAPM,https://europepmc.org/articles/PMC2292144/,insects,"sea squirt), and invertebrates (",", nematodes) (see Additional fil",TextQuoteSelector,TextPositionSelector,14025,14032,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Molecular evolution and functional divergence of the bestrophin protein family.,2019-08-07T14:00:47.164664+00:00
veZ07LkeEeml9V8PQSMXvA,3NabqAPM,https://europepmc.org/articles/PMC2292144/,RnB4,XP_235161XM_23516129Bestrophin 4,454XP_001066317XM_00106631730Bes,TextQuoteSelector,TextPositionSelector,17311,17315,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Molecular evolution and functional divergence of the bestrophin protein family.,2019-08-07T14:22:09.184803+00:00
ujT0ZrkbEemHVYcUVENPwA,3NabqAPM,https://europepmc.org/articles/PMC2292144/,mammals,logous proteins in vertebrates (,", birds, amphibians and fishes),",TextQuoteSelector,TextPositionSelector,13939,13946,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Molecular evolution and functional divergence of the bestrophin protein family.,2019-08-07T14:00:34.711172+00:00
uJcR8LkdEemisNusK0hPiA,3NabqAPM,https://europepmc.org/articles/PMC2292144/,invertebrates," urochordates (sea squirt), and "," (insects, nematodes) (see Addit",TextQuoteSelector,TextPositionSelector,14010,14023,MIS_OG,no,MIS_OG,,acct:vaishnavijpai@hypothes.is,Molecular evolution and functional divergence of the bestrophin protein family.,2019-08-07T14:14:50.960918+00:00
u5eNkrkaEemTAod7NK_s3Q,3NabqAPM,https://europepmc.org/articles/PMC2292144/,human,:AbstractBackgroundMutations in , bestrophin 1 are associated wit,TextQuoteSelector,TextPositionSelector,8526,8531,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Molecular evolution and functional divergence of the bestrophin protein family.,2019-08-07T13:53:27.427362+00:00
taMlLLkfEemfOUNpIbrpJA,3NabqAPM,https://europepmc.org/articles/PMC2292144/,autosomal-dominant macular dystrophies, associated with at least three ," including Best disease, adult o",TextQuoteSelector,TextPositionSelector,8580,8618,WS_DS,no,WS_DS,,acct:vaishnavijpai@hypothes.is,Molecular evolution and functional divergence of the bestrophin protein family.,2019-08-07T14:29:03.944713+00:00
