id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zqGC0N3IEemE4iMBsAxzSQ,3NabqAPM,https://europepmc.org/articles/PMC5110973/,Dunaliella, under Nitrogen depletionIn the , genus which dominates list of t,TextQuoteSelector,TextPositionSelector,13673,13683,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T06:10:13.912019+00:00
yOcMdN3EEemzqp9dV0niZA,3NabqAPM,https://europepmc.org/articles/PMC5110973/,Chlorophyta,croalga belonging to the phylum , – is one of the most promising ,TextQuoteSelector,TextPositionSelector,10993,11004,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T05:41:26.321641+00:00
x7BNZN3VEem0bbP52KLVcw,3NabqAPM,https://europepmc.org/articles/PMC5110973/,UGP1, UDP-glucose pyrophosphorylase (,) and starch branching enzyme (S,TextQuoteSelector,TextPositionSelector,28021,28025,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T07:43:05.780082+00:00
w_fJGN3VEem99gf84G1r-w,3NabqAPM,https://europepmc.org/articles/PMC5110973/,UDP-glucose pyrophosphorylase,"A1), starch synthase (SSS1) and ", (UGP1) and starch branching enz,TextQuoteSelector,TextPositionSelector,27990,28019,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T07:42:59.400102+00:00
wUr33N3EEem3-jvQ7NWFCw,3NabqAPM,https://europepmc.org/articles/PMC5110973/,plants,"s1,2,3. Compared to terrestrial ",", microalgae boast higher photos",TextQuoteSelector,TextPositionSelector,9197,9203,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T05:41:13.489876+00:00
vJU9It3VEemJDMtws4X5bQ,3NabqAPM,https://europepmc.org/articles/PMC5110973/,SSS1,"rylase (STA1), starch synthase (",) and UDP-glucose pyrophosphoryl,TextQuoteSelector,TextPositionSelector,27980,27984,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T07:42:47.124523+00:00
tcLfpN3VEemeBbvTepLdsQ,3NabqAPM,https://europepmc.org/articles/PMC5110973/,starch synthase,"ucose pyrophosphorylase (STA1), ", (SSS1) and UDP-glucose pyrophos,TextQuoteSelector,TextPositionSelector,27963,27978,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T07:42:35.699438+00:00
sN1D3N3JEemSuieDz1UHow,3NabqAPM,https://europepmc.org/articles/PMC5110973/,PPD2,n. Pyruvate phosphate dikinase (,) was upregulated by 23-fold on ,TextQuoteSelector,TextPositionSelector,24855,24859,CRT_GP,yes,[CRT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T06:16:33.414394+00:00
r2iKAN3VEemx7v8uuimeSw,3NabqAPM,https://europepmc.org/articles/PMC5110973/,STA1, ADP-glucose pyrophosphorylase (,"), starch synthase (SSS1) and UD",TextQuoteSelector,TextPositionSelector,27956,27960,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T07:42:24.946281+00:00
qedOut3JEem6wZv_drEMHQ,3NabqAPM,https://europepmc.org/articles/PMC5110973/,Pyruvate phosphate dikinase,arbonate from CO2 assimilation. , (PPD2) was upregulated by 23-fo,TextQuoteSelector,TextPositionSelector,24826,24853,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T06:16:21.709744+00:00
q6qwHt3VEempS7tFZEh3wQ,3NabqAPM,https://europepmc.org/articles/PMC5110973/,ADP-glucose pyrophosphorylase,"ism were upregulated, including "," (STA1), starch synthase (SSS1) ",TextQuoteSelector,TextPositionSelector,27925,27954,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T07:42:18.493012+00:00
p3cg4t3iEemz0ltVC66Jqg,3NabqAPM,https://europepmc.org/articles/PMC5110973/,LPAAT ,ta GPAT was downregulated while ,"was upregulated, N. oceanica and",TextQuoteSelector,TextPositionSelector,31172,31178,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T09:15:15.065527+00:00
or8Snt3iEemL1w-ejNWZfw,3NabqAPM,https://europepmc.org/articles/PMC5110973/,GPAT,ch microalga: In D. tertiolecta , was downregulated while LPAAT w,TextQuoteSelector,TextPositionSelector,31143,31147,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T09:15:07.156123+00:00
oYnJ-N3VEemV4hcxQyu-eQ,3NabqAPM,https://europepmc.org/articles/PMC5110973/,GPDH,erol-3-phosphate dehydrogenase (,) was also increased. Particular,TextQuoteSelector,TextPositionSelector,27816,27820,CRT_GP,yes,[CRT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T07:42:01.751790+00:00
oKWcRN3JEem-WT8PB-FHKg,3NabqAPM,https://europepmc.org/articles/PMC5110973/,CAG3,"carbonic anhydrase (CAG1, CAG2, ",") in D3 (Supplementary dataset),",TextQuoteSelector,TextPositionSelector,24722,24726,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T06:16:06.166023+00:00
nGsc7t3JEemZxH8b3-JTOg,3NabqAPM,https://europepmc.org/articles/PMC5110973/,CAG2,"gamma carbonic anhydrase (CAG1, ",", CAG3) in D3 (Supplementary dat",TextQuoteSelector,TextPositionSelector,24716,24720,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T06:15:59.099993+00:00
nG6MrN3AEemEsTfYvCJ1vQ,3NabqAPM,https://europepmc.org/articles/PMC5110973/,microorganisms,lation of genes for engineering , to synthesize products of inter,TextQuoteSelector,TextPositionSelector,8950,8964,MIS_OG,yes,[MIS_OG][ALL],,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T05:11:33.672984+00:00
nD6JNt3TEemwCVdU6zWqBg,3NabqAPM,https://europepmc.org/articles/PMC5110973/,diacylglycerol acyltransferase,"; CA, carbonic anhydrase; DGAT, ","; DHAP, dihydroxyacetone phospha",TextQuoteSelector,TextPositionSelector,25893,25923,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T07:27:33.797615+00:00
mjsgDt3iEemdcSOfw7SPrA,3NabqAPM,https://europepmc.org/articles/PMC5110973/,C. vulgaris,"es were mostly unchanged, while ", genes were upregulated. Noticea,TextQuoteSelector,TextPositionSelector,31261,31272,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T09:14:52.941802+00:00
m68B9t3VEemSe2uSXYMjRA,3NabqAPM,https://europepmc.org/articles/PMC5110973/,glycerol-3-phosphate dehydrogenase, synthesis as the expression of , (GPDH) was also increased. Part,TextQuoteSelector,TextPositionSelector,27780,27814,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T07:41:51.830889+00:00
lu915N3TEemdYtuyv_QSUQ,3NabqAPM,https://europepmc.org/articles/PMC5110973/,DGAT,"mylase; CA, carbonic anhydrase; ",", diacylglycerol acyltransferase",TextQuoteSelector,TextPositionSelector,25887,25891,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T07:27:24.847489+00:00
larm5t3JEemUSJ8Jg-J4Jg,3NabqAPM,https://europepmc.org/articles/PMC5110973/,CAG1,ms of gamma carbonic anhydrase (,", CAG2, CAG3) in D3 (Supplementa",TextQuoteSelector,TextPositionSelector,24710,24714,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T06:15:47.790892+00:00
klMJBt3TEemTousLNXPvAg,3NabqAPM,https://europepmc.org/articles/PMC5110973/, carbonic anhydrase,"phosphorylase; AMY, amylase; CA,","; DGAT, diacylglycerol acyltrans",TextQuoteSelector,TextPositionSelector,25866,25885,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T07:27:17.085206+00:00
kP_Wut3EEemdIIMMrnowWg,3NabqAPM,https://europepmc.org/articles/PMC5110973/,Chlorella vulgaris,"amydomonas reinhardtii16,17 and ","8,18,19 are most commonly studie",TextQuoteSelector,TextPositionSelector,10507,10525,WS_OG,yes,[WS_OG][ALL],,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T05:39:52.455476+00:00
k0t1gt3iEemo9yfKMHxiIw,3NabqAPM,https://europepmc.org/articles/PMC5110973/, C. reinhardtii ,"(Fig. 5, Table S5). In contrast,",had moderate overexpression of i,TextQuoteSelector,TextPositionSelector,30994,31010,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T09:14:41.214333+00:00
jRW4-N3TEemftEcM1Pax3g,3NabqAPM,https://europepmc.org/articles/PMC5110973/, CA,"pyrophosphorylase; AMY, amylase;",", carbonic anhydrase; DGAT, diac",TextQuoteSelector,TextPositionSelector,25862,25865,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T07:27:08.180482+00:00
jNINYN3iEemUWFNFYNORdw,3NabqAPM,https://europepmc.org/articles/PMC5110973/,N. oceanica,"etion, the oleaginous microalga ", and moderate TAG accumulator C.,TextQuoteSelector,TextPositionSelector,30768,30779,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T09:14:30.329147+00:00
jIg1PN3EEemwpSepo391gA,3NabqAPM,https://europepmc.org/articles/PMC5110973/,Chlamydomonas reinhardtii,e freshwater microalgal species ,"16,17 and Chlorella vulgaris8,18",TextQuoteSelector,TextPositionSelector,10472,10497,WS_OG,yes,[WS_OG][ALL],,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T05:39:45.014935+00:00
j3czQt3JEemZw19yHMEZSw,3NabqAPM,https://europepmc.org/articles/PMC5110973/, gamma carbonic anhydrase,pregulation of three isoforms of," (CAG1, CAG2, CAG3) in D3 (Suppl",TextQuoteSelector,TextPositionSelector,24683,24708,WS_GP,no,WS_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T06:15:37.384724+00:00
haewpt3VEemV4VOYehrS9w,3NabqAPM,https://europepmc.org/articles/PMC5110973/,TPT1,osphoenolpyruvate translocator (,) was dramatically upregulated 2,TextQuoteSelector,TextPositionSelector,27589,27593,CRT_GP,yes,[CRT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T07:41:14.890288+00:00
hKaDNt3UEem-anMa8a4t-Q,3NabqAPM,https://europepmc.org/articles/PMC5110973/,6-phosphogluconate dehydrogenase,"PGA, 3-phosphoglycerate; 6PGDH, ",. Please refer to Supplementary ,TextQuoteSelector,TextPositionSelector,26638,26670,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T07:34:03.690480+00:00
g_cx1N3TEemDHouLQEnOBw,3NabqAPM,https://europepmc.org/articles/PMC5110973/,amylase,"glucose pyrophosphorylase; AMY, ","; CA, carbonic anhydrase; DGAT, ",TextQuoteSelector,TextPositionSelector,25854,25861,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T07:26:53.069840+00:00
fogkZN3UEempQaPtZ88UbQ,3NabqAPM,https://europepmc.org/articles/PMC5110973/,6PGDH,"tor; 3-PGA, 3-phosphoglycerate; ",", 6-phosphogluconate dehydrogena",TextQuoteSelector,TextPositionSelector,26631,26636,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T07:33:53.444413+00:00
f_JEjt3TEemwueeaRq3aAw,3NabqAPM,https://europepmc.org/articles/PMC5110973/,AMY, ADP-glucose pyrophosphorylase; ,", amylase; CA, carbonic anhydras",TextQuoteSelector,TextPositionSelector,25849,25852,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T07:26:46.390638+00:00
fPvbPN3JEemUMu9qx3Vs9w,3NabqAPM,https://europepmc.org/articles/PMC5110973/,RuBisCO,me catalyzing the activation of ," (Figs 4, S8, S9). Nonetheless, ",TextQuoteSelector,TextPositionSelector,24559,24566,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Nitrogen-induced metabolic changes and molecular determinants of carbon allocation in Dunaliella tertiolecta.,2019-09-23T06:15:06.391518+00:00
