id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zshjBssbEemQGLMxVdMtDA,3NabqAPM,https://europepmc.org/articles/PMC3899050/,opportunistic infection ,and wounds. The severity of the ,depends to a great extent on the,TextQuoteSelector,TextPositionSelector,39075,39099,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-08-30T11:46:30.242617+00:00
ybaynIwYEemsLM9DE3iRaQ,3NabqAPM,https://europepmc.org/articles/PMC3899050/,bacteriocin,sed mechanism involves enhanced ," secretion by lactobacilli [59],",TextQuoteSelector,TextPositionSelector,32949,32960,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T07:16:09.635647+00:00
xcmtKowhEemONi_MdGF4PA,3NabqAPM,https://europepmc.org/articles/PMC3899050/,corneal infection,is associated with virulence in ," models [39], [41]. We have stud",TextQuoteSelector,TextPositionSelector,20196,20213,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T08:20:28.912163+00:00
wqpEEowzEemscN8zpvfePQ,3NabqAPM,https://europepmc.org/articles/PMC3899050/,FOS, inulin and its hydrolysed form , on this bacterium. FOS was foun,TextQuoteSelector,TextPositionSelector,9734,9737,WT_GP,yes,[WT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T10:29:14.459820+00:00
wYyRUowuEemGDFc8xdmMUw,3NabqAPM,https://europepmc.org/articles/PMC3899050/,infect, opportunistic pathogen able to , different animals and plants [5,TextQuoteSelector,TextPositionSelector,11358,11364,WT_DS,yes,[WT_DS][ALL],,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T09:53:25.273615+00:00
wS64dssbEemx5tsAxc1xzQ,3NabqAPM,https://europepmc.org/articles/PMC3899050/,membrane fusion protein,"r composed of an ABC protein, a ", and an outer membrane protein. ,TextQuoteSelector,TextPositionSelector,12768,12791,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-08-30T11:46:07.540798+00:00
wMoAWowqEemcghdQ8QOzSw,3NabqAPM,https://europepmc.org/articles/PMC3899050/,MBR,uous agitation in a Bioscreen C , analyser FP-1100-C (OY Growth C,TextQuoteSelector,TextPositionSelector,43123,43126,WT_GP,no,[WT_GP],,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T09:24:45.608220+00:00
vavt1Iw-Eemsj_vI1lnidQ,3NabqAPM,https://europepmc.org/articles/PMC3899050/,MAP kinases,ion of phosphorylated IκB-α and , by Western blot determination a,TextQuoteSelector,TextPositionSelector,47622,47633,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T11:47:50.546515+00:00
vPuCEpPoEemuUD8jbSC6fw,3NabqAPM,https://europepmc.org/articles/PMC3899050/,PE, antibiotin Microbeads and anti-,"-microbeads (Miltenyi Biotec), w",TextQuoteSelector,TextPositionSelector,46451,46453,MIS_GP,yes,[MIS_GP][ALL],,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-21T05:52:21.961709+00:00
vC45bowtEemJWdMMU_nA1A,3NabqAPM,https://europepmc.org/articles/PMC3899050/,TLRs, including Toll-like receptors (,"), such as TLR4 [16], [42]. Macr",TextQuoteSelector,TextPositionSelector,21523,21527,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T09:46:06.703551+00:00
uXpz0Iw4Eemocluahps-Iw,3NabqAPM,https://europepmc.org/articles/PMC3899050/,proinflammatory cytokines,expression and the secretion of , IL-6 and TNF-α that recruit inf,TextQuoteSelector,TextPositionSelector,21796,21821,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T11:04:46.555335+00:00
uIB42IwwEemm4Wsvfheymg,3NabqAPM,https://europepmc.org/articles/PMC3899050/,animals,"portunistic pathogen on humans, ", and plants. We report here the ,TextQuoteSelector,TextPositionSelector,9624,9631,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T10:07:28.751872+00:00
tMDMkow7Eem9sOvQ0Rb_gQ,3NabqAPM,https://europepmc.org/articles/PMC3899050/,IKK,"κB kinase, which corresponds to ", in the so-called canonical path,TextQuoteSelector,TextPositionSelector,24525,24528,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T11:26:06.895647+00:00
sRLjuIwtEemNbfuPF_e0uw,3NabqAPM,https://europepmc.org/articles/PMC3899050/,Salmonella typhimurium, of pathogenic bacteria such as ,"
[32], S. enteritidis
[33]
Liste",TextQuoteSelector,TextPositionSelector,14629,14651,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T09:45:47.764823+00:00
sBellowvEemsd8OVYJ1T7w,3NabqAPM,https://europepmc.org/articles/PMC3899050/,Wistar rats,ure.Materials and MethodsAnimals, (200–250 g) obtained from the A,TextQuoteSelector,TextPositionSelector,40138,40149,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T10:00:05.270304+00:00
sAmeFIw1EemyrJ_aBwpmXg,3NabqAPM,https://europepmc.org/articles/PMC3899050/,protease,"te, 1% (v/v) Triton X-100) with ", inhibitor cocktail (Sigma) 1100,TextQuoteSelector,TextPositionSelector,47898,47906,WS_GP,yes,[WS_GP][ALL],,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T10:43:01.941896+00:00
s2zuhIwxEemnImsWAWvirA,3NabqAPM,https://europepmc.org/articles/PMC3899050/,TNF-α,"atory cytokines IL-6, IL-10 and ",. Western blot experiments indic,TextQuoteSelector,TextPositionSelector,10331,10336,CRT_GP,yes,[CRT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T10:14:29.840438+00:00
rjAe4Iw8EemI-2cGs8fG4A,3NabqAPM,https://europepmc.org/articles/PMC3899050/,lactobacilli,ecies such as bifidobacteria or ,", indicating that prebiotic subs",TextQuoteSelector,TextPositionSelector,32710,32722,MIS_OG,yes,[MIS_OG][ALL],,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T11:33:05.684601+00:00
rPxRCIwhEemONYOtOPL8CA,3NabqAPM,https://europepmc.org/articles/PMC3899050/,infections,ated pneumonia [7] and catheter , in immuno-compromised patients.,TextQuoteSelector,TextPositionSelector,11518,11528,WS_DS,no,WS_DS,,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T08:19:47.153375+00:00
rJLVgowyEemKr7OKXwSXJQ,3NabqAPM,https://europepmc.org/articles/PMC3899050/,interleukin 6,ted with P. aeruginosa PAO1 and , secretion was measured at diffe,TextQuoteSelector,TextPositionSelector,22264,22277,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T10:21:27.980186+00:00
qO-cyowuEemI1ZfAoDUKyw,3NabqAPM,https://europepmc.org/articles/PMC3899050/,gastrointestinal infections,prophylactic context to prevent ,. Oral FOS supplements are curre,TextQuoteSelector,TextPositionSelector,39717,39744,CRT_DS,yes,[CRT_DS][ALL],,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T09:52:43.714713+00:00
qKuXdMsbEemQFTM0eUqz8g,3NabqAPM,https://europepmc.org/articles/PMC3899050/,hospital-acquired infections ," [6], being a frequent cause of ",including ventilator associated ,TextQuoteSelector,TextPositionSelector,11437,11466,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-08-30T11:45:26.326117+00:00
p8CyHIwpEem-MZvpxKZ0RQ,3NabqAPM,https://europepmc.org/articles/PMC3899050/,IkB-α,es the amount of phosphorylated ,.A) Macrophages were infected wi,TextQuoteSelector,TextPositionSelector,25116,25121,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T09:16:54.372623+00:00
ozdCsJPqEemnkgfjJA73Kw,3NabqAPM,https://europepmc.org/articles/PMC3899050/,FOS on the inflammatory response,assess the impact of inulin and ,", the role of the NF-κB and MAPK",TextQuoteSelector,TextPositionSelector,24193,24225,NGD,no,NGD,,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-21T06:05:57.582090+00:00
ovOT4IwtEemgmL-VM4PlxQ,3NabqAPM,https://europepmc.org/articles/PMC3899050/,S. enteritidis,"as Salmonella typhimurium
[32], ","
[33]
Listeria monocytogenes or ",TextQuoteSelector,TextPositionSelector,14658,14672,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,Fructooligosacharides reduce Pseudomonas aeruginosa PAO1 pathogenicity through distinct mechanisms.,2019-06-11T09:45:24.155410+00:00
