id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
xs6KysiTEemP2vMfvqoKEg,3NabqAPM,https://europepmc.org/articles/PMC4647564/,bacteria,"r & Phung, 2005). While certain ", can reduce Cr(VI) under anaerob,TextQuoteSelector,TextPositionSelector,11141,11149,MIS_OG,yes,[MIS_OG][ALL],,acct:vaishnavijpai@hypothes.is,Metabolic and genomic analysis elucidates strain-level variation in Microbacterium spp. isolated from chromate contaminated sediment.,2019-08-27T06:27:43.003416+00:00
xbpg4siSEemOnD-4wqhUdg,3NabqAPM,https://europepmc.org/articles/PMC4647564/,NADH:FMN oxidoreductase,have a protein identified as an , from the Old Yellow Enzyme fami,TextQuoteSelector,TextPositionSelector,32837,32860,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Metabolic and genomic analysis elucidates strain-level variation in Microbacterium spp. isolated from chromate contaminated sediment.,2019-08-27T06:20:31.750657+00:00
xBj7rMiUEemOn9f5KC9o9w,3NabqAPM,https://europepmc.org/articles/PMC4647564/,arsentite efflux pump, metal associated efflux pumps (, and cation/multidrug efflux pum,TextQuoteSelector,TextPositionSelector,31749,31770,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Metabolic and genomic analysis elucidates strain-level variation in Microbacterium spp. isolated from chromate contaminated sediment.,2019-08-27T06:34:48.036208+00:00
x8LDpMiVEemGzBd4JKO69Q,3NabqAPM,https://europepmc.org/articles/PMC4647564/, permease,"(ABC-type Fe3+ transport system,"," component, and siderophore synt",TextQuoteSelector,TextPositionSelector,30664,30673,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Metabolic and genomic analysis elucidates strain-level variation in Microbacterium spp. isolated from chromate contaminated sediment.,2019-08-27T06:42:03.681344+00:00
vXtGLsiPEemy8a95rplt8w,3NabqAPM,https://europepmc.org/articles/PMC4647564/,Microbacterium spp,dates strain-level variation in ,. isolated from chromate contami,TextQuoteSelector,TextPositionSelector,5444,5462,WS_OG,yes,[WS_OG][ALL],,acct:vaishnavijpai@hypothes.is,Metabolic and genomic analysis elucidates strain-level variation in Microbacterium spp. isolated from chromate contaminated sediment.,2019-08-27T05:58:48.855727+00:00
us62fsiSEemGxa9oSEtrhg,3NabqAPM,https://europepmc.org/articles/PMC4647564/,Thermus scotoductus,dentity) to a ChrR reductase in ," (Opperman, Piater & Van Heerden",TextQuoteSelector,TextPositionSelector,32230,32249,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,Metabolic and genomic analysis elucidates strain-level variation in Microbacterium spp. isolated from chromate contaminated sediment.,2019-08-27T06:20:13.366073+00:00
ubGzTMiQEemxHVeFXUXSvA,3NabqAPM,https://europepmc.org/articles/PMC4647564/,yieF,ot contain an annotated chrR or ,". Here, we conducted a combined ",TextQuoteSelector,TextPositionSelector,13540,13544,CRT_GP,yes,[CRT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Metabolic and genomic analysis elucidates strain-level variation in Microbacterium spp. isolated from chromate contaminated sediment.,2019-08-27T06:05:52.504915+00:00
uLPQ2siTEemR8y86o4DB9A,3NabqAPM,https://europepmc.org/articles/PMC4647564/,Microbacterium sp.,genes (red color) from the four , isolates. Genes of the same col,TextQuoteSelector,TextPositionSelector,38872,38890,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,Metabolic and genomic analysis elucidates strain-level variation in Microbacterium spp. isolated from chromate contaminated sediment.,2019-08-27T06:27:19.412521+00:00
tLS5nsiUEemvYPMQz7j61Q,3NabqAPM,https://europepmc.org/articles/PMC4647564/,active transporters ,organisms via sulfate and other ,"(Ackerley et al., 2004b; Cheng, ",TextQuoteSelector,TextPositionSelector,10011,10031,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Metabolic and genomic analysis elucidates strain-level variation in Microbacterium spp. isolated from chromate contaminated sediment.,2019-08-27T06:34:22.146826+00:00
spkPsMiQEemtUm8wdep3mQ,3NabqAPM,https://europepmc.org/articles/PMC4647564/,chrR,e does not contain an annotated ," or yieF. Here, we conducted a c",TextQuoteSelector,TextPositionSelector,13532,13536,CRT_GP,yes,[CRT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Metabolic and genomic analysis elucidates strain-level variation in Microbacterium spp. isolated from chromate contaminated sediment.,2019-08-27T06:05:40.623178+00:00
