id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
y4FUVOjREemzxzdC9i6cBw,3NabqAPM,https://europepmc.org/articles/PMC4749753/, goat,0 minutes prior to the secondary, anti-mouse biotinylated antibod,TextQuoteSelector,TextPositionSelector,17425,17430,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Evaluating Joint Morbidity after Chondral Harvest for Autologous Chondrocyte Implantation (ACI): A Study of ACI-Treated Ankles and Hips with a Knee Chondral Harvest.,2019-10-07T07:12:16.878000+00:00
tMMb5ujUEemit6_9kaAozw,3NabqAPM,https://europepmc.org/articles/PMC4749753/,Women, the harvest knee (P = 0.0046). , had a greater change in median ,TextQuoteSelector,TextPositionSelector,18961,18966,MIS_OG,no,MIS_OG,,acct:vaishnavijpai@hypothes.is,Evaluating Joint Morbidity after Chondral Harvest for Autologous Chondrocyte Implantation (ACI): A Study of ACI-Treated Ankles and Hips with a Knee Chondral Harvest.,2019-10-07T07:33:07.256033+00:00
gSsLuO_hEemoFo9930Yy0w,3NabqAPM,https://europepmc.org/articles/PMC4749753/,IgG1, with an isotype-matched murine ," (Dako, Cambridge, UK) as a nega",TextQuoteSelector,TextPositionSelector,17609,17613,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Evaluating Joint Morbidity after Chondral Harvest for Autologous Chondrocyte Implantation (ACI): A Study of ACI-Treated Ankles and Hips with a Knee Chondral Harvest.,2019-10-16T06:52:22.323284+00:00
crOiXujSEemZh79_14vndQ,3NabqAPM,https://europepmc.org/articles/PMC4749753/,streptavidin,re. Labelling was enhanced with ,-peroxidase (Vectastain Elite AB,TextQuoteSelector,TextPositionSelector,17984,17996,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Evaluating Joint Morbidity after Chondral Harvest for Autologous Chondrocyte Implantation (ACI): A Study of ACI-Treated Ankles and Hips with a Knee Chondral Harvest.,2019-10-07T07:16:57.038345+00:00
Z_JvaOjMEemiqyOdLeiTeQ,3NabqAPM,https://europepmc.org/articles/PMC4749753/,osteoarthritis,"e repair, donor-site morbidity, ",", histologyGo to:IntroductionCho",TextQuoteSelector,TextPositionSelector,10011,10025,MIS_DS,no,MIS_DS,,acct:vaishnavijpai@hypothes.is,Evaluating Joint Morbidity after Chondral Harvest for Autologous Chondrocyte Implantation (ACI): A Study of ACI-Treated Ankles and Hips with a Knee Chondral Harvest.,2019-10-07T06:33:42.438334+00:00
XmmVfujSEemDc7Nh2mSeZA,3NabqAPM,https://europepmc.org/articles/PMC4749753/,albumin,l goat serum in 3% bovine serum , and 0.3% hydrogen peroxide in m,TextQuoteSelector,TextPositionSelector,17770,17777,WS_GP,no,WS_GP,,acct:vaishnavijpai@hypothes.is,Evaluating Joint Morbidity after Chondral Harvest for Autologous Chondrocyte Implantation (ACI): A Study of ACI-Treated Ankles and Hips with a Knee Chondral Harvest.,2019-10-07T07:16:23.328013+00:00
XZMY2OjWEemX3k_4jaP1kQ,3NabqAPM,https://europepmc.org/articles/PMC4749753/,trauma, including restricting surgical , to a second joint and both anat,TextQuoteSelector,TextPositionSelector,28958,28964,WT_DS,no,[WT_DS],,acct:vaishnavijpai@hypothes.is,Evaluating Joint Morbidity after Chondral Harvest for Autologous Chondrocyte Implantation (ACI): A Study of ACI-Treated Ankles and Hips with a Knee Chondral Harvest.,2019-10-07T07:44:59.788081+00:00
WB6H9ujSEemcsau9a528Yw,3NabqAPM,https://europepmc.org/articles/PMC4749753/,bovine,d using normal goat serum in 3% , serum albumin and 0.3% hydrogen,TextQuoteSelector,TextPositionSelector,17757,17763,WT_OG,no,[WT_OG],,acct:vaishnavijpai@hypothes.is,Evaluating Joint Morbidity after Chondral Harvest for Autologous Chondrocyte Implantation (ACI): A Study of ACI-Treated Ankles and Hips with a Knee Chondral Harvest.,2019-10-07T07:16:12.781333+00:00
VcSoiOjMEemQ8i_QRNXb7g,3NabqAPM,https://europepmc.org/articles/PMC4749753/,notch,se taken from the intercondylar , (median Lysholm score 66.7). Th,TextQuoteSelector,TextPositionSelector,9406,9411,WT_GP,yes,[WT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Evaluating Joint Morbidity after Chondral Harvest for Autologous Chondrocyte Implantation (ACI): A Study of ACI-Treated Ankles and Hips with a Knee Chondral Harvest.,2019-10-07T06:33:11.944275+00:00
UKKyNujSEembaAumqn5WVw,3NabqAPM,https://europepmc.org/articles/PMC4749753/,peroxidase,specific binding and endogenous , activity were blocked using nor,TextQuoteSelector,TextPositionSelector,17694,17704,CRT_GP,yes,[CRT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Evaluating Joint Morbidity after Chondral Harvest for Autologous Chondrocyte Implantation (ACI): A Study of ACI-Treated Ankles and Hips with a Knee Chondral Harvest.,2019-10-07T07:16:00.282363+00:00
