id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zryzZs71EemP6JtD4jiesQ,3NabqAPM,https://europepmc.org/articles/PMC4499843/,bacteria, on the outer cell wall of some , but has no known mechanical fun,TextQuoteSelector,TextPositionSelector,28054,28062,MIS_OG,yes,[MIS_OG][ALL],,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:24:33.905688+00:00
xUipBs7xEem2UfepNMp1IA,3NabqAPM,https://europepmc.org/articles/PMC4499843/,integrins, Transmembrane proteins such as ," are vital to this network, link",TextQuoteSelector,TextPositionSelector,19543,19552,MIS_GP,yes,[MIS_GP][ALL],,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T08:55:39.951893+00:00
vkBH9M7iEemyX-__2HWlPg,3NabqAPM,https://europepmc.org/articles/PMC4499843/,AFM, feat: atomic force microscopy (,"), optical or magnetic tweezers ",TextQuoteSelector,TextPositionSelector,9444,9447,WT_GP,yes,[WT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T07:08:05.789608+00:00
uhEBwM75Eem59vMkQoKtSg,3NabqAPM,https://europepmc.org/articles/PMC4499843/,outer membrane protein, and the TonB box (grey) of the ," BtuB, that together span the pe",TextQuoteSelector,TextPositionSelector,21889,21911,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:52:37.002402+00:00
uV5bIM7zEemjaR8xcQDHPg,3NabqAPM,https://europepmc.org/articles/PMC4499843/,tensacin,stulated for the all-β proteins ," and Mel-CAM [39,40]. Given the ",TextQuoteSelector,TextPositionSelector,22457,22465,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:09:39.050183+00:00
tRkU6M73EemIu6fMx4sHGg,3NabqAPM,https://europepmc.org/articles/PMC4499843/,GPIbα,from glycoprotein 1b α subunit (,) present on the surface of plat,TextQuoteSelector,TextPositionSelector,34207,34212,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:38:09.726017+00:00
ssKeMs7wEemIpR83V4dSrg,3NabqAPM,https://europepmc.org/articles/PMC4499843/,BCR, authors were able to show that ,:antigen complexes with higher a,TextQuoteSelector,TextPositionSelector,15952,15955,CRT_GP,yes,[CRT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T08:47:59.510223+00:00
spzt3M70Eemyn9-p-Xhzyw,3NabqAPM,https://europepmc.org/articles/PMC4499843/,virus, of the ‘tether’ connecting the ," to the cell, which has previous",TextQuoteSelector,TextPositionSelector,24580,24585,MIS_OG,no,MIS_OG,,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:16:37.098016+00:00
s_E1nM7xEemxjVfjOd_6Bg,3NabqAPM,https://europepmc.org/articles/PMC4499843/,Transmembrane proteins,n cells and their surroundings. , such as integrins are vital to ,TextQuoteSelector,TextPositionSelector,19512,19534,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T08:55:10.708056+00:00
s2grQs74Eems54tl4RDafA,3NabqAPM,https://europepmc.org/articles/PMC4499843/,transient receptor potential (TRP) channels,found in cytoplasmic domains of ,". These proteins were found, usi",TextQuoteSelector,TextPositionSelector,36445,36488,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:45:16.565620+00:00
rdPjoM75Eem6bPvKflOg6g,3NabqAPM,https://europepmc.org/articles/PMC4499843/,membrane protein,ther mechanosensitive bacterial , [92]. By sensing membrane tensi,TextQuoteSelector,TextPositionSelector,37712,37728,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:52:16.593180+00:00
qWB71M7wEem6E0vF4IA6pg,3NabqAPM,https://europepmc.org/articles/PMC4499843/,BCRs,he binding of B cell receptors (,) to a specific antigen on the s,TextQuoteSelector,TextPositionSelector,15719,15723,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T08:47:43.849548+00:00
pgj03M73EemSchOSXq3Olg,3NabqAPM,https://europepmc.org/articles/PMC4499843/,glycoprotein 1b α subunit ,n of von Willibrand Factor from ,(GPIbα) present on the surface o,TextQuoteSelector,TextPositionSelector,34180,34206,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:37:44.545183+00:00
peO3VM72EemrqB8e2mzvVw,3NabqAPM,https://europepmc.org/articles/PMC4499843/,E9,e windowFigure 4The highly avid ,:Im9 complex is a force-sensitiv,TextQuoteSelector,TextPositionSelector,30189,30191,MIS_GP,yes,[MIS_GP][ALL],,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:30:34.749875+00:00
pPEndM71EemJzaP1efarHg,3NabqAPM,https://europepmc.org/articles/PMC4499843/,protein L,s simulations demonstrated that , (a protein that is expressed on,TextQuoteSelector,TextPositionSelector,27984,27993,CRT_GP,yes,[CRT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:23:23.719300+00:00
oIcDds70Eem5hG-ywXE1Sw,3NabqAPM,https://europepmc.org/articles/PMC4499843/,HIV,) [48]. These data suggest that , infectivity would be expected t,TextQuoteSelector,TextPositionSelector,24480,24483,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:16:06.715668+00:00
mjeDkM7xEemXMO_6-9E0qw,3NabqAPM,https://europepmc.org/articles/PMC4499843/,kinase," state (<50 pN), the C-terminal ", domain unfolds via a multistep ,TextQuoteSelector,TextPositionSelector,18994,19000,MIS_GP,yes,[MIS_GP][ALL],,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T08:54:27.656647+00:00
lVV1Ws70EemWalc84lIwnw,3NabqAPM,https://europepmc.org/articles/PMC4499843/,HIV-1,ceptor for gp120 on the surface ,) [48]. These data suggest that ,TextQuoteSelector,TextPositionSelector,24443,24448,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:15:47.914936+00:00
lAFY5s7zEemZIjc5VBXCfg,3NabqAPM,https://europepmc.org/articles/PMC4499843/,BtuB,) of the outer membrane protein ,", that together span the peripla",TextQuoteSelector,TextPositionSelector,21912,21916,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:08:36.365711+00:00
l34xms7wEemT8osL3vpuPA,3NabqAPM,https://europepmc.org/articles/PMC4499843/,B cell receptors, is initiated by the binding of , (BCRs) to a specific antigen on,TextQuoteSelector,TextPositionSelector,15701,15717,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T08:47:13.650121+00:00
kq4nXs73EemKT8eY73O7pQ,3NabqAPM,https://europepmc.org/articles/PMC4499843/,von Willibrand Factor,g behaviour of the A1 domain of , from glycoprotein 1b α subunit ,TextQuoteSelector,TextPositionSelector,34153,34174,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:37:12.069688+00:00
j_lUtM75Eem2bW9A0UyRWQ,3NabqAPM,https://europepmc.org/articles/PMC4499843/,MscS, properties of this protein and ,", another mechanosensitive bacte",TextQuoteSelector,TextPositionSelector,37671,37675,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:51:26.490390+00:00
hszRRM7wEem77SdkcaDWfQ,3NabqAPM,https://europepmc.org/articles/PMC4499843/,Antibody,on of high affinity antibodies. , generation is initiated by the ,TextQuoteSelector,TextPositionSelector,15650,15658,MIS_GP,yes,[MIS_GP][ALL],,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T08:46:45.829374+00:00
hqFSZs72Eemjdh8H-zpVTg,3NabqAPM,https://europepmc.org/articles/PMC4499843/,E9,n of the N-terminal sequence of , (through which force or remodel,TextQuoteSelector,TextPositionSelector,29617,29619,"WT_OG,GP",yes,[WT_OG][GP][ALL],,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:29:42.398944+00:00
hhpstM7yEem5f5cdvz4P1w,3NabqAPM,https://europepmc.org/articles/PMC4499843/,integrin,"no force, FLNa21 cannot bind to ", due to occlusion of the binding,TextQuoteSelector,TextPositionSelector,19979,19987,MIS_GP,yes,[MIS_GP][ALL],,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:01:03.277613+00:00
hUNKjs70Eem6H_t-WgpcDQ,3NabqAPM,https://europepmc.org/articles/PMC4499843/,gp120,f CD4 (the primary receptor for , on the surface HIV-1) [48]. The,TextQuoteSelector,TextPositionSelector,24422,24427,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:15:21.255976+00:00
g7b6kM74Eem58V99iO5uHA,3NabqAPM,https://europepmc.org/articles/PMC4499843/,ankyrin,three. Gating is exemplified by , repeat sequences found in cytop,TextQuoteSelector,TextPositionSelector,36388,36395,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:43:56.552699+00:00
fcMZDs7xEemxiwcgw32j3w,3NabqAPM,https://europepmc.org/articles/PMC4499843/,titin,in complex. One notable case is ," which, in addition to its struc",TextQuoteSelector,TextPositionSelector,18720,18725,CRT_GP,yes,[CRT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T08:53:39.939919+00:00
fcH8Rs7wEemRl4PhtpBf7g,3NabqAPM,https://europepmc.org/articles/PMC4499843/,antibodies,the generation of high affinity ,. Antibody generation is initiat,TextQuoteSelector,TextPositionSelector,15638,15648,MIS_GP,yes,[MIS_GP][ALL],,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T08:46:30.583732+00:00
eIHZJM7zEemWL_d9F6xZQA,3NabqAPM,https://europepmc.org/articles/PMC4499843/,TonB,etween the C-terminal domain of ," (red), tethered to the inner me",TextQuoteSelector,TextPositionSelector,21789,21793,MIS_GP,yes,[MIS_GP][ALL],,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:07:50.248997+00:00
e3-Bhs73EemJ0gP6Jv-HQw,3NabqAPM,https://europepmc.org/articles/PMC4499843/,integrin receptors,protein complexes (selectin and ,) [80].In addition to slip bonds,TextQuoteSelector,TextPositionSelector,33930,33948,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:36:33.239475+00:00
brBzcM73Eem6Zffqu4zdbw,3NabqAPM,https://europepmc.org/articles/PMC4499843/,selectin,and–receptor protein complexes (, and integrin receptors) [80].In,TextQuoteSelector,TextPositionSelector,33917,33925,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Force-induced remodelling of proteins and their complexes.,2019-09-04T09:36:11.558894+00:00
