id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
yc0F4tL0EemJsLPITbzPbw,3NabqAPM,https://europepmc.org/articles/PMC2757916/,Pygoscelis adeliae,"y human. Hence, Adélie penguins ", incubating on their nests displ,TextQuoteSelector,TextPositionSelector,10518,10536,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,ECG response of koalas to tourists proximity: a preliminary study.,2019-09-09T11:27:20.851397+00:00
uWJWHNL0EemEXYeM_Nedzw,3NabqAPM,https://europepmc.org/articles/PMC2757916/,Adélie penguins,"hen approached by human. Hence, ", Pygoscelis adeliae incubating o,TextQuoteSelector,TextPositionSelector,10502,10517,WS_OG,yes,[WS_OG][ALL],,acct:vaishnavijpai@hypothes.is,ECG response of koalas to tourists proximity: a preliminary study.,2019-09-09T11:26:53.297741+00:00
r1REatL9Eem27TdDLEUHKA,3NabqAPM,https://europepmc.org/articles/PMC2757916/,marsupials,he evening. The scaling law for ," [18], relating the resting hear",TextQuoteSelector,TextPositionSelector,29103,29113,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,ECG response of koalas to tourists proximity: a preliminary study.,2019-09-09T12:31:01.769862+00:00
oegnBtLzEemiCG8KJvyw0w,3NabqAPM,https://europepmc.org/articles/PMC2757916/,animals,of having sufficient samples of ," of the same sex and age, our re",TextQuoteSelector,TextPositionSelector,8876,8883,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,ECG response of koalas to tourists proximity: a preliminary study.,2019-09-09T11:19:04.345659+00:00
o4rgINL5EemkPWNsy16mfA,3NabqAPM,https://europepmc.org/articles/PMC2757916/,Morus bassanus,d more recently on Cape gannets ,. We also checked the reliabilit,TextQuoteSelector,TextPositionSelector,16137,16151,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,ECG response of koalas to tourists proximity: a preliminary study.,2019-09-09T12:02:04.037166+00:00
ng5CXtL5EemUvqe1zbdpPA,3NabqAPM,https://europepmc.org/articles/PMC2757916/,Cape gannets,bo hanedae and more recently on , Morus bassanus. We also checked,TextQuoteSelector,TextPositionSelector,16124,16136,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,ECG response of koalas to tourists proximity: a preliminary study.,2019-09-09T12:01:54.723780+00:00
gLFIFNL5EemZc2vcG6UvWw,3NabqAPM,https://europepmc.org/articles/PMC2757916/,great cormorants,"usly tested on Adélie penguins, ", Phalacrocorax carbo hanedae and,TextQuoteSelector,TextPositionSelector,16058,16074,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,ECG response of koalas to tourists proximity: a preliminary study.,2019-09-09T12:01:04.834147+00:00
eeVvmNLzEemClsMi1jr_Fw,3NabqAPM,https://europepmc.org/articles/PMC2757916/, human,n contact with tourists and in a,-free area. One of the koalas in,TextQuoteSelector,TextPositionSelector,8080,8086,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,ECG response of koalas to tourists proximity: a preliminary study.,2019-09-09T11:17:57.315821+00:00
c-_BeNL0EemZa_Pt4x7SlQ,3NabqAPM,https://europepmc.org/articles/PMC2757916/,Eucalyptus,alks crossing the canopy of the ," forests used by the koalas, all",TextQuoteSelector,TextPositionSelector,9805,9815,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,ECG response of koalas to tourists proximity: a preliminary study.,2019-09-09T11:24:56.714580+00:00
ZyhOQtL5EemSHA_AhKbSkA,3NabqAPM,https://europepmc.org/articles/PMC2757916/,infection,cables end in plating (to avoid ,) safety pins that serve as elec,TextQuoteSelector,TextPositionSelector,15654,15663,CRT_DS,yes,[CRT_DS][ALL],,acct:vaishnavijpai@hypothes.is,ECG response of koalas to tourists proximity: a preliminary study.,2019-09-09T12:00:22.728736+00:00
