id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
yTPz6MVmEem0LXcXoHUhRA,3NabqAPM,https://europepmc.org/articles/PMC3895799/,IgG,d secondary antibody (antimouse ,: 1:10000; Sigma). For detection,TextQuoteSelector,TextPositionSelector,39488,39491,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-23T05:28:06.254253+00:00
xQUBLsVkEemOPJvP7xGHjA,3NabqAPM,https://europepmc.org/articles/PMC3895799/,RAD51,pen in a separate windowFigure 4, down-regulation by exosome deli,TextQuoteSelector,TextPositionSelector,23187,23192,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-23T05:13:40.135595+00:00
u3DUEMVmEemhg-dvU82tQQ,3NabqAPM,https://europepmc.org/articles/PMC3895799/,antibodies, (TBST) and probed with primary , against HLA-ABC (1:200 dilution,TextQuoteSelector,TextPositionSelector,39257,39267,MIS_GP,yes,[MIS_GP][ALL],,acct:vaishnavijpai@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-23T05:27:43.164506+00:00
sWVxVsVmEem-Ev_dbqBQlA,3NabqAPM,https://europepmc.org/articles/PMC3895799/,RVG," the neuronal targeting ligand, ",", coupled to the exosomal membra",TextQuoteSelector,TextPositionSelector,30603,30606,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-23T05:27:26.327796+00:00
rxgMTsVkEemcpf9dtTxqkA,3NabqAPM,https://europepmc.org/articles/PMC3895799/,Cancer,"e (RNAi), Drug delivery system, "," therapy, RAD51Go to:BackgroundT",TextQuoteSelector,TextPositionSelector,10459,10465,MIS_DS,yes,[MIS_DS][ALL],,acct:vaishnavijpai@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-23T05:13:03.471264+00:00
ogryWMVmEem0LCsqklgqcw,3NabqAPM,https://europepmc.org/articles/PMC3895799/,Alzheimer,against an important protein in , pathogenesis (BACE1) by electro,TextQuoteSelector,TextPositionSelector,30830,30839,MIS_DS,no,MIS_DS,,acct:vaishnavijpai@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-23T05:27:00.571738+00:00
mTyzUMVmEemRe0MFna2ihA,3NabqAPM,https://europepmc.org/articles/PMC3895799/,Lamp2b," the exosomal membrane protein, ",. This protein was expressed by ,TextQuoteSelector,TextPositionSelector,30650,30656,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-23T05:26:45.788851+00:00
klpDOssbEem-uKdZsy-C9A,3NabqAPM,https://europepmc.org/articles/PMC3895799/,"RAD51 into the target cells, causing selective genes silencing and leading to reproductive cancer",ely delivered the siRNA against , cell death by knockdown of RAD5,TextQuoteSelector,TextPositionSelector,33270,33367,YGD,no,YGD,,acct:vaishnavijpai@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-30T11:44:48.956266+00:00
jcdfNMVmEemnp7MlGgR1dw,3NabqAPM,https://europepmc.org/articles/PMC3895799/,membrane protein,"d, RVG, coupled to the exosomal ",", Lamp2b. This protein was expre",TextQuoteSelector,TextPositionSelector,30632,30648,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-23T05:26:26.560655+00:00
gtv7hMVmEemDkkMQ5spglg,3NabqAPM,https://europepmc.org/articles/PMC3895799/,S1B,"iRNA (Additional file
1: Figure ",).Next we examined the colony fo,TextQuoteSelector,TextPositionSelector,22485,22488,WT_GP,no,[WT_GP],,acct:vaishnavijpai@hypothes.is,Exosomes are natural carriers of exogenous siRNA to human cells in vitro.,2019-08-23T05:26:08.257872+00:00
