id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
xtnmvNlHEemUUPOJO1pJww,3NabqAPM,https://europepmc.org/articles/PMC4866616/,CAS,ognitive attentional syndrome” (,"; Wells, 2011). It is there desc",TextQuoteSelector,TextPositionSelector,16521,16524,MIS_DS,yes,[MIS_DS][ALL],,acct:vaishnavijpai@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-09-17T12:36:31.012338+00:00
xP1kdNlFEemgbjPq3-LG_Q,3NabqAPM,https://europepmc.org/articles/PMC4866616/,Chronic fatigue syndrome,"ory, attentionGo to:Introduction", (CFS) is a prevalent condition ,TextQuoteSelector,TextPositionSelector,11821,11845,CRT_DS,yes,[CRT_DS][ALL],,acct:vaishnavijpai@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-09-17T12:22:09.059007+00:00
vUsPwtlHEemZCNMkPkFlzQ,3NabqAPM,https://europepmc.org/articles/PMC4866616/,cognitive attentional syndrome,gnitive theory been coined the “,"” (CAS; Wells, 2011). It is ther",TextQuoteSelector,TextPositionSelector,16488,16518,MIS_DS,no,MIS_DS,,acct:vaishnavijpai@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-09-17T12:36:14.763773+00:00
ukha_NlFEem2Z1vp7mAvbg,3NabqAPM,https://europepmc.org/articles/PMC4866616/,anxiety,"pain, insomnia, depression, and ",.Methods: In this non-controlled,TextQuoteSelector,TextPositionSelector,10193,10200,CRT_DS,yes,[CRT_DS][ALL],,acct:vaishnavijpai@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-09-17T12:21:51.061355+00:00
pWR8ENlFEemz7b8Po7mFHQ,3NabqAPM,https://europepmc.org/articles/PMC4866616/,depression,"ges in fatigue, pain, insomnia, ",", and anxiety.Methods: In this n",TextQuoteSelector,TextPositionSelector,10177,10187,CRT_DS,yes,[CRT_DS][ALL],,acct:vaishnavijpai@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-09-17T12:21:15.896725+00:00
m5JsxNlFEemg3IvTbE5eGQ,3NabqAPM,https://europepmc.org/articles/PMC4866616/,cognitive impairments ,:AbstractBackground: Subjective ,"are frequent, but poorly underst",TextQuoteSelector,TextPositionSelector,9684,9706,CRT_DS,yes,[CRT_DS][ALL],,acct:vaishnavijpai@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-09-17T12:20:59.498978+00:00
kzNvXtlHEemOIudimnAIKA,3NabqAPM,https://europepmc.org/articles/PMC4866616/,CFS,uctionChronic fatigue syndrome (,) is a prevalent condition chara,TextQuoteSelector,TextPositionSelector,11847,11850,MIS_DS,yes,[MIS_DS][ALL],,acct:vaishnavijpai@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-09-17T12:35:04.445183+00:00
f7RBTNlHEem8dA-uk2R9gA,3NabqAPM,https://europepmc.org/articles/PMC4866616/, insomnia,"ent of changes in fatigue, pain,",", depression, and anxiety.Method",TextQuoteSelector,TextPositionSelector,10166,10175,MIS_DS,yes,[MIS_DS][ALL],,acct:vaishnavijpai@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-09-17T12:34:31.663851+00:00
bDgRWNlGEemV_Fs85_77PA,3NabqAPM,https://europepmc.org/articles/PMC4866616/, anxiety disorder,t could also be classified as an, as it has somewhat overlapping ,TextQuoteSelector,TextPositionSelector,34402,34419,CRT_DS,yes,[CRT_DS][ALL],"
",acct:vaishnavijpai@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-09-17T12:26:49.393138+00:00
V998qtlGEemOLG-Ft20cAA,3NabqAPM,https://europepmc.org/articles/PMC4866616/,depressive disorder,ale). F43.2 is categorized as a ," in this table, however, it coul",TextQuoteSelector,TextPositionSelector,34325,34344,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-09-17T12:26:15.383646+00:00
RPX4ntlGEemX_nfWTRgRww,3NabqAPM,https://europepmc.org/articles/PMC4866616/, Depressive disorders,)7.4% (2)9.7% (11)SCID diagnosed, (F32.0 F32.1 F.33.1 F34.1 F43.2,TextQuoteSelector,TextPositionSelector,33722,33743,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-09-17T12:25:43.714805+00:00
MspATtlGEem5fOvAIdxJfQ,3NabqAPM,https://europepmc.org/articles/PMC4866616/,Anxiety disorders ,IC DIAGNOSES (n):SCID diagnosed ,(F40.1 F40.2 F41.0 F41.1 F41.2 F,TextQuoteSelector,TextPositionSelector,33630,33648,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-09-17T12:25:13.130391+00:00
