id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zlT8KpF_EemLeNcayoPT0A,3NabqAPM,https://europepmc.org/articles/PMC5244658/,rare diseases,nge. In research fields such as ,", where patient involvement in r",TextQuoteSelector,TextPositionSelector,47489,47502,WT_DS,yes,[WT_DS][ALL],,acct:vaishnavijpai@hypothes.is,Reconfiguring Social Value in Health Research Through the Lens of Liminality.,2019-06-18T04:16:11.708199+00:00
ygfrpJGAEemr0PtRYccUgQ,3NabqAPM,https://europepmc.org/articles/PMC5244658/,Ebola,in it. The lessons learned from , have directly influenced the wa,TextQuoteSelector,TextPositionSelector,21987,21992,MIS_DS,yes,[MIS_DS][ALL],,acct:vaishnavijpai@hypothes.is,Reconfiguring Social Value in Health Research Through the Lens of Liminality.,2019-06-18T04:23:13.961736+00:00
wno8spF_EemimLO2JTCF2g,3NabqAPM,https://europepmc.org/articles/PMC5244658/,chronic disease,understanding the progress of a ,".42 As we have said, an importan",TextQuoteSelector,TextPositionSelector,45463,45478,WT_DS,no,[WT_DS],,acct:vaishnavijpai@hypothes.is,Reconfiguring Social Value in Health Research Through the Lens of Liminality.,2019-06-18T04:15:51.609770+00:00
ohC3EpF_EemMWh_RUppz9Q,3NabqAPM,https://europepmc.org/articles/PMC5244658/,Syphilis,ation than the classic Tuskegee , Study example where research ‘s,TextQuoteSelector,TextPositionSelector,45197,45205,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Reconfiguring Social Value in Health Research Through the Lens of Liminality.,2019-06-18T04:14:57.422449+00:00
jR9XoJF_Eem1CmfNmahukg,3NabqAPM,https://europepmc.org/articles/PMC5244658/,congenital hypothyroidism,or treatable conditions such as ,", the retention of the blood sam",TextQuoteSelector,TextPositionSelector,35114,35139,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Reconfiguring Social Value in Health Research Through the Lens of Liminality.,2019-06-18T04:14:22.161726+00:00
hZRGqJF_EemOlC8X9Xw5hg,3NabqAPM,https://europepmc.org/articles/PMC5244658/,Zika virus,idering R&D for the more recent ," outbreak, establishing framewor",TextQuoteSelector,TextPositionSelector,22083,22093,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,Reconfiguring Social Value in Health Research Through the Lens of Liminality.,2019-06-18T04:14:09.498341+00:00
fkNLfpF_EemMWc-xc0fKwQ,3NabqAPM,https://europepmc.org/articles/PMC5244658/,Ebola virus,e responses to the West African , epidemic that occurred from 201,TextQuoteSelector,TextPositionSelector,25898,25909,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,Reconfiguring Social Value in Health Research Through the Lens of Liminality.,2019-06-18T04:13:57.368097+00:00
cOOw_pF_EemjrzuoPT-OTA,3NabqAPM,https://europepmc.org/articles/PMC5244658/,Ebola virus disease,tics and potential vaccines for , suddenly increased by several o,TextQuoteSelector,TextPositionSelector,21774,21793,"WT_OG,DS",no,[WT_OG][DS],,acct:vaishnavijpai@hypothes.is,Reconfiguring Social Value in Health Research Through the Lens of Liminality.,2019-06-18T04:13:34.917646+00:00
_0pRlJGAEem_pe9zGgGXvg,3NabqAPM,https://europepmc.org/articles/PMC5244658/,Zika,studying medicinal responses to ,".22
Applying this insight to soc",TextQuoteSelector,TextPositionSelector,22217,22221,MIS_OG,no,MIS_OG,,acct:vaishnavijpai@hypothes.is,Reconfiguring Social Value in Health Research Through the Lens of Liminality.,2019-06-18T04:24:43.263072+00:00
Xwuk4JF_EemfCRNnfPvF7Q,3NabqAPM,https://europepmc.org/articles/PMC5244658/,dementia,ade about biological markers of ,", or by linking this archive wit",TextQuoteSelector,TextPositionSelector,20751,20759,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Reconfiguring Social Value in Health Research Through the Lens of Liminality.,2019-06-18T04:13:04.794674+00:00
V30pppF_EemiBkt6U4MEug,3NabqAPM,https://europepmc.org/articles/PMC5244658/,ritual, early ethnographic research of , practices that sought to unders,TextQuoteSelector,TextPositionSelector,14790,14796,WT_DS,yes,[WT_DS][ALL],,acct:vaishnavijpai@hypothes.is,Reconfiguring Social Value in Health Research Through the Lens of Liminality.,2019-06-18T04:12:51.880915+00:00
RlmtopF_EemkQ5PZrp4QLA,3NabqAPM,https://europepmc.org/articles/PMC5244658/,human beings,oven for safety and efficacy in ,) suddenly crossed a value‐thres,TextQuoteSelector,TextPositionSelector,26338,26350,WS_OG,no,WS_OG,,acct:vaishnavijpai@hypothes.is,Reconfiguring Social Value in Health Research Through the Lens of Liminality.,2019-06-18T04:12:23.650812+00:00
O-nSopF_Eemr3CtXThgpiw,3NabqAPM,https://europepmc.org/articles/PMC5244658/,humans,alth‐related research involving , is its social value: the prospe,TextQuoteSelector,TextPositionSelector,8902,8908,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,Reconfiguring Social Value in Health Research Through the Lens of Liminality.,2019-06-18T04:12:05.970684+00:00
Ld7RDJGAEem2ii_5D5WxKA,3NabqAPM,https://europepmc.org/articles/PMC5244658/,virus, magnitude as the spread of the , became a public health emergenc,TextQuoteSelector,TextPositionSelector,21865,21870,MIS_OG,no,MIS_OG,,acct:vaishnavijpai@hypothes.is,Reconfiguring Social Value in Health Research Through the Lens of Liminality.,2019-06-18T04:18:51.988105+00:00
GpeqmJF_EemzrnPm-39OSw,3NabqAPM,https://europepmc.org/articles/PMC5244658/,Human,r Biomedical Research Involving , Subjects from the Council of In,TextQuoteSelector,TextPositionSelector,8551,8556,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Reconfiguring Social Value in Health Research Through the Lens of Liminality.,2019-06-18T04:11:10.241508+00:00
9ja78pF_EemiCFfkKRRm0g,3NabqAPM,https://europepmc.org/articles/PMC5244658/,Cystic Fibrosis,ociotechnical history of the UK ," Gene Therapy Consortium.

Abstr",TextQuoteSelector,TextPositionSelector,57906,57921,WT_DS,no,[WT_DS],,acct:vaishnavijpai@hypothes.is,Reconfiguring Social Value in Health Research Through the Lens of Liminality.,2019-06-18T04:17:18.300093+00:00
