id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
oW91eOaEEemLFZeeEZe2Og,3NabqAPM,https://europepmc.org/articles/PMC5528876/,Human,nd statistics at the Faculty of ," Movement Sciences, VU Universit",TextQuoteSelector,TextPositionSelector,27644,27649,WT_OG,no,[WT_OG],,acct:vaishnavijpai@hypothes.is,Psychometric properties of the Dresden Body Image Questionnaire: A multiple-group confirmatory factor analysis across sex and age in a Dutch non-clinical sample.,2019-10-04T08:54:52.704486+00:00
jEkjHuaAEemkspv3XSCMoQ,3NabqAPM,https://europepmc.org/articles/PMC5528876/,anorexic, for measuring body attitude in , women. In view of the lack of m,TextQuoteSelector,TextPositionSelector,13585,13593,WT_DS,no,[WT_DS],,acct:vaishnavijpai@hypothes.is,Psychometric properties of the Dresden Body Image Questionnaire: A multiple-group confirmatory factor analysis across sex and age in a Dutch non-clinical sample.,2019-10-04T08:25:39.357942+00:00
eDOYWuaAEemhKYNhVq87sQ,3NabqAPM,https://europepmc.org/articles/PMC5528876/,women,uring body attitude in anorexic ,. In view of the lack of multi-p,TextQuoteSelector,TextPositionSelector,13594,13599,MIS_OG,yes,[MIS_OG][ALL],,acct:vaishnavijpai@hypothes.is,Psychometric properties of the Dresden Body Image Questionnaire: A multiple-group confirmatory factor analysis across sex and age in a Dutch non-clinical sample.,2019-10-04T08:25:05.573403+00:00
_dGyoOaDEemRRq-RNv_EyA,3NabqAPM,https://europepmc.org/articles/PMC5528876/,multiple sclerosis, fatigue as well as people with , [54]. By adding the four dimens,TextQuoteSelector,TextPositionSelector,25339,25357,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Psychometric properties of the Dresden Body Image Questionnaire: A multiple-group confirmatory factor analysis across sex and age in a Dutch non-clinical sample.,2019-10-04T08:50:18.324235+00:00
UyQPUO_QEemuXsNTjqDXlA,3NabqAPM,https://europepmc.org/articles/PMC5528876/,schizophrenia and other psychotic disorders,"ess disorder, eating disorders, ", [83] gave a first indication of,TextQuoteSelector,TextPositionSelector,57033,57076,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Psychometric properties of the Dresden Body Image Questionnaire: A multiple-group confirmatory factor analysis across sex and age in a Dutch non-clinical sample.,2019-10-16T04:49:23.582747+00:00
TJaRKuaAEemrdbcw-5W3LA,3NabqAPM,https://europepmc.org/articles/PMC5528876/,schizophrenia,", sexual disorders [21, 22] and ", [23] are also associated with n,TextQuoteSelector,TextPositionSelector,12922,12935,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Psychometric properties of the Dresden Body Image Questionnaire: A multiple-group confirmatory factor analysis across sex and age in a Dutch non-clinical sample.,2019-10-04T08:23:52.445943+00:00
RwgTCuaAEemcjodNrvZ-Ig,3NabqAPM,https://europepmc.org/articles/PMC5528876/,sexual disorders,"auma-related disorders [18–20], "," [21, 22] and schizophrenia [23]",TextQuoteSelector,TextPositionSelector,12892,12908,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Psychometric properties of the Dresden Body Image Questionnaire: A multiple-group confirmatory factor analysis across sex and age in a Dutch non-clinical sample.,2019-10-04T08:23:43.077116+00:00
QSrlWuaCEemjqLODgMwV0g,3NabqAPM,https://europepmc.org/articles/PMC5528876/, men,satisfied with their bodies than, [33]. Gender differences with r,TextQuoteSelector,TextPositionSelector,16222,16226,MIS_OG,yes,[MIS_OG][ALL],,acct:vaishnavijpai@hypothes.is,Psychometric properties of the Dresden Body Image Questionnaire: A multiple-group confirmatory factor analysis across sex and age in a Dutch non-clinical sample.,2019-10-04T08:37:52.331015+00:00
PwlPKuaAEemSyA8XWvgoCQ,3NabqAPM,https://europepmc.org/articles/PMC5528876/,trauma-related disorders,"s [16], anxiety disorders [17], "," [18–20], sexual disorders [21, ",TextQuoteSelector,TextPositionSelector,12858,12882,WS_DS,no,WS_DS,,acct:vaishnavijpai@hypothes.is,Psychometric properties of the Dresden Body Image Questionnaire: A multiple-group confirmatory factor analysis across sex and age in a Dutch non-clinical sample.,2019-10-04T08:23:29.609465+00:00
PQcLKuaMEemYGufDk8WHwQ,3NabqAPM,https://europepmc.org/articles/PMC5528876/,SAV,"(40K, pdf)S1 DatafileSample 1. (",)Click here for additional data ,TextQuoteSelector,TextPositionSelector,58362,58365,WT_OG,no,[WT_OG],,acct:vaishnavijpai@hypothes.is,Psychometric properties of the Dresden Body Image Questionnaire: A multiple-group confirmatory factor analysis across sex and age in a Dutch non-clinical sample.,2019-10-04T09:49:20.225130+00:00
OCun6uaDEemYEUdOxU8PVQ,3NabqAPM,https://europepmc.org/articles/PMC5528876/,psychosomatic disorders,ple of 560 German patients with ," (CFI = .90; RMSEA = .06, other ",TextQuoteSelector,TextPositionSelector,21888,21911,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Psychometric properties of the Dresden Body Image Questionnaire: A multiple-group confirmatory factor analysis across sex and age in a Dutch non-clinical sample.,2019-10-04T08:44:46.616733+00:00
NFG_IOaMEem2LcMyzLuRcg,3NabqAPM,https://europepmc.org/articles/PMC5528876/,mental disorders,occurring in most patients with ,. Body acceptance and sexual ful,TextQuoteSelector,TextPositionSelector,57234,57250,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Psychometric properties of the Dresden Body Image Questionnaire: A multiple-group confirmatory factor analysis across sex and age in a Dutch non-clinical sample.,2019-10-04T09:49:05.630731+00:00
M9ujPOaAEem9tC8f9JlCeQ,3NabqAPM,https://europepmc.org/articles/PMC5528876/, anxiety disorders,"idence that mood disorders [16],"," [17], trauma-related disorders ",TextQuoteSelector,TextPositionSelector,12833,12851,CRT_DS,yes,[CRT_DS][ALL],,acct:vaishnavijpai@hypothes.is,Psychometric properties of the Dresden Body Image Questionnaire: A multiple-group confirmatory factor analysis across sex and age in a Dutch non-clinical sample.,2019-10-04T08:23:10.966808+00:00
L6gkcOaKEemaWeP3oAEFEA,3NabqAPM,https://europepmc.org/articles/PMC5528876/,physical impairments,"he older age group, in light of ", or other confrontations with un,TextQuoteSelector,TextPositionSelector,53455,53475,WT_DS,no,[WT_DS],,acct:vaishnavijpai@hypothes.is,Psychometric properties of the Dresden Body Image Questionnaire: A multiple-group confirmatory factor analysis across sex and age in a Dutch non-clinical sample.,2019-10-04T09:34:38.824040+00:00
KvtVnuaHEem_4WMtOxZ11A,3NabqAPM,https://europepmc.org/articles/PMC5528876/, scl,square; df = degrees of freedom;, = scaling correction factor; Ts,TextQuoteSelector,TextPositionSelector,43268,43272,WT_GP,no,[WT_GP],,acct:vaishnavijpai@hypothes.is,Psychometric properties of the Dresden Body Image Questionnaire: A multiple-group confirmatory factor analysis across sex and age in a Dutch non-clinical sample.,2019-10-04T09:13:02.582797+00:00
