id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
yhUSxsjAEembIutgWtcomA,3NabqAPM,https://europepmc.org/articles/PMC4767726/, oropharyngeal cancers ,"astatic cervical, anogenital and","[1, 2]. The prototype HPV associ",TextQuoteSelector,TextPositionSelector,10475,10498,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Molecular Probing of the HPV-16 E6 Protein Alpha Helix Binding Groove with Small Molecule Inhibitors.,2019-08-27T11:49:55.747778+00:00
xfSSksjBEemCZsfojhWEfA,3NabqAPM,https://europepmc.org/articles/PMC4767726/,BAP,capacity of MBP-E6 for the E6AP-, fusion protein was tested using,TextQuoteSelector,TextPositionSelector,14672,14675,CRT_GP,yes,[CRT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Molecular Probing of the HPV-16 E6 Protein Alpha Helix Binding Groove with Small Molecule Inhibitors.,2019-08-27T11:56:58.489541+00:00
wsq9csjAEem-l5PhKYiMIg,3NabqAPM,https://europepmc.org/articles/PMC4767726/,Persistent infection,ith human papillomavirus (HPV). , with specific HPV types carries,TextQuoteSelector,TextPositionSelector,10325,10345,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Molecular Probing of the HPV-16 E6 Protein Alpha Helix Binding Groove with Small Molecule Inhibitors.,2019-08-27T11:49:43.538597+00:00
w-UVtsjCEemFH6cfhizY1A,3NabqAPM,https://europepmc.org/articles/PMC4767726/,HPV-16,of neoplastic transformation is ,", which accounts for ~50% of all",TextQuoteSelector,TextPositionSelector,10584,10590,MIS_OG,yes,[MIS_OG][ALL],,acct:vaishnavijpai@hypothes.is,Molecular Probing of the HPV-16 E6 Protein Alpha Helix Binding Groove with Small Molecule Inhibitors.,2019-08-27T12:04:04.498095+00:00
u8MYjsjBEembJc_td-72ug,3NabqAPM,https://europepmc.org/articles/PMC4767726/,baculovirus,in High 5 cells using human p53 , that was a kind gift from Carol,TextQuoteSelector,TextPositionSelector,40499,40510,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,Molecular Probing of the HPV-16 E6 Protein Alpha Helix Binding Groove with Small Molecule Inhibitors.,2019-08-27T11:56:41.232595+00:00
toBmAMjCEem54icfza9wCQ,3NabqAPM,https://europepmc.org/articles/PMC4767726/,oncoprotein,rotein has emerged as a central , in HPV-associated cancers in wh,TextQuoteSelector,TextPositionSelector,8637,8648,MIS_GP,no,MIS_GP,,acct:vaishnavijpai@hypothes.is,Molecular Probing of the HPV-16 E6 Protein Alpha Helix Binding Groove with Small Molecule Inhibitors.,2019-08-27T12:03:41.892190+00:00
tKkW0MjAEemDre-8dXmizQ,3NabqAPM,https://europepmc.org/articles/PMC4767726/, E6,ed as competitive antagonists of,-E6AP helix-groove interactions.,TextQuoteSelector,TextPositionSelector,9388,9391,MIS_GP,yes,[MIS_GP][ALL],,acct:vaishnavijpai@hypothes.is,Molecular Probing of the HPV-16 E6 Protein Alpha Helix Binding Groove with Small Molecule Inhibitors.,2019-08-27T11:49:19.895300+00:00
rvV_8sjBEempy2t_XgDpyQ,3NabqAPM,https://europepmc.org/articles/PMC4767726/, MBP,".(533K, tif)S3 FigΔTM profile of",-E6 mutants in response to CAF-2,TextQuoteSelector,TextPositionSelector,51332,51336,MIS_GP,yes,[MIS_GP][ALL],,acct:vaishnavijpai@hypothes.is,Molecular Probing of the HPV-16 E6 Protein Alpha Helix Binding Groove with Small Molecule Inhibitors.,2019-08-27T11:56:19.844397+00:00
rfg_ZMjAEemBizfTWZe7xA,3NabqAPM,https://europepmc.org/articles/PMC4767726/,E6AP,s competitive antagonists of E6-, helix-groove interactions. Thes,TextQuoteSelector,TextPositionSelector,9392,9396,CRT_GP,yes,[CRT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Molecular Probing of the HPV-16 E6 Protein Alpha Helix Binding Groove with Small Molecule Inhibitors.,2019-08-27T11:49:08.628649+00:00
rHuXzsjCEemuGltam-F7WA,3NabqAPM,https://europepmc.org/articles/PMC4767726/,BL21 (DE3) E. coli ,"f, plasmids were transformed in ",and clones were grown in 10 ml o,TextQuoteSelector,TextPositionSelector,37879,37898,"WT_GP,OG",no,[WT_GP][OG],,acct:vaishnavijpai@hypothes.is,Molecular Probing of the HPV-16 E6 Protein Alpha Helix Binding Groove with Small Molecule Inhibitors.,2019-08-27T12:03:25.134349+00:00
