id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
ztCy7sosEemu3R8VZxsL1Q,3NabqAPM,https://europepmc.org/articles/PMC3035578/,EGFR ," effects on cell proliferation, ","signaling pathway, and TGFα expr",TextQuoteSelector,TextPositionSelector,10863,10868,CRT_GP,yes,[CRT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Molecular mechanism of the schedule-dependent synergistic interaction in EGFR-mutant non-small cell lung cancer cell lines treated with paclitaxel and gefitinib.,2019-08-29T07:15:40.379600+00:00
zRK9SMotEemIMFeIDmGKhw,3NabqAPM,https://europepmc.org/articles/PMC3035578/,lung adenocarcinoma,"e, MA, USA).Cell linesThe human "," cell lines PC-9, Hcc827, and H1",TextQuoteSelector,TextPositionSelector,16092,16111,CRT_DS,yes,[CRT_DS][ALL],,acct:vaishnavijpai@hypothes.is,Molecular mechanism of the schedule-dependent synergistic interaction in EGFR-mutant non-small cell lung cancer cell lines treated with paclitaxel and gefitinib.,2019-08-29T07:22:47.057930+00:00
x1nynssoEemEAVslHFhCvg,3NabqAPM,https://europepmc.org/articles/PMC3035578/,EGFR signaling pathway might play a role in the sequence-dependent interaction in NSCLC ,nce-dependent modulation of the ,cells harboring an EGFR mutation,TextQuoteSelector,TextPositionSelector,34987,35075,AMB,no,AMB,,acct:vaishnavijpai@hypothes.is,Molecular mechanism of the schedule-dependent synergistic interaction in EGFR-mutant non-small cell lung cancer cell lines treated with paclitaxel and gefitinib.,2019-08-30T13:19:21.047639+00:00
wreQTsotEem1XTM8jmrZwQ,3NabqAPM,https://europepmc.org/articles/PMC3035578/,β-actin,"akara Bio, Inc., Shiga, Japan). ", served as an internal control. ,TextQuoteSelector,TextPositionSelector,21586,21593,CRT_GP,yes,[CRT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Molecular mechanism of the schedule-dependent synergistic interaction in EGFR-mutant non-small cell lung cancer cell lines treated with paclitaxel and gefitinib.,2019-08-29T07:22:29.767952+00:00
wZ-bbMosEemOlrNCxHmIbg,3NabqAPM,https://europepmc.org/articles/PMC3035578/,TK,3]. Improper activation of EGFR , results in increased malignant ,TextQuoteSelector,TextPositionSelector,37419,37421,MIS_GP,yes,[MIS_GP][ALL],,acct:vaishnavijpai@hypothes.is,Molecular mechanism of the schedule-dependent synergistic interaction in EGFR-mutant non-small cell lung cancer cell lines treated with paclitaxel and gefitinib.,2019-08-29T07:15:18.318311+00:00
uivOOssoEemiLz-HllHa8A,3NabqAPM,https://europepmc.org/articles/PMC3035578/,EGFR-TKIs and chemotherapy in human cancer,e-dependent interaction between , cell lines [27]. These studies ,TextQuoteSelector,TextPositionSelector,34531,34573,YGD,no,YGD,,acct:vaishnavijpai@hypothes.is,Molecular mechanism of the schedule-dependent synergistic interaction in EGFR-mutant non-small cell lung cancer cell lines treated with paclitaxel and gefitinib.,2019-08-30T13:18:59.028686+00:00
tfxvSMo1EemQhKtGUmaF2A,3NabqAPM,https://europepmc.org/articles/PMC3035578/,trypsin, with 5% CO2 and harvested with ,-EDTA when the cells were in exp,TextQuoteSelector,TextPositionSelector,17520,17527,CRT_GP,no,CRT_GP,,acct:vaishnavijpai@hypothes.is,Molecular mechanism of the schedule-dependent synergistic interaction in EGFR-mutant non-small cell lung cancer cell lines treated with paclitaxel and gefitinib.,2019-08-29T08:19:24.489286+00:00
s_WSpMotEem6NB-xAMn9aw,3NabqAPM,https://europepmc.org/articles/PMC3035578/,cancer,erapeutic potential by blocking , cell survival mechanisms. Recen,TextQuoteSelector,TextPositionSelector,14293,14299,CRT_DS,yes,[CRT_DS][ALL],,acct:vaishnavijpai@hypothes.is,Molecular mechanism of the schedule-dependent synergistic interaction in EGFR-mutant non-small cell lung cancer cell lines treated with paclitaxel and gefitinib.,2019-08-29T07:22:04.995784+00:00
rpyjUsosEemFaqvtAaX-gA,3NabqAPM,https://europepmc.org/articles/PMC3035578/,TKI,e effects differed between EGFR-,-sensitive and -resistant cell l,TextQuoteSelector,TextPositionSelector,11272,11275,WT_GP,yes,[WT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Molecular mechanism of the schedule-dependent synergistic interaction in EGFR-mutant non-small cell lung cancer cell lines treated with paclitaxel and gefitinib.,2019-08-29T07:14:46.587784+00:00
rbCEDMsoEemX4FfbNCWonw,3NabqAPM,https://europepmc.org/articles/PMC3035578/,EGFR activation and persistent tumor,. Multiple mechanisms allow for ," cell proliferation, including a",TextQuoteSelector,TextPositionSelector,30688,30724,YGD,no,YGD,,acct:vaishnavijpai@hypothes.is,Molecular mechanism of the schedule-dependent synergistic interaction in EGFR-mutant non-small cell lung cancer cell lines treated with paclitaxel and gefitinib.,2019-08-30T13:18:37.791376+00:00
qv5hMMotEemcnF9UnVx4OA,3NabqAPM,https://europepmc.org/articles/PMC3035578/,tumor,at consistently reported a high , response rate and progression-f,TextQuoteSelector,TextPositionSelector,13750,13755,CRT_DS,yes,[CRT_DS][ALL],,acct:vaishnavijpai@hypothes.is,Molecular mechanism of the schedule-dependent synergistic interaction in EGFR-mutant non-small cell lung cancer cell lines treated with paclitaxel and gefitinib.,2019-08-29T07:21:49.965452+00:00
