id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
yYrD8LG-Eem4cDPWIgolNg,3NabqAPM,https://europepmc.org/articles/PMC5457019/,Zeta,a separate window3.6. Yield and , PotentialAs a way to analyze th,TextQuoteSelector,TextPositionSelector,30496,30500,WT_OG,yes,[WT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Cellulose Nanocrystal Membranes as Excipients for Drug Delivery Systems.,2019-07-29T05:07:39.207987+00:00
vbtBPrG_EemaBdOUwo4hRg,3NabqAPM,https://europepmc.org/articles/PMC5457019/,Gram-positive bacteria,d with CHX was examined against , Staphylococcus aureus (S. Aureu,TextQuoteSelector,TextPositionSelector,9183,9205,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,Cellulose Nanocrystal Membranes as Excipients for Drug Delivery Systems.,2019-07-29T05:14:28.817631+00:00
ua5WhrG-EemRbu_TvR-HtQ,3NabqAPM,https://europepmc.org/articles/PMC5457019/,CNC, 3 shows the NMR spectra of the ,s after different hydrolysis con,TextQuoteSelector,TextPositionSelector,27728,27731,WT_GP,yes,[WT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Cellulose Nanocrystal Membranes as Excipients for Drug Delivery Systems.,2019-07-29T05:07:12.547823+00:00
s-7u9LG-EemHXUsiGpGQ7A,3NabqAPM,https://europepmc.org/articles/PMC5457019/,MIC,nimum inhibitory concentration (,) and minimum bactericidal conce,TextQuoteSelector,TextPositionSelector,19261,19264,WT_GP,yes,[WT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Cellulose Nanocrystal Membranes as Excipients for Drug Delivery Systems.,2019-07-29T05:07:02.721793+00:00
n5YFZLG-Eemx1GexcXZfmQ,3NabqAPM,https://europepmc.org/articles/PMC5457019/,MBC,mum bactericidal concentration (,) were carried out by using brot,TextQuoteSelector,TextPositionSelector,19306,19309,WT_GP,yes,[WT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Cellulose Nanocrystal Membranes as Excipients for Drug Delivery Systems.,2019-07-29T05:06:28.788022+00:00
lV734LG-EemHwNe5QYhd0w,3NabqAPM,https://europepmc.org/articles/PMC5457019/,microorganisms," sucrose, for 24 h. Colonies of ", were then suspended in Brain an,TextQuoteSelector,TextPositionSelector,19662,19676,MIS_OG,yes,[MIS_OG][ALL],,acct:vaishnavijpai@hypothes.is,Cellulose Nanocrystal Membranes as Excipients for Drug Delivery Systems.,2019-07-29T05:06:11.664362+00:00
j8Bu_rG-EemtKvPC9WZ2MA,3NabqAPM,https://europepmc.org/articles/PMC5457019/,microorganism, susceptibility of the selected , to the antimicrobial agent stud,TextQuoteSelector,TextPositionSelector,37791,37804,MIS_OG,yes,[MIS_OG][ALL],,acct:vaishnavijpai@hypothes.is,Cellulose Nanocrystal Membranes as Excipients for Drug Delivery Systems.,2019-07-29T05:06:02.342163+00:00
dxB2YLG-EemvZVfRqo4XVQ,3NabqAPM,https://europepmc.org/articles/PMC5457019/,flax,iously published works in which , fibers were used. A high conten,TextQuoteSelector,TextPositionSelector,24422,24426,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Cellulose Nanocrystal Membranes as Excipients for Drug Delivery Systems.,2019-07-29T05:05:20.918923+00:00
ZdN5fLHAEeme12MwQvmFOg,3NabqAPM,https://europepmc.org/articles/PMC5457019/,Staphylococcus aureus,"se nanocrystals, chlorhexidine, ",Go to:1. IntroductionFlax is a t,TextQuoteSelector,TextPositionSelector,9576,9597,MIS_OG,no,MIS_OG,,acct:vaishnavijpai@hypothes.is,Cellulose Nanocrystal Membranes as Excipients for Drug Delivery Systems.,2019-07-29T05:19:10.980400+00:00
XtrX1LG-Eem--4-owYtGAA,3NabqAPM,https://europepmc.org/articles/PMC5457019/,Staphylococcus aureus, against Gram-positive bacteria , (S. Aureus). The release of CHX,TextQuoteSelector,TextPositionSelector,9206,9227,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Cellulose Nanocrystal Membranes as Excipients for Drug Delivery Systems.,2019-07-29T05:04:40.309059+00:00
XmnrxrHAEemvNkNZunRo8Q,3NabqAPM,https://europepmc.org/articles/PMC5457019/,S. Aureus,bacteria Staphylococcus aureus (,). The release of CHX from the C,TextQuoteSelector,TextPositionSelector,9229,9238,MIS_OG,no,MIS_OG,,acct:vaishnavijpai@hypothes.is,Cellulose Nanocrystal Membranes as Excipients for Drug Delivery Systems.,2019-07-29T05:18:58.454875+00:00
TWTTzLHAEemYgFcSgK2Jvg,3NabqAPM,https://europepmc.org/articles/PMC5457019/,plant, is a temperate-climate erected , of the Linaceae family with usu,TextQuoteSelector,TextPositionSelector,9654,9659,MIS_OG,no,MIS_OG,,acct:vaishnavijpai@hypothes.is,Cellulose Nanocrystal Membranes as Excipients for Drug Delivery Systems.,2019-07-29T05:18:29.986562+00:00
RYfv1rHAEem0cCPO87qPMQ,3NabqAPM,https://europepmc.org/articles/PMC5457019/,Gram-positive organisms,de variety of Gram-negative and , because the positively charged ,TextQuoteSelector,TextPositionSelector,11613,11636,MIS_OG,no,MIS_OG,,acct:vaishnavijpai@hypothes.is,Cellulose Nanocrystal Membranes as Excipients for Drug Delivery Systems.,2019-07-29T05:18:16.822775+00:00
