id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
rrlrYOXSEemoFZsWjMXSSA,3NabqAPM,https://europepmc.org/articles/PMC5816796/,psychological disorder,"ous lesion or disorder, and any ", as screened with the MINI inter,TextQuoteSelector,TextPositionSelector,18880,18902,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Variation of Functional Neurological Symptoms and Emotion Regulation with Time.,2019-10-03T11:41:04.610552+00:00
pvWyhuXMEemmS3uh58WYWA,3NabqAPM,https://europepmc.org/articles/PMC5816796/,conversion disorder,"order, somatoform dissociation, ",", emotion regulation, alexithymi",TextQuoteSelector,TextPositionSelector,10654,10673,MIS_DS,no,MIS_DS,,acct:vaishnavijpai@hypothes.is,Variation of Functional Neurological Symptoms and Emotion Regulation with Time.,2019-10-03T10:57:54.581899+00:00
l_eS_OXTEemiH6tj9XLKSg,3NabqAPM,https://europepmc.org/articles/PMC5816796/,psychoticism,"anxiety, paranoid ideation, and ",. The mean score of items per su,TextQuoteSelector,TextPositionSelector,21960,21972,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Variation of Functional Neurological Symptoms and Emotion Regulation with Time.,2019-10-03T11:47:35.991427+00:00
kJdH0OXLEemoD4NNq3jv9Q,3NabqAPM,https://europepmc.org/articles/PMC5816796/,dissociative disorders,ivated the assignment of FNS to ," [ICD-10 (5)], DSM-5 (1) acknowl",TextQuoteSelector,TextPositionSelector,11128,11150,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Variation of Functional Neurological Symptoms and Emotion Regulation with Time.,2019-10-03T10:50:07.581257+00:00
kENN0OXTEemL9ZvR-iwL-A,3NabqAPM,https://europepmc.org/articles/PMC5816796/,paranoid ideation,"nger-hostility, phobic anxiety, ",", and psychoticism. The mean sco",TextQuoteSelector,TextPositionSelector,21937,21954,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Variation of Functional Neurological Symptoms and Emotion Regulation with Time.,2019-10-03T11:47:23.076792+00:00
jGK2UuXSEemK4es0eZMGKw,3NabqAPM,https://europepmc.org/articles/PMC5816796/,thyroid hypofunction,ion against hypertension and/or ,. Only 3 out of 19 patients rece,TextQuoteSelector,TextPositionSelector,17354,17374,MIS_DS,no,MIS_DS,,acct:vaishnavijpai@hypothes.is,Variation of Functional Neurological Symptoms and Emotion Regulation with Time.,2019-10-03T11:40:07.092428+00:00
fnB8huXTEemf1m9zk76Tiw,3NabqAPM,https://europepmc.org/articles/PMC5816796/,phobic anxiety,"sion, anxiety, anger-hostility, ",", paranoid ideation, and psychot",TextQuoteSelector,TextPositionSelector,21921,21935,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Variation of Functional Neurological Symptoms and Emotion Regulation with Time.,2019-10-03T11:46:53.156122+00:00
dyjQwuXTEemoFvs7PUycDQ,3NabqAPM,https://europepmc.org/articles/PMC5816796/,anxiety,"rsonal sensitivity, depression, ",", anger-hostility, phobic anxiet",TextQuoteSelector,TextPositionSelector,21895,21902,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Variation of Functional Neurological Symptoms and Emotion Regulation with Time.,2019-10-03T11:46:40.867396+00:00
de1KzOXSEemv3H8npzthJw,3NabqAPM,https://europepmc.org/articles/PMC5816796/,hypertension, 19 received medication against , and/or thyroid hypofunction. On,TextQuoteSelector,TextPositionSelector,17334,17346,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Variation of Functional Neurological Symptoms and Emotion Regulation with Time.,2019-10-03T11:39:29.408298+00:00
cwIM8uXTEem79wN2cJcuYQ,3NabqAPM,https://europepmc.org/articles/PMC5816796/,depression,"ess, interpersonal sensitivity, ",", anxiety, anger-hostility, phob",TextQuoteSelector,TextPositionSelector,21883,21893,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Variation of Functional Neurological Symptoms and Emotion Regulation with Time.,2019-10-03T11:46:33.902975+00:00
aJVcouXSEemEAjMwhOKnCg,3NabqAPM,https://europepmc.org/articles/PMC5816796/,sensory disturbances,suffered from motor weakness or ," of left-sided, n=5 of right-sid",TextQuoteSelector,TextPositionSelector,16888,16908,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Variation of Functional Neurological Symptoms and Emotion Regulation with Time.,2019-10-03T11:39:06.997823+00:00
a8y6GOXTEemt8DNCK4xhkw,3NabqAPM,https://europepmc.org/articles/PMC5816796/,somatization,and combined to nine subscales: ,", obsessive-compulsiveness, inte",TextQuoteSelector,TextPositionSelector,21816,21828,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Variation of Functional Neurological Symptoms and Emotion Regulation with Time.,2019-10-03T11:46:21.785239+00:00
UTYnzOXMEemf0I_SIoiQDA,3NabqAPM,https://europepmc.org/articles/PMC5816796/,physical illness,experience of fear) as signs of , (10). Altered emotion regulatio,TextQuoteSelector,TextPositionSelector,12587,12603,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Variation of Functional Neurological Symptoms and Emotion Regulation with Time.,2019-10-03T10:55:30.808863+00:00
SPXKrOXJEemKZV-vB4lbHA,3NabqAPM,https://europepmc.org/articles/PMC5816796/,FNSD, neurological symptom disorder (,) by examining changes of functi,TextQuoteSelector,TextPositionSelector,8647,8651,MIS_DS,yes,[MIS_DS][ALL],,acct:vaishnavijpai@hypothes.is,Variation of Functional Neurological Symptoms and Emotion Regulation with Time.,2019-10-03T10:33:48.406412+00:00
RBO_duXJEem6NefFVCCrxA,3NabqAPM,https://europepmc.org/articles/PMC5816796/,functional neurological symptom disorder,on regulation in the context of , (FNSD) by examining changes of ,TextQuoteSelector,TextPositionSelector,8605,8645,MIS_DS,yes,[MIS_DS][ALL],,acct:vaishnavijpai@hypothes.is,Variation of Functional Neurological Symptoms and Emotion Regulation with Time.,2019-10-03T10:33:40.207106+00:00
NWRePOXSEema6RM-sTpeNg,3NabqAPM,https://europepmc.org/articles/PMC5816796/,movement disorder,ICD-10 code F44.4: dissociative ,", F44.6: dissociative sensibilit",TextQuoteSelector,TextPositionSelector,15981,15998,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Variation of Functional Neurological Symptoms and Emotion Regulation with Time.,2019-10-03T11:37:41.124727+00:00
LcGicO88Eembor92b_4znw,3NabqAPM,https://europepmc.org/articles/PMC5816796/, dissociative disorder,nosed with ICD-10 diagnoses of a, (ICD-10 code F44.4: dissociativ,TextQuoteSelector,TextPositionSelector,15912,15934,CRT_DS,no,CRT_DS,,acct:vaishnavijpai@hypothes.is,Variation of Functional Neurological Symptoms and Emotion Regulation with Time.,2019-10-15T11:08:55.242655+00:00
A8o2Ou88Eem2P8eJsI0aGg,3NabqAPM,https://europepmc.org/articles/PMC5816796/,alexithymia,", general psychological strain, ",", emotion regulation strategies,",TextQuoteSelector,TextPositionSelector,8734,8745,MIS_DS,yes,[MIS_DS][ALL],,acct:vaishnavijpai@hypothes.is,Variation of Functional Neurological Symptoms and Emotion Regulation with Time.,2019-10-15T11:07:44.925988+00:00
74J3sOXVEemG5A-axB2iRA,3NabqAPM,https://europepmc.org/articles/PMC5816796/,paresis,"st one core negative FNS (e.g., ", or hypesthesia) was required fo,TextQuoteSelector,TextPositionSelector,16360,16367,MIS_DS,no,MIS_DS,,acct:vaishnavijpai@hypothes.is,Variation of Functional Neurological Symptoms and Emotion Regulation with Time.,2019-10-03T12:04:21.829281+00:00
