id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
xdV83NxXEemszOdc8txrxA,3NabqAPM,https://europepmc.org/articles/PMC2806293/,E. coli,"om Fraunhofer IME, Germany. The ", GFP expression was controlled b,TextQuoteSelector,TextPositionSelector,15844,15851,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Scale-up from microtiter plate to laboratory fermenter: evaluation by online monitoring techniques of growth and protein expression in Escherichia coli and Hansenula polymorpha fermentations.,2019-09-21T10:08:34.812796+00:00
vdPEHNxXEemLmi86thv9ZA,3NabqAPM,https://europepmc.org/articles/PMC2806293/,GFP,used green fluorescent protein (,) was chosen as a model protein ,TextQuoteSelector,TextPositionSelector,15608,15611,CRT_GP,yes,[CRT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Scale-up from microtiter plate to laboratory fermenter: evaluation by online monitoring techniques of growth and protein expression in Escherichia coli and Hansenula polymorpha fermentations.,2019-09-21T10:08:21.320214+00:00
uR-YxNxXEem_3K_k_o1h5A,3NabqAPM,https://europepmc.org/articles/PMC2806293/,green fluorescent protein,"ents. Moreover, the widely used ", (GFP) was chosen as a model pro,TextQuoteSelector,TextPositionSelector,15581,15606,CRT_GP,yes,[CRT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Scale-up from microtiter plate to laboratory fermenter: evaluation by online monitoring techniques of growth and protein expression in Escherichia coli and Hansenula polymorpha fermentations.,2019-09-21T10:08:13.486783+00:00
p3-iNtxbEem8PW-8vglNNQ,3NabqAPM,https://europepmc.org/articles/PMC2806293/,GFP," h, OD (Absorption: 630 nm) and ", (ex: 480 nm/em: 530 nm)Four dif,TextQuoteSelector,TextPositionSelector,39780,39783,MIS_GP,yes,[MIS_GP][ALL],,acct:vaishnavijpai@hypothes.is,Scale-up from microtiter plate to laboratory fermenter: evaluation by online monitoring techniques of growth and protein expression in Escherichia coli and Hansenula polymorpha fermentations.,2019-09-21T10:36:21.890073+00:00
lHHzGtxbEemBa0PMASdAeg,3NabqAPM,https://europepmc.org/articles/PMC2806293/,E. coli,"ical 0.5 mM sulfite system, the ", fermentation in WR medium and t,TextQuoteSelector,TextPositionSelector,36774,36781,MIS_OG,no,MIS_OG,,acct:vaishnavijpai@hypothes.is,Scale-up from microtiter plate to laboratory fermenter: evaluation by online monitoring techniques of growth and protein expression in Escherichia coli and Hansenula polymorpha fermentations.,2019-09-21T10:35:49.937433+00:00
gBjiSNxbEemXgGNIYW3aLQ,3NabqAPM,https://europepmc.org/articles/PMC2806293/,FMD, Hansenula polymorpha RB11-pC10-,-GFP expresses GFP under the con,TextQuoteSelector,TextPositionSelector,16278,16281,MIS_GP,yes,[MIS_GP][ALL],,acct:vaishnavijpai@hypothes.is,Scale-up from microtiter plate to laboratory fermenter: evaluation by online monitoring techniques of growth and protein expression in Escherichia coli and Hansenula polymorpha fermentations.,2019-09-21T10:35:15.896641+00:00
cJbgDtxbEemszwfCslT3Mg,3NabqAPM,https://europepmc.org/articles/PMC2806293/,chs,bed in detail by Anderlei and Bü," [25]. Basically, the system con",TextQuoteSelector,TextPositionSelector,26166,26169,WT_GP,no,[WT_GP],,acct:vaishnavijpai@hypothes.is,Scale-up from microtiter plate to laboratory fermenter: evaluation by online monitoring techniques of growth and protein expression in Escherichia coli and Hansenula polymorpha fermentations.,2019-09-21T10:34:49.790822+00:00
ZkYUYtxbEemXY-v1wgy1yA,3NabqAPM,https://europepmc.org/articles/PMC2806293/,Breda,"r 6000, Skalar Analytical B.V., ",", The Netherlands) were applied.",TextQuoteSelector,TextPositionSelector,23428,23433,WT_OG,no,[WT_OG],,acct:vaishnavijpai@hypothes.is,Scale-up from microtiter plate to laboratory fermenter: evaluation by online monitoring techniques of growth and protein expression in Escherichia coli and Hansenula polymorpha fermentations.,2019-09-21T10:34:32.534082+00:00
XiAaWNxbEemQwKuVtljdAA,3NabqAPM,https://europepmc.org/articles/PMC2806293/,mover,"mbH, Stromberg, Germany), a X-Y "," (BMG Lab Technologies, Offenbur",TextQuoteSelector,TextPositionSelector,20351,20356,WT_GP,no,[WT_GP],,acct:vaishnavijpai@hypothes.is,Scale-up from microtiter plate to laboratory fermenter: evaluation by online monitoring techniques of growth and protein expression in Escherichia coli and Hansenula polymorpha fermentations.,2019-09-21T10:34:18.798672+00:00
R4baHNxQEem6MCMRT803MQ,3NabqAPM,https://europepmc.org/articles/PMC2806293/,Hansenula polymorpha,ression in Escherichia coli and ," fermentationsFrank Kensy,1,2 Ch",TextQuoteSelector,TextPositionSelector,7448,7468,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Scale-up from microtiter plate to laboratory fermenter: evaluation by online monitoring techniques of growth and protein expression in Escherichia coli and Hansenula polymorpha fermentations.,2019-09-21T09:14:56.519682+00:00
Q1XQatxQEembqe-2C_yKcg,3NabqAPM,https://europepmc.org/articles/PMC2806293/,Escherichia coli,rowth and protein expression in , and Hansenula polymorpha fermen,TextQuoteSelector,TextPositionSelector,7427,7443,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Scale-up from microtiter plate to laboratory fermenter: evaluation by online monitoring techniques of growth and protein expression in Escherichia coli and Hansenula polymorpha fermentations.,2019-09-21T09:14:49.490832+00:00
PlH-DtxQEem8oOPmF_c2Ow,3NabqAPM,https://europepmc.org/articles/PMC2806293/,MTP,is the shaken microtiter plate (,"), which provides high-throughpu",TextQuoteSelector,TextPositionSelector,9289,9292,WT_GP,yes,[WT_GP][ALL],,acct:vaishnavijpai@hypothes.is,Scale-up from microtiter plate to laboratory fermenter: evaluation by online monitoring techniques of growth and protein expression in Escherichia coli and Hansenula polymorpha fermentations.,2019-09-21T09:14:40.943026+00:00
Jmtn6txUEemQgSca4rEswA,3NabqAPM,https://europepmc.org/articles/PMC2806293/,yeast,s were attained in bacteria and , fermentations. The bioprocess k,TextQuoteSelector,TextPositionSelector,10614,10619,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Scale-up from microtiter plate to laboratory fermenter: evaluation by online monitoring techniques of growth and protein expression in Escherichia coli and Hansenula polymorpha fermentations.,2019-09-21T09:42:38.871282+00:00
H9SY_NxUEemVbHs96GjLKw,3NabqAPM,https://europepmc.org/articles/PMC2806293/, bacteria,ession kinetics were attained in, and yeast fermentations. The bi,TextQuoteSelector,TextPositionSelector,10600,10609,MIS_OG,yes,[MIS_OG][ALL],,acct:vaishnavijpai@hypothes.is,Scale-up from microtiter plate to laboratory fermenter: evaluation by online monitoring techniques of growth and protein expression in Escherichia coli and Hansenula polymorpha fermentations.,2019-09-21T09:42:27.817052+00:00
Dgx9nu81Eem85TNpF4t3zw,3NabqAPM,https://europepmc.org/articles/PMC2806293/,E. coli BL21(DE3),nitored online [16]. The strain , pRSET B GFP-S65t which expresse,TextQuoteSelector,TextPositionSelector,15706,15723,"WT_GP,OG",no,[WT_GP][OG],,acct:vaishnavijpai@hypothes.is,Scale-up from microtiter plate to laboratory fermenter: evaluation by online monitoring techniques of growth and protein expression in Escherichia coli and Hansenula polymorpha fermentations.,2019-10-15T10:17:55.665608+00:00
C-HwcNxYEemXffuIuZ5y_w,3NabqAPM,https://europepmc.org/articles/PMC2806293/,Hansenula polymorpha RB11, wild type GFP [17]. The strain ,-pC10-FMD-GFP expresses GFP unde,TextQuoteSelector,TextPositionSelector,16247,16272,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Scale-up from microtiter plate to laboratory fermenter: evaluation by online monitoring techniques of growth and protein expression in Escherichia coli and Hansenula polymorpha fermentations.,2019-09-21T10:10:32.424700+00:00
A9y-DNxbEem-4XsTs5hb7Q,3NabqAPM,https://europepmc.org/articles/PMC2806293/,H. polymorpha,(WR for E. coli or Syn6-MES for ,). Each inoculated culture volum,TextQuoteSelector,TextPositionSelector,18727,18740,CRT_OG,yes,[CRT_OG][ALL],,acct:vaishnavijpai@hypothes.is,Scale-up from microtiter plate to laboratory fermenter: evaluation by online monitoring techniques of growth and protein expression in Escherichia coli and Hansenula polymorpha fermentations.,2019-09-21T10:31:47.363800+00:00
32_6tNxXEem6k7PB0mE0bw,3NabqAPM,https://europepmc.org/articles/PMC2806293/,T7,"rolled by the strong, inducible ", promoter (inducer: isopropyl-β-,TextQuoteSelector,TextPositionSelector,15907,15909,CRT_OG,no,CRT_OG,,acct:vaishnavijpai@hypothes.is,Scale-up from microtiter plate to laboratory fermenter: evaluation by online monitoring techniques of growth and protein expression in Escherichia coli and Hansenula polymorpha fermentations.,2019-09-21T10:09:17.755351+00:00
1Fz66NxaEemSd-cNXY7FKw,3NabqAPM,https://europepmc.org/articles/PMC2806293/,Microorganisms,ed with each other.Go to:Methods, and MediaStandard microbial exp,TextQuoteSelector,TextPositionSelector,15385,15399,MIS_OG,yes,[MIS_OG][ALL],,acct:vaishnavijpai@hypothes.is,Scale-up from microtiter plate to laboratory fermenter: evaluation by online monitoring techniques of growth and protein expression in Escherichia coli and Hansenula polymorpha fermentations.,2019-09-21T10:30:27.658486+00:00
