id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
z4R7tslgEemqLSNvE777yg,jgraPEon,https://europepmc.org/articles/PMC5979449/,Akt,ugh activating phosphokinase B (,) both in renal tubular cells [3,TextQuoteSelector,TextPositionSelector,33713,33716,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,Treatment of Arsenite Intoxication-Induced Peripheral Vasculopathy with Mesenchymal Stem Cells.,2019-08-28T06:55:24.486133+00:00
yffyesliEemYfZMBghP5pQ,jgraPEon,https://europepmc.org/articles/PMC5979449/,black foot disease,nd thus the condition is called ,", a prevalent endemic disease in",TextQuoteSelector,TextPositionSelector,12550,12568,WS_DS,no,WS_DS,,acct:farheen.s@hypothes.is,Treatment of Arsenite Intoxication-Induced Peripheral Vasculopathy with Mesenchymal Stem Cells.,2019-08-28T07:09:34.216916+00:00
yFrP6sljEem37L9S_edDyQ,jgraPEon,https://europepmc.org/articles/PMC5979449/,BSA, The membrane was blocked by 5% , (bovine serum albumin)/TBST (tr,TextQuoteSelector,TextPositionSelector,41231,41234,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Treatment of Arsenite Intoxication-Induced Peripheral Vasculopathy with Mesenchymal Stem Cells.,2019-08-28T07:16:41.010957+00:00
xzU5bMldEemGrhduG4KJ-Q,jgraPEon,https://europepmc.org/articles/PMC5979449/,mice,splatin-induced renotoxicity in , [39]. The paracrine effects of ,TextQuoteSelector,TextPositionSelector,34206,34210,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,Treatment of Arsenite Intoxication-Induced Peripheral Vasculopathy with Mesenchymal Stem Cells.,2019-08-28T06:33:42.096544+00:00
xOeiWslgEemKb0MQzfFSkA,jgraPEon,https://europepmc.org/articles/PMC5979449/,mouse, nick end labeling assay. mMSCs—, mesenchymal stem cells.To inves,TextQuoteSelector,TextPositionSelector,26542,26547,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,Treatment of Arsenite Intoxication-Induced Peripheral Vasculopathy with Mesenchymal Stem Cells.,2019-08-28T06:55:06.693948+00:00
wyPRRMliEemSL5fS3GFf9Q,jgraPEon,https://europepmc.org/articles/PMC5979449/,artery insufficiency,"ically, patients are noted with ",", chronic ulceration and gangren",TextQuoteSelector,TextPositionSelector,12407,12427,MIS_DS,no,MIS_DS,,acct:farheen.s@hypothes.is,Treatment of Arsenite Intoxication-Induced Peripheral Vasculopathy with Mesenchymal Stem Cells.,2019-08-28T07:09:22.719547+00:00
vIPQZsllEemqQBME_Nxwcg,jgraPEon,https://europepmc.org/articles/PMC5979449/,Seahorse,of mitochondrial function [29]. , XF-24 (Seahorse Bioscience Inc.,TextQuoteSelector,TextPositionSelector,20765,20773,WT_GP,yes,[WT_GP][ALL],,acct:farheen.s@hypothes.is,Treatment of Arsenite Intoxication-Induced Peripheral Vasculopathy with Mesenchymal Stem Cells.,2019-08-28T07:30:40.118194+00:00
uUvyBMleEemJok-mSnyKtQ,jgraPEon,https://europepmc.org/articles/PMC5979449/,vascularization, progenitors can restore tissue , after ischemic events in limbs ,TextQuoteSelector,TextPositionSelector,13357,13372,WT_DS,no,[WT_DS],,acct:farheen.s@hypothes.is,Treatment of Arsenite Intoxication-Induced Peripheral Vasculopathy with Mesenchymal Stem Cells.,2019-08-28T06:40:28.237078+00:00
tu4rcMlkEemKhNO9ma8_BQ,jgraPEon,https://europepmc.org/articles/PMC5979449/,SOD,oxidant superoxidase dismutase (,) assay shows increased SOD acti,TextQuoteSelector,TextPositionSelector,23009,23012,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,Treatment of Arsenite Intoxication-Induced Peripheral Vasculopathy with Mesenchymal Stem Cells.,2019-08-28T07:23:21.190752+00:00
tkiqqMliEemY_jdI1yJUBg,jgraPEon,https://europepmc.org/articles/PMC5979449/,As intoxication,h. Histopathological lesions of , are known as thromboangiitis ob,TextQuoteSelector,TextPositionSelector,8933,8948,MIS_DS,yes,[MIS_DS][ALL],,acct:farheen.s@hypothes.is,Treatment of Arsenite Intoxication-Induced Peripheral Vasculopathy with Mesenchymal Stem Cells.,2019-08-28T07:09:01.038132+00:00
