id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
xfqlMOpSEem80a8OHIPvmA,jgraPEon,https://europepmc.org/articles/PMC4658497/,Gyps africanus,fecting South African vultures (, and G. coprotheres)49. Gyps spp,TextQuoteSelector,TextPositionSelector,36446,36460,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,Drowning is an apparent and unexpected recurrent cause of mass mortality of Common starlings (Sturnus vulgaris).,2019-10-09T05:08:03.843557+00:00
xU_e2upMEemCN2M5979ENg,jgraPEon,https://europepmc.org/articles/PMC4658497/,raptor,aken to a nearby pond where the , proceeded to drown its victim36,TextQuoteSelector,TextPositionSelector,14234,14240,"WT_GP,OG",no,[WT_GP][OG],,acct:farheen.s@hypothes.is,Drowning is an apparent and unexpected recurrent cause of mass mortality of Common starlings (Sturnus vulgaris).,2019-10-09T04:25:05.687321+00:00
xCt7iO_CEemuUIca-scchQ,jgraPEon,https://europepmc.org/articles/PMC4658497/,Birds,l Society for the Protection of , (RSPB) and Animal Health & Vete,TextQuoteSelector,TextPositionSelector,16320,16325,WT_OG,no,[WT_OG],,acct:farheen.s@hypothes.is,Drowning is an apparent and unexpected recurrent cause of mass mortality of Common starlings (Sturnus vulgaris).,2019-10-16T03:12:20.267472+00:00
wjIXnupNEem7MKvjldTGWQ,jgraPEon,https://europepmc.org/articles/PMC4658497/,Sturnus vulgaris,e 1Multiple juvenile starlings (,) found dead in a plastic bucket,TextQuoteSelector,TextPositionSelector,24620,24636,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,Drowning is an apparent and unexpected recurrent cause of mass mortality of Common starlings (Sturnus vulgaris).,2019-10-09T04:32:10.017620+00:00
wWQ23OpLEembso_lyv8Msg,jgraPEon,https://europepmc.org/articles/PMC4658497/,plant,"d water, inhaled diatoms, other "," material, mud or sand in the re",TextQuoteSelector,TextPositionSelector,13297,13302,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,Drowning is an apparent and unexpected recurrent cause of mass mortality of Common starlings (Sturnus vulgaris).,2019-10-09T04:17:49.652519+00:00
vlqMTOpMEem21A_DpgiNkA,jgraPEon,https://europepmc.org/articles/PMC4658497/,Accipiter nisus,caught by a female sparrowhawk (,) and taken to a nearby pond whe,TextQuoteSelector,TextPositionSelector,14180,14195,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,Drowning is an apparent and unexpected recurrent cause of mass mortality of Common starlings (Sturnus vulgaris).,2019-10-09T04:24:54.154648+00:00
v0yUCupSEem7euMgtw7Nvg,jgraPEon,https://europepmc.org/articles/PMC4658497/,vultures,bserved affecting South African , (Gyps africanus and G. coprothe,TextQuoteSelector,TextPositionSelector,36436,36444,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,Drowning is an apparent and unexpected recurrent cause of mass mortality of Common starlings (Sturnus vulgaris).,2019-10-09T05:07:52.634394+00:00
uimabupMEem_eT_IZB1exg,jgraPEon,https://europepmc.org/articles/PMC4658497/,sparrowhawk,served being caught by a female , (Accipiter nisus) and taken to ,TextQuoteSelector,TextPositionSelector,14167,14178,MIS_OG,no,MIS_OG,,acct:farheen.s@hypothes.is,Drowning is an apparent and unexpected recurrent cause of mass mortality of Common starlings (Sturnus vulgaris).,2019-10-09T04:24:47.049086+00:00
u8WJaupLEemJjbvergAsvA,jgraPEon,https://europepmc.org/articles/PMC4658497/,diatoms,"ntary tract; and water, inhaled ",", other plant material, mud or s",TextQuoteSelector,TextPositionSelector,13282,13289,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,Drowning is an apparent and unexpected recurrent cause of mass mortality of Common starlings (Sturnus vulgaris).,2019-10-09T04:17:40.327752+00:00
sZCD3OpLEemRWce_s-fUrQ,jgraPEon,https://europepmc.org/articles/PMC4658497/,human,fficult diagnosis to confirm in , forensic medicine30. Several si,TextQuoteSelector,TextPositionSelector,13105,13110,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,Drowning is an apparent and unexpected recurrent cause of mass mortality of Common starlings (Sturnus vulgaris).,2019-10-09T04:17:23.202287+00:00
sCmGaOpSEemDydeGEptV8Q,jgraPEon,https://europepmc.org/articles/PMC4658497/,waterlogged,"depth, their plumage has become ",", and they have been unable to e",TextQuoteSelector,TextPositionSelector,35983,35994,WT_DS,no,[WT_DS],,acct:farheen.s@hypothes.is,Drowning is an apparent and unexpected recurrent cause of mass mortality of Common starlings (Sturnus vulgaris).,2019-10-09T05:07:27.341262+00:00
rA03hOpLEemWDf9oTUFHyg,jgraPEon,https://europepmc.org/articles/PMC4658497/,asphyxiation,"n of water, or other fluids, or ", following an inability to inhal,TextQuoteSelector,TextPositionSelector,12969,12981,WT_DS,no,[WT_DS],,acct:farheen.s@hypothes.is,Drowning is an apparent and unexpected recurrent cause of mass mortality of Common starlings (Sturnus vulgaris).,2019-10-09T04:17:13.887871+00:00
r55O7upJEemTtRsz6vHgtQ,jgraPEon,https://europepmc.org/articles/PMC4658497/,avian influenza virus, such as H5N1 highly pathogenic ,1 and West Nile virus2. Mortalit,TextQuoteSelector,TextPositionSelector,10074,10095,"WT_DS,OG",no,[WT_DS][OG],,acct:farheen.s@hypothes.is,Drowning is an apparent and unexpected recurrent cause of mass mortality of Common starlings (Sturnus vulgaris).,2019-10-09T04:03:00.942865+00:00
