id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zxiwnqlDEemg3ystR6Zi1w,jgraPEon,https://europepmc.org/articles/PMC5607173/,breast cancer ,", University of Birmingham. The ",cell line MDA-MB-231 was provide,TextQuoteSelector,TextPositionSelector,16298,16312,WS_DS,yes,[WS_DS][ALL],,acct:farheen.s@hypothes.is,Interleukin-17-positive mast cells influence outcomes from BCG for patients with CIS: Data from a comprehensive characterisation of the immune microenvironment of urothelial bladder cancer.,2019-07-18T10:07:10.976002+00:00
z1j8zrQNEemKuMPCN_9rQw,jgraPEon,https://europepmc.org/articles/PMC5607173/, IL-17 has been implicated in the response to BCG immunotherapy in a murine bladder cancer , on the disease setting [20–24].,"model [25]; however, there are n",TextQuoteSelector,TextPositionSelector,20551,20642,YGD,no,YGD,,acct:farheen.s@hypothes.is,Interleukin-17-positive mast cells influence outcomes from BCG for patients with CIS: Data from a comprehensive characterisation of the immune microenvironment of urothelial bladder cancer.,2019-08-01T03:38:21.482380+00:00
yw7q8rQNEemj38N3fcMI6Q,jgraPEon,https://europepmc.org/articles/PMC5607173/,"bladder cancer microenvironment contains CD3+ T cells, FoxP3+ cells, CD68+ macrophages and CD15+ granulocytes. B: Representative images from two bladder cancer biopsies with high (left) or low (right) numbers of IL-17",or the primary antibody. A: The , positive cells present. Note th,TextQuoteSelector,TextPositionSelector,19907,20124,YGD,no,YGD,,acct:farheen.s@hypothes.is,Interleukin-17-positive mast cells influence outcomes from BCG for patients with CIS: Data from a comprehensive characterisation of the immune microenvironment of urothelial bladder cancer.,2019-08-01T03:38:14.388829+00:00
ys7kPqlFEemTwAvX54vCvw,jgraPEon,https://europepmc.org/articles/PMC5607173/,rheumatoid arthritis ,sites of active inflammation in ,"[45–47], psoriasis [48] and athe",TextQuoteSelector,TextPositionSelector,41248,41269,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Interleukin-17-positive mast cells influence outcomes from BCG for patients with CIS: Data from a comprehensive characterisation of the immune microenvironment of urothelial bladder cancer.,2019-07-18T10:21:23.011221+00:00
xVeIMLQNEempcvd0ujuN4Q,jgraPEon,https://europepmc.org/articles/PMC5607173/," IL-17-receptor in bladder tumours, and functional effects and gene expression changes induced by IL-17 in bladder tumour", tumour types. Expression of the, cells in vitro suggest a role i,TextQuoteSelector,TextPositionSelector,11304,11425,YGD,no,YGD,,acct:farheen.s@hypothes.is,Interleukin-17-positive mast cells influence outcomes from BCG for patients with CIS: Data from a comprehensive characterisation of the immune microenvironment of urothelial bladder cancer.,2019-08-01T03:38:04.633915+00:00
xQ4XIqlFEemwk5f05ryHng,jgraPEon,https://europepmc.org/articles/PMC5607173/,oesophageal cancer, the survival advantage seen in ," [44]; one possibility, therefor",TextQuoteSelector,TextPositionSelector,40753,40771,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Interleukin-17-positive mast cells influence outcomes from BCG for patients with CIS: Data from a comprehensive characterisation of the immune microenvironment of urothelial bladder cancer.,2019-07-18T10:21:13.195176+00:00
wnbt4LQNEemak0s_dIQHfg,jgraPEon,https://europepmc.org/articles/PMC5607173/, tumour immunophenotype identified IL-17, Further characterisation of the,+ cells as predominantly mast ce,TextQuoteSelector,TextPositionSelector,11150,11190,YGD,no,YGD,,acct:farheen.s@hypothes.is,Interleukin-17-positive mast cells influence outcomes from BCG for patients with CIS: Data from a comprehensive characterisation of the immune microenvironment of urothelial bladder cancer.,2019-08-01T03:37:59.838498+00:00
v56SWLQNEemviYvRltVC_A,jgraPEon,https://europepmc.org/articles/PMC5607173/,IL-17-positive cells were significantly increased in primary and concomitant carcinoma,p for 4.33±1.71 years. We found ," in situ (CIS), p<0.0001, a high",TextQuoteSelector,TextPositionSelector,10907,10993,YGD,no,YGD,,acct:farheen.s@hypothes.is,Interleukin-17-positive mast cells influence outcomes from BCG for patients with CIS: Data from a comprehensive characterisation of the immune microenvironment of urothelial bladder cancer.,2019-08-01T03:37:55.106913+00:00
v3TnRqlFEempedNzujmp_g,jgraPEon,https://europepmc.org/articles/PMC5607173/,oesophageal squamous cell carcinoma,-keeping with a recent study in , where IL-17+ MCs were also iden,TextQuoteSelector,TextPositionSelector,40377,40412,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Interleukin-17-positive mast cells influence outcomes from BCG for patients with CIS: Data from a comprehensive characterisation of the immune microenvironment of urothelial bladder cancer.,2019-07-18T10:21:03.935751+00:00
usI0PqlEEemPh3OQIQiskA,jgraPEon,https://europepmc.org/articles/PMC5607173/,MIBC,muscle-invasive bladder cancer (,: stages T2+) occurs in up to 45,TextQuoteSelector,TextPositionSelector,12677,12681,MIS_DS,yes,[MIS_DS][ALL],,acct:farheen.s@hypothes.is,Interleukin-17-positive mast cells influence outcomes from BCG for patients with CIS: Data from a comprehensive characterisation of the immune microenvironment of urothelial bladder cancer.,2019-07-18T10:13:46.466492+00:00
