id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
ylSQVpDiEemPmf81lRq4mg,jgraPEon,https://europepmc.org/articles/PMC4090160/,mouth cancer,f three diseases or conditions (,", gum disease, difficulty to ope",TextQuoteSelector,TextPositionSelector,21079,21091,CRT_DS,yes,[CRT_DS][ALL],,acct:farheen.s@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T09:32:13.693184+00:00
yYOpLpDhEemrJqeKEU1WWw,jgraPEon,https://europepmc.org/articles/PMC4090160/,Tobacco,Findings from the International , Control (ITC) Bangladesh Survey,TextQuoteSelector,TextPositionSelector,6761,6768,WT_OG,yes,[WT_OG][ALL],,acct:farheen.s@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T09:25:02.963833+00:00
vLqn5pDiEemPWqcGuMwTcg,jgraPEon,https://europepmc.org/articles/PMC4090160/,diseases or conditions, were then read a list of three ," (mouth cancer, gum disease, dif",TextQuoteSelector,TextPositionSelector,21055,21077,WT_DS,no,[WT_DS],,acct:farheen.s@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T09:31:51.061759+00:00
rQssRJDiEemogm8xaLr-6A,jgraPEon,https://europepmc.org/articles/PMC4090160/,associated diseases, million. The total cost of SLT-, in India was US$389 million in ,TextQuoteSelector,TextPositionSelector,12879,12898,WT_DS,no,[WT_DS],,acct:farheen.s@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T09:31:24.845638+00:00
oRdyipDiEemPmRuc-nUH3Q,jgraPEon,https://europepmc.org/articles/PMC4090160/,diabetes,"diseases [8], hypertension [9], "," [10], loss in bone density [11]",TextQuoteSelector,TextPositionSelector,11967,11975,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T09:31:04.777386+00:00
lYs5BpDiEemyVDfidDHnKQ,jgraPEon,https://europepmc.org/articles/PMC4090160/,hypertension,"], cardiovascular diseases [8], "," [9], diabetes [10], loss in bon",TextQuoteSelector,TextPositionSelector,11949,11961,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T09:30:45.271487+00:00
hlqwdJDiEemebIuJueWGKA,jgraPEon,https://europepmc.org/articles/PMC4090160/,cardiovascular diseases,"itions including oral pain [7], "," [8], hypertension [9], diabetes",TextQuoteSelector,TextPositionSelector,11920,11943,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T09:30:19.672559+00:00
gj98uJDiEemmHo-bxoBOIw,jgraPEon,https://europepmc.org/articles/PMC4090160/,nicotine addiction," cause oral cancer [4], [5] and ", [6] and is associated with seve,TextQuoteSelector,TextPositionSelector,11817,11835,CRT_DS,yes,[CRT_DS][ALL],,acct:farheen.s@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T09:30:12.837256+00:00
_jI8ApPfEemuJpNwLl_TNw,jgraPEon,https://europepmc.org/articles/PMC4090160/,Freq,.3%).Table 2Rao-Scott ChiSq Test,".%(95% CI)ChiSqdfp value
Samplin",TextQuoteSelector,TextPositionSelector,26017,26021,WT_GP,no,[WT_GP],,acct:farheen.s@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-21T04:49:45.793323+00:00
NJ4D7pDiEemPl5cKpMHqYg,jgraPEon,https://europepmc.org/articles/PMC4090160/,oral cancer,"d gutka [2], [3]. SLT can cause "," [4], [5] and nicotine addiction",TextQuoteSelector,TextPositionSelector,11792,11803,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T09:28:02.678484+00:00
L3SHXJPgEemz4Yc0x1Td7A,jgraPEon,https://europepmc.org/articles/PMC4090160/,"SLT can cause oral cancer [4], [5] and nicotine addiction","th tobacco, and gutka [2], [3]. ", [6] and is associated with seve,TextQuoteSelector,TextPositionSelector,11797,11854,NGD,no,NGD,,acct:farheen.s@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-21T04:51:08.347848+00:00
KdUsmJPgEemn9xPq67Yraw,jgraPEon,https://europepmc.org/articles/PMC4090160/,SLT may provide a supplementation or substitution of nicotine intake for cigarette smokers [31] encouraging their continued use; this scenario could be particularly true in situations in which smoking,o support their efforts. Use of ," is not socially acceptable, but",TextQuoteSelector,TextPositionSelector,37709,37909,NGD,no,NGD,,acct:farheen.s@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-21T04:50:58.906735+00:00
KcpcYJDiEemrTbetsIpn8g,jgraPEon,https://europepmc.org/articles/PMC4090160/,SLT,oundAlthough smokeless tobacco (,) use is prevalent in South Asia,TextQuoteSelector,TextPositionSelector,9364,9367,WT_GP,yes,[WT_GP][ALL],,acct:farheen.s@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T09:27:44.472843+00:00
Id897pPgEemjLNPLWX3yvA,jgraPEon,https://europepmc.org/articles/PMC4090160/,SLT use is related to the social acceptance of SLT use by the older people and a greater appeal of cigarette among the younger generations who may be taking up smoking,]. This increased likelihood of ," instead of SLT use. Also, this ",TextQuoteSelector,TextPositionSelector,36805,36972,NGD,no,NGD,,acct:farheen.s@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-21T04:50:45.802809+00:00
GneH3JPgEem3iw9BY4Em9w,jgraPEon,https://europepmc.org/articles/PMC4090160/,smoking without any information about SLT,sh focuses on cigarette or bidi , use. This creates an opportunit,TextQuoteSelector,TextPositionSelector,34107,34148,NGD,no,NGD,,acct:farheen.s@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-21T04:50:33.321338+00:00
EDhPcpPgEem336MwJQJo2g,jgraPEon,https://europepmc.org/articles/PMC4090160/,"smoking, coordinated programs are needed that will also include SLT",target mainly cigarette or bidi , use within the tobacco control ,TextQuoteSelector,TextPositionSelector,11334,11401,NGD,no,NGD,,acct:farheen.s@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-21T04:50:16.262428+00:00
AiK3OJDjEemebUdN0vwZyg,jgraPEon,https://europepmc.org/articles/PMC4090160/,GATS,ported estimates (27.2%) in the , 2009 study [16] and another 200,TextQuoteSelector,TextPositionSelector,33224,33228,WT_GP,yes,[WT_GP][ALL],,acct:farheen.s@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T09:33:47.224114+00:00
5ps_OpPfEemacycl8cV82g,jgraPEon,https://europepmc.org/articles/PMC4090160/,addiction,g the population. Following the ," theory [30], one might have use",TextQuoteSelector,TextPositionSelector,37092,37101,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-21T04:49:06.355417+00:00
