id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zKP0cNtZEemnGUfJ4jHYjA,jgraPEon,https://europepmc.org/articles/PMC4780767/,peroxidase,m Molecular Probes. Horseradish-,-conjugated and fluorescent dye-,TextQuoteSelector,TextPositionSelector,14691,14701,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,HBpF-proBDNF: A New Tool for the Analysis of Pro-Brain Derived Neurotrophic Factor Receptor Signaling and Cell Biology.,2019-09-20T03:50:34.163164+00:00
xgmXMttZEemXrVesKPS-Pw,jgraPEon,https://europepmc.org/articles/PMC4780767/,Horseradish,obtained from Molecular Probes. ,-peroxidase-conjugated and fluor,TextQuoteSelector,TextPositionSelector,14679,14690,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,HBpF-proBDNF: A New Tool for the Analysis of Pro-Brain Derived Neurotrophic Factor Receptor Signaling and Cell Biology.,2019-09-20T03:50:23.065270+00:00
xN0sfttaEemakH8_fuS07w,jgraPEon,https://europepmc.org/articles/PMC4780767/,beta-III tubulin,ith antibodies directed against , and phalloidin. Images were col,TextQuoteSelector,TextPositionSelector,19151,19167,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,HBpF-proBDNF: A New Tool for the Analysis of Pro-Brain Derived Neurotrophic Factor Receptor Signaling and Cell Biology.,2019-09-20T03:57:30.611573+00:00
wq0UNNtYEem79m-7srvHzw,jgraPEon,https://europepmc.org/articles/PMC4780767/,Animals,nisms.Go to:Material and Methods,All experimental procedures were,TextQuoteSelector,TextPositionSelector,12419,12426,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,HBpF-proBDNF: A New Tool for the Analysis of Pro-Brain Derived Neurotrophic Factor Receptor Signaling and Cell Biology.,2019-09-20T03:43:07.790833+00:00
wIB8EtrTEemQLq_l6x1FQQ,jgraPEon,https://europepmc.org/articles/PMC4780767/,neurodegenerative disease,"velopment, synapse function and ",.Go to:IntroductionThe four mamm,TextQuoteSelector,TextPositionSelector,9412,9437,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,HBpF-proBDNF: A New Tool for the Analysis of Pro-Brain Derived Neurotrophic Factor Receptor Signaling and Cell Biology.,2019-09-19T11:51:01.083369+00:00
sy0aSttYEem9bjsh9bEYvg,jgraPEon,https://europepmc.org/articles/PMC4780767/,TNF receptor,ools. p75NTR is a member of the , superfamily and several major f,TextQuoteSelector,TextPositionSelector,11820,11832,WS_GP,yes,[WS_GP][ALL],,acct:farheen.s@hypothes.is,HBpF-proBDNF: A New Tool for the Analysis of Pro-Brain Derived Neurotrophic Factor Receptor Signaling and Cell Biology.,2019-09-20T03:42:41.794886+00:00
sv64atrTEem_m38NaWIfhw,jgraPEon,https://europepmc.org/articles/PMC4780767/,Protease," (BAP) sequence, a PreScission™ ", cleavage site and a FLAG-tag at,TextQuoteSelector,TextPositionSelector,8964,8972,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,HBpF-proBDNF: A New Tool for the Analysis of Pro-Brain Derived Neurotrophic Factor Receptor Signaling and Cell Biology.,2019-09-19T11:50:38.260695+00:00
s8rgKNtcEemXchfKzm54WQ,jgraPEon,https://europepmc.org/articles/PMC4780767/,metalloproteases,th PreScission™ Protease. Since ," can cleave proBDNF or p75NTR, i",TextQuoteSelector,TextPositionSelector,34515,34531,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,HBpF-proBDNF: A New Tool for the Analysis of Pro-Brain Derived Neurotrophic Factor Receptor Signaling and Cell Biology.,2019-09-20T04:11:20.872705+00:00
qKmTUNtYEemsHK_druxywQ,jgraPEon,https://europepmc.org/articles/PMC4780767/,SorCS2,e p75NTR-sortilin or the p75NTR-, complexes remain largely unchar,TextQuoteSelector,TextPositionSelector,11635,11641,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,HBpF-proBDNF: A New Tool for the Analysis of Pro-Brain Derived Neurotrophic Factor Receptor Signaling and Cell Biology.,2019-09-20T03:42:24.223739+00:00
q5diXNrTEemqNL93enXAuA,jgraPEon,https://europepmc.org/articles/PMC4780767/,BAP,"tag, a biotin acceptor peptide (",") sequence, a PreScission™ Prote",TextQuoteSelector,TextPositionSelector,8934,8937,WT_GP,yes,[WT_GP][ALL],,acct:farheen.s@hypothes.is,HBpF-proBDNF: A New Tool for the Analysis of Pro-Brain Derived Neurotrophic Factor Receptor Signaling and Cell Biology.,2019-09-19T11:50:26.030938+00:00
