id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zfZKZLHbEemvrcu7ILsYOg,jgraPEon,https://europepmc.org/articles/PMC5006041/, pearl millet ,"Bedouins. For their preparation,",flour is mixed with water in the,TextQuoteSelector,TextPositionSelector,17201,17215,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,Gut microbiome and dietary patterns in different Saudi populations and monkeys.,2019-07-29T08:35:21.842757+00:00
z68PmrHaEem6SDthqtrvHg,jgraPEon,https://europepmc.org/articles/PMC5006041/,Prevotella,"drate intake, associated with a ","-dominated enterotype18,23. Moel",TextQuoteSelector,TextPositionSelector,30408,30418,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,Gut microbiome and dietary patterns in different Saudi populations and monkeys.,2019-07-29T08:28:15.389461+00:00
yayNcLHaEemZAhNP0mjo5A,jgraPEon,https://europepmc.org/articles/PMC5006041/,Faecalibacterium,"ree enterotypes, contributed by ",", Lachnospiraceae and Bulleidia ",TextQuoteSelector,TextPositionSelector,30539,30555,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,Gut microbiome and dietary patterns in different Saudi populations and monkeys.,2019-07-29T08:28:05.350089+00:00
yQ8PwrHbEemsl3cwcbeKQw,jgraPEon,https://europepmc.org/articles/PMC5006041/, Halomonas,ost of the sequences belonged to,", Lactobacillus and Shewanella. ",TextQuoteSelector,TextPositionSelector,17834,17844,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,Gut microbiome and dietary patterns in different Saudi populations and monkeys.,2019-07-29T08:35:13.756692+00:00
xJdHCLHaEem8iXcw2BJouA,jgraPEon,https://europepmc.org/articles/PMC5006041/,Lachnospiraceae,"ontributed by Faecalibacterium, ", and Bulleidia respectively. In ,TextQuoteSelector,TextPositionSelector,30557,30572,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,Gut microbiome and dietary patterns in different Saudi populations and monkeys.,2019-07-29T08:27:56.758866+00:00
wtWNorHbEemneROiUL80Pw,jgraPEon,https://europepmc.org/articles/PMC5006041/,Lactobacillus,"equences belonged to Halomonas, "," and Shewanella. In humans, 64 g",TextQuoteSelector,TextPositionSelector,17846,17859,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,Gut microbiome and dietary patterns in different Saudi populations and monkeys.,2019-07-29T08:35:03.341650+00:00
v0dnJLHaEemvpAdWv5Nn4A,jgraPEon,https://europepmc.org/articles/PMC5006041/,Bulleidia,"ibacterium, Lachnospiraceae and "," respectively. In contrast, the ",TextQuoteSelector,TextPositionSelector,30577,30586,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,Gut microbiome and dietary patterns in different Saudi populations and monkeys.,2019-07-29T08:27:47.858283+00:00
ungGGLHaEem6RyMg0929gw,jgraPEon,https://europepmc.org/articles/PMC5006041/,colon cancer,"years of age, a past history of ",", inflammatory bowel disease, ac",TextQuoteSelector,TextPositionSelector,32657,32669,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Gut microbiome and dietary patterns in different Saudi populations and monkeys.,2019-07-29T08:27:39.784926+00:00
ug63wLHbEemH_et7-8jqsw,jgraPEon,https://europepmc.org/articles/PMC5006041/,Shewanella,ococcus0.0050.070.02Enterotype 3,000.003Vibrio00>0.0001Brochothri,TextQuoteSelector,TextPositionSelector,25856,25866,MIS_OG,no,MIS_OG,,acct:farheen.s@hypothes.is,Gut microbiome and dietary patterns in different Saudi populations and monkeys.,2019-07-29T08:34:48.584746+00:00
tPos3rHaEemH8seyMErycg,jgraPEon,https://europepmc.org/articles/PMC5006041/,inflammatory bowel disease,"a past history of colon cancer, ",", acute or chronic diarrhea in t",TextQuoteSelector,TextPositionSelector,32671,32697,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Gut microbiome and dietary patterns in different Saudi populations and monkeys.,2019-07-29T08:27:30.496840+00:00
