id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
yKK2zMl1EemBf0fvT8ILYw,jgraPEon,https://europepmc.org/articles/PMC1762380/,dog,"an, chimpanzee, mouse, rat, and ",. Using gene family assignments ,TextQuoteSelector,TextPositionSelector,14142,14145,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,The evolution of mammalian gene families.,2019-08-28T09:25:32.345097+00:00
y7RCvsl0Eem8P1dmBwVpIQ,jgraPEon,https://europepmc.org/articles/PMC1762380/,centaurin gamma 2,ted in humans contains the gene ,", which has been implicated in t",TextQuoteSelector,TextPositionSelector,34228,34245,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,The evolution of mammalian gene families.,2019-08-28T09:18:27.978421+00:00
xWyp8Ml0EemZGuNvRu9mpA,jgraPEon,https://europepmc.org/articles/PMC1762380/,submaxillary mucin," The largest of these families, ",", contains five genes total and ",TextQuoteSelector,TextPositionSelector,29514,29532,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,The evolution of mammalian gene families.,2019-08-28T09:18:17.521856+00:00
x4AIPMlzEemO40PLk615Zw,jgraPEon,https://europepmc.org/articles/PMC1762380/,mammals,ne number among fully sequenced , suggests that this is not an on,TextQuoteSelector,TextPositionSelector,12692,12699,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,The evolution of mammalian gene families.,2019-08-28T09:11:11.408663+00:00
vmbi1sl2EemBhFtkQqDTcA,jgraPEon,https://europepmc.org/articles/PMC1762380/,Primate,"9401,1201.193934031.037,8410.025","819,7664538701.926211,0321.66224",TextQuoteSelector,TextPositionSelector,18471,18478,MIS_OG,no,MIS_OG,,acct:farheen.s@hypothes.is,The evolution of mammalian gene families.,2019-08-28T09:32:24.749818+00:00
vazeAslzEemoeAvZNqTh2A,jgraPEon,https://europepmc.org/articles/PMC1762380/,chimps,nd similar rates of turnover in ,", the total number of genes in h",TextQuoteSelector,TextPositionSelector,12160,12166,"WT_GP,OG",yes,[WT_GP][OG][ALL],,acct:farheen.s@hypothes.is,The evolution of mammalian gene families.,2019-08-28T09:10:54.870013+00:00
vNxdJsl0Eemvf4cjDq742w,jgraPEon,https://europepmc.org/articles/PMC1762380/,rodents,ral selection [33].Creations in , are clustered into fewer but la,TextQuoteSelector,TextPositionSelector,29320,29327,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,The evolution of mammalian gene families.,2019-08-28T09:18:03.055898+00:00
rhhMiMlzEem8On_wH8r48w,jgraPEon,https://europepmc.org/articles/PMC1762380/,chimpanzees,f 86 genes since the split from ,", including changes likely drive",TextQuoteSelector,TextPositionSelector,9165,9176,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,The evolution of mammalian gene families.,2019-08-28T09:10:28.910114+00:00
r-tApMl1Eem8Qyepji6Ovw,jgraPEon,https://europepmc.org/articles/PMC1762380/,Mus musculus,"(dog), Rattus norvegicus (rat), "," (mouse), Pan troglodytes (chimp",TextQuoteSelector,TextPositionSelector,47454,47466,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,The evolution of mammalian gene families.,2019-08-28T09:24:50.778741+00:00
qa-m6sl0EemT6B_TiyixRQ,jgraPEon,https://europepmc.org/articles/PMC1762380/,caspase,able is caspase-7. Genes in the ,"-dependent apoptosis pathway, of",TextQuoteSelector,TextPositionSelector,29003,29010,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,The evolution of mammalian gene families.,2019-08-28T09:17:30.872979+00:00
