id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zpm47r8EEemIqCfc3SyDrg,jgraPEon,https://europepmc.org/articles/PMC4947190/,Mood Disorder,ation Technology by People With ,: A Systematic Review and Metasy,TextQuoteSelector,TextPositionSelector,6107,6120,CRT_DS,yes,[CRT_DS][ALL],,acct:farheen.s@hypothes.is,Exploring the Use of Information and Communication Technology by People With Mood Disorder: A Systematic Review and Metasynthesis.,2019-08-15T02:31:37.648009+00:00
x_hJ2L8EEemi0T99lHu51A,jgraPEon,https://europepmc.org/articles/PMC4947190/,mood disorder,"communication technology, ICTs, ",", metasynthesis, self-management",TextQuoteSelector,TextPositionSelector,10080,10093,MIS_DS,no,MIS_DS,,acct:farheen.s@hypothes.is,Exploring the Use of Information and Communication Technology by People With Mood Disorder: A Systematic Review and Metasynthesis.,2019-08-15T02:31:26.516461+00:00
x9p20r8FEemy4rOkLiDPDA,jgraPEon,https://europepmc.org/articles/PMC4947190/,chronic pain,nefits when used to help manage ," [79]. However, in a recent meta",TextQuoteSelector,TextPositionSelector,49963,49975,WT_DS,no,[WT_DS],,acct:farheen.s@hypothes.is,Exploring the Use of Information and Communication Technology by People With Mood Disorder: A Systematic Review and Metasynthesis.,2019-08-15T02:38:35.648121+00:00
t5FZqL8FEemeqm99Y1zuWA,jgraPEon,https://europepmc.org/articles/PMC4947190/,mental disorders,s designed to treat and prevent ,", including those targeted at de",TextQuoteSelector,TextPositionSelector,49433,49449,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Exploring the Use of Information and Communication Technology by People With Mood Disorder: A Systematic Review and Metasynthesis.,2019-08-15T02:38:08.515089+00:00
rDCukr8FEemTeVOlo8HOxw,jgraPEon,https://europepmc.org/articles/PMC4947190/, intrinsic factors,s but also highlight a number of, affecting people’s use of ICTs.,TextQuoteSelector,TextPositionSelector,42156,42174,WT_GP,no,[WT_GP],,acct:farheen.s@hypothes.is,Exploring the Use of Information and Communication Technology by People With Mood Disorder: A Systematic Review and Metasynthesis.,2019-08-15T02:37:49.436929+00:00
p3ZU5spVEemauVfrTVleCA,jgraPEon,https://europepmc.org/articles/PMC4947190/,bipolar disorder,d cognitive behavioral therapyBD,GPgeneral practitionermICTsmobil,TextQuoteSelector,TextPositionSelector,57927,57943,MIS_DS,no,MIS_DS,,acct:farheen.s@hypothes.is,Exploring the Use of Information and Communication Technology by People With Mood Disorder: A Systematic Review and Metasynthesis.,2019-08-29T12:08:03.991859+00:00
npUmHr8FEembJGNww6S97g,jgraPEon,https://europepmc.org/articles/PMC4947190/, aids,"oring applications, (3) decision",", (4) the personal health record",TextQuoteSelector,TextPositionSelector,42011,42016,WT_DS,no,[WT_DS],,acct:farheen.s@hypothes.is,Exploring the Use of Information and Communication Technology by People With Mood Disorder: A Systematic Review and Metasynthesis.,2019-08-15T02:37:26.610010+00:00
mwVaVMpVEemaEDPFvck6iw,jgraPEon,https://europepmc.org/articles/PMC4947190/,BD,zed cognitive behavioral therapy,bipolar disorderGPgeneral practi,TextQuoteSelector,TextPositionSelector,57925,57927,MIS_DS,no,MIS_DS,,acct:farheen.s@hypothes.is,Exploring the Use of Information and Communication Technology by People With Mood Disorder: A Systematic Review and Metasynthesis.,2019-08-29T12:07:43.030898+00:00
kjs_er8FEemMNce7Dn6ltg,jgraPEon,https://europepmc.org/articles/PMC4947190/,Bipolar Disorder,cceptance of conditions such as ," [35,37,52,61]. Web-based progra",TextQuoteSelector,TextPositionSelector,36455,36471,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Exploring the Use of Information and Communication Technology by People With Mood Disorder: A Systematic Review and Metasynthesis.,2019-08-15T02:37:05.658380+00:00
eqlB9L8FEemeqcPiqkeylw,jgraPEon,https://europepmc.org/articles/PMC4947190/,emotional problems, felt shame due to experiencing , would put a lot of effort into ,TextQuoteSelector,TextPositionSelector,28082,28100,CRT_DS,yes,[CRT_DS][ALL],,acct:farheen.s@hypothes.is,Exploring the Use of Information and Communication Technology by People With Mood Disorder: A Systematic Review and Metasynthesis.,2019-08-15T02:36:26.334686+00:00
