id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zo8amuZNEemucz-C0m4GHw,jgraPEon,https://europepmc.org/articles/PMC4340678/,stem-cell factor,"ating factor, Flt-3 ligand, and ", (SFC). IL-1a induces MSC produc,TextQuoteSelector,TextPositionSelector,19310,19326,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,Mesenchymal stem cell therapy for acute radiation syndrome: innovative medical approaches in military medicine.,2019-10-04T02:22:25.967518+00:00
zUDi-OXMEemCGI_ZMVk6Vg,jgraPEon,https://europepmc.org/articles/PMC4340678/,hepatocyte growth factor,"dothelial growth factor (VEGF), "," (HGF), insulin-like growth fact",TextQuoteSelector,TextPositionSelector,15808,15832,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,Mesenchymal stem cell therapy for acute radiation syndrome: innovative medical approaches in military medicine.,2019-10-03T10:58:58.840356+00:00
xirDEuXMEemQp1eATp078A,jgraPEon,https://europepmc.org/articles/PMC4340678/,VEGF,ular endothelial growth factor (,"), hepatocyte growth factor (HGF",TextQuoteSelector,TextPositionSelector,15801,15805,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,Mesenchymal stem cell therapy for acute radiation syndrome: innovative medical approaches in military medicine.,2019-10-03T10:58:47.010045+00:00
x9QeCuZQEemwWg_OiZmZzg,jgraPEon,https://europepmc.org/articles/PMC4340678/,anorexia,"electrolyte imbalance, malaise, ",", severe diarrhea, and fever. Th",TextQuoteSelector,TextPositionSelector,25677,25685,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Mesenchymal stem cell therapy for acute radiation syndrome: innovative medical approaches in military medicine.,2019-10-04T02:43:43.290961+00:00
wO9BFOZQEemMEdPP-LXidQ,jgraPEon,https://europepmc.org/articles/PMC4340678/,electrolyte imbalance,"e symptoms include dehydration, ",", malaise, anorexia, severe diar",TextQuoteSelector,TextPositionSelector,25645,25666,WT_DS,no,[WT_DS],,acct:farheen.s@hypothes.is,Mesenchymal stem cell therapy for acute radiation syndrome: innovative medical approaches in military medicine.,2019-10-04T02:43:31.752239+00:00
w2A6JuXNEemKkT8mkUNGXg,jgraPEon,https://europepmc.org/articles/PMC4340678/,humans,ata from studies on animals and , suggest that the mean lethal do,TextQuoteSelector,TextPositionSelector,18361,18367,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,Mesenchymal stem cell therapy for acute radiation syndrome: innovative medical approaches in military medicine.,2019-10-03T11:05:51.750648+00:00
vtitJuXNEemG3lvszlXnNA,jgraPEon,https://europepmc.org/articles/PMC4340678/,animals,n. Current data from studies on , and humans suggest that the mea,TextQuoteSelector,TextPositionSelector,18349,18356,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,Mesenchymal stem cell therapy for acute radiation syndrome: innovative medical approaches in military medicine.,2019-10-03T11:05:44.254261+00:00
vk_Zzu_DEemuUTcrTYtPeg,jgraPEon,https://europepmc.org/articles/PMC4340678/,inflammatory cytokines,"tokines were increased, whereas ", were down-regulated [41-43].Cli,TextQuoteSelector,TextPositionSelector,27042,27064,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Mesenchymal stem cell therapy for acute radiation syndrome: innovative medical approaches in military medicine.,2019-10-16T03:19:19.930722+00:00
vUNVsuZNEemEl0sGpqeHLg,jgraPEon,https://europepmc.org/articles/PMC4340678/,IL-14,"uch as IL-6, IL-7, IL-8, IL-11, ",", IL-15, macrophage colony-stimu",TextQuoteSelector,TextPositionSelector,19240,19245,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Mesenchymal stem cell therapy for acute radiation syndrome: innovative medical approaches in military medicine.,2019-10-04T02:21:57.181248+00:00
usZDouXMEemmTOMZRYGAug,jgraPEon,https://europepmc.org/articles/PMC4340678/,vascular endothelial growth factor,"ic, and homing signals, such as "," (VEGF), hepatocyte growth facto",TextQuoteSelector,TextPositionSelector,15765,15799,WS_GP,no,WS_GP,,acct:farheen.s@hypothes.is,Mesenchymal stem cell therapy for acute radiation syndrome: innovative medical approaches in military medicine.,2019-10-03T10:58:27.843753+00:00
uD4eguZQEemlVxt7-ILevA,jgraPEon,https://europepmc.org/articles/PMC4340678/,HLA,Cs and human leukocyte antigen (,)-disparate peripheral blood HSC,TextQuoteSelector,TextPositionSelector,22235,22238,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Mesenchymal stem cell therapy for acute radiation syndrome: innovative medical approaches in military medicine.,2019-10-04T02:43:17.169802+00:00
tdQagOXNEemjMX9Q5cN1CQ,jgraPEon,https://europepmc.org/articles/PMC4340678/,thrombocytopenia," immunosuppression, anemia, and ", resulting from the death and/or,TextQuoteSelector,TextPositionSelector,18194,18210,MIS_DS,no,MIS_DS,,acct:farheen.s@hypothes.is,Mesenchymal stem cell therapy for acute radiation syndrome: innovative medical approaches in military medicine.,2019-10-03T11:05:29.097377+00:00
