id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
ytPuuLLLEemnVCvUb64GTA,jgraPEon,https://europepmc.org/articles/PMC4768280/,Coleoptera, the firefly genus Scissicauda (,", Lampyridae, Amydetinae) from B",TextQuoteSelector,TextPositionSelector,4727,4737,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,"Systematic review of the firefly genus Scissicauda (Coleoptera, Lampyridae, Amydetinae) from Brazil.",2019-07-30T13:13:15.627993+00:00
y0-B8LLKEemzxxtNVexBPw,jgraPEon,https://europepmc.org/articles/PMC4768280/,Lychnuris,"1899, which is not quoted under ", in his catalogue (McDermott 196,TextQuoteSelector,TextPositionSelector,29256,29265,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,"Systematic review of the firefly genus Scissicauda (Coleoptera, Lampyridae, Amydetinae) from Brazil.",2019-07-30T13:06:06.919208+00:00
wZEeZrLLEemOn7voKEJ1wg,jgraPEon,https://europepmc.org/articles/PMC4768280/,Coleoptera,"
disjuncta
 Keywords: Animalia, ",", Lampyridae(E. Olivier, 1896)Fi",TextQuoteSelector,TextPositionSelector,23804,23814,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,"Systematic review of the firefly genus Scissicauda (Coleoptera, Lampyridae, Amydetinae) from Brazil.",2019-07-30T13:13:00.427922+00:00
tjkKOLLLEemYsuP6SuOFsA,jgraPEon,https://europepmc.org/articles/PMC4768280/,"Scissicauda
disjuncta",serrate to flabellate (males of ,"), compressed, subequal in lengt",TextQuoteSelector,TextPositionSelector,13614,13635,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,"Systematic review of the firefly genus Scissicauda (Coleoptera, Lampyridae, Amydetinae) from Brazil.",2019-07-30T13:12:41.285315+00:00
s0_ZfrLKEemZHxeAFiHOxQ,jgraPEon,https://europepmc.org/articles/PMC4768280/,Silveira,"Animalia, Coleoptera, Lampyridae",", Mermudes & Bocakova
sp. n.http",TextQuoteSelector,TextPositionSelector,29633,29641,WT_OG,yes,[WT_OG][ALL],,acct:farheen.s@hypothes.is,"Systematic review of the firefly genus Scissicauda (Coleoptera, Lampyridae, Amydetinae) from Brazil.",2019-07-30T13:05:26.934821+00:00
rBbMrLLLEemzEnOf1OoqnA,jgraPEon,https://europepmc.org/articles/PMC4768280/,"Scissicauda
balena","neiro, Brazil). We also propose ", sp. n. as new and provide a key,TextQuoteSelector,TextPositionSelector,9547,9565,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,"Systematic review of the firefly genus Scissicauda (Coleoptera, Lampyridae, Amydetinae) from Brazil.",2019-07-30T13:12:24.472509+00:00
oNkYCLLMEemgpj-LIf14BQ,jgraPEon,https://europepmc.org/articles/PMC4768280/,Luciola Laporte,isjuncta being quite similar to ,", 1833 (South et al. 2008) and A",TextQuoteSelector,TextPositionSelector,34592,34607,WS_OG,no,WS_OG,,acct:farheen.s@hypothes.is,"Systematic review of the firefly genus Scissicauda (Coleoptera, Lampyridae, Amydetinae) from Brazil.",2019-07-30T13:19:15.013530+00:00
o6BmFLLLEem914Ntw0OH7A,jgraPEon,https://europepmc.org/articles/PMC4768280/,Scissicauda,tter with five genera including ,. He supposedly retained these s,TextQuoteSelector,TextPositionSelector,8553,8564,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,"Systematic review of the firefly genus Scissicauda (Coleoptera, Lampyridae, Amydetinae) from Brazil.",2019-07-30T13:12:09.708415+00:00
o5JKdrLKEemFKovBy6RsBg,jgraPEon,https://europepmc.org/articles/PMC4768280/,Lampyrinae,rica. Molecular data identified , as sister to Amydetinae (Bocako,TextQuoteSelector,TextPositionSelector,7739,7749,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,"Systematic review of the firefly genus Scissicauda (Coleoptera, Lampyridae, Amydetinae) from Brazil.",2019-07-30T13:05:00.560344+00:00
mkckZLLKEemnURfE8VMeTQ,jgraPEon,https://europepmc.org/articles/PMC4768280/,Phallus,ger than aedeagus (Figs 34–35). , dorsal plate strongly rounded b,TextQuoteSelector,TextPositionSelector,27430,27437,WT_OG,yes,[WT_OG][ALL],,acct:farheen.s@hypothes.is,"Systematic review of the firefly genus Scissicauda (Coleoptera, Lampyridae, Amydetinae) from Brazil.",2019-07-30T13:04:45.106212+00:00
