id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
y4GVcOsNEemLLNfaDLBMPw,jgraPEon,https://europepmc.org/articles/PMC3858553/,progesterone receptor,"g HER2, estrogen receptor (ER), ", (PR) and Ki-67.Go to:RESULTSDet,TextQuoteSelector,TextPositionSelector,14035,14056,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,HER4 expression status correlates with improved outcome in both neoadjuvant and adjuvant Trastuzumab treated invasive breast carcinoma.,2019-10-10T03:26:49.071129+00:00
wf-lgusNEemMiiuxXba4Ug,jgraPEon,https://europepmc.org/articles/PMC3858553/,estrogen receptor,"tandard markers including HER2, "," (ER), progesterone receptor (PR",TextQuoteSelector,TextPositionSelector,14011,14028,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,HER4 expression status correlates with improved outcome in both neoadjuvant and adjuvant Trastuzumab treated invasive breast carcinoma.,2019-10-10T03:26:33.050926+00:00
v7QALOsLEemlms-m3e884A,jgraPEon,https://europepmc.org/articles/PMC3858553/,invasive breast carcinoma,nd adjuvant Trastuzumab treated ,"Bryce P Portier,1 Eugen C Minca,",TextQuoteSelector,TextPositionSelector,6129,6154,CRT_DS,yes,[CRT_DS][ALL],,acct:farheen.s@hypothes.is,HER4 expression status correlates with improved outcome in both neoadjuvant and adjuvant Trastuzumab treated invasive breast carcinoma.,2019-10-10T03:12:10.210895+00:00
riqBgusQEem_NTPX2dTgzA,jgraPEon,https://europepmc.org/articles/PMC3858553/,TFRC,"_m1 (GAPDH), and Hs03929097_g1 (",") (Applied Biosystems, Foster Ci",TextQuoteSelector,TextPositionSelector,36851,36855,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,HER4 expression status correlates with improved outcome in both neoadjuvant and adjuvant Trastuzumab treated invasive breast carcinoma.,2019-10-10T03:47:28.322000+00:00
qc7GUusLEemnIJcTc5Vm8g,jgraPEon,https://europepmc.org/articles/PMC3858553/,HER4,2PMCID: PMC3858553PMID: 24091566, expression status correlates wi,TextQuoteSelector,TextPositionSelector,6020,6024,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,HER4 expression status correlates with improved outcome in both neoadjuvant and adjuvant Trastuzumab treated invasive breast carcinoma.,2019-10-10T03:11:33.476664+00:00
oKxavOsQEem7PwcoY_t7fg,jgraPEon,https://europepmc.org/articles/PMC3858553/,GAPDH,"955525_m1 (B2M), Hs00984230_m1 (","), and Hs03929097_g1 (TFRC) (App",TextQuoteSelector,TextPositionSelector,36824,36829,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,HER4 expression status correlates with improved outcome in both neoadjuvant and adjuvant Trastuzumab treated invasive breast carcinoma.,2019-10-10T03:47:05.698126+00:00
oFuFpOsNEeme3e9vhi8wOA,jgraPEon,https://europepmc.org/articles/PMC3858553/,antibodies,Recently a large number of HER4 , were screened using both cell l,TextQuoteSelector,TextPositionSelector,12867,12877,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,HER4 expression status correlates with improved outcome in both neoadjuvant and adjuvant Trastuzumab treated invasive breast carcinoma.,2019-10-10T03:25:36.457598+00:00
kLw4uusREemV4Gfu_V4kEQ,jgraPEon,https://europepmc.org/articles/PMC3858553/,ERBB4,ntitative PCR (RT-qPCR)HER2 and , (HER4) RT-qPCR assays were perf,TextQuoteSelector,TextPositionSelector,36196,36201,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,HER4 expression status correlates with improved outcome in both neoadjuvant and adjuvant Trastuzumab treated invasive breast carcinoma.,2019-10-10T03:53:48.378636+00:00
jQX0ZOsQEemXHzu_ZtiWBA,jgraPEon,https://europepmc.org/articles/PMC3858553/,B2M,"55525_m1 (HER4), Hs00955525_m1 (","), Hs00984230_m1 (GAPDH), and Hs",TextQuoteSelector,TextPositionSelector,36803,36806,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,HER4 expression status correlates with improved outcome in both neoadjuvant and adjuvant Trastuzumab treated invasive breast carcinoma.,2019-10-10T03:46:32.612799+00:00
iXCPBusNEeminyuv2khEKA,jgraPEon,https://europepmc.org/articles/PMC3858553/,carcinomas,ole in regulating HER2 positive , and the therapeutic response to,TextQuoteSelector,TextPositionSelector,12745,12755,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,HER4 expression status correlates with improved outcome in both neoadjuvant and adjuvant Trastuzumab treated invasive breast carcinoma.,2019-10-10T03:24:58.140244+00:00
iVOmsusMEemmUutuJ5UP0g,jgraPEon,https://europepmc.org/articles/PMC3858553/,metastatic disease,ients receiving trastuzumab for , (n=33). Our HER4 H-Score showed,TextQuoteSelector,TextPositionSelector,9012,9030,CRT_DS,yes,[CRT_DS][ALL],,acct:farheen.s@hypothes.is,HER4 expression status correlates with improved outcome in both neoadjuvant and adjuvant Trastuzumab treated invasive breast carcinoma.,2019-10-10T03:17:48.439048+00:00
h7-IhusPEemiHxNTFdr7Kg,jgraPEon,https://europepmc.org/articles/PMC3858553/,breast cancer,d. Previous HER4 IHC studies in , have implicated this target as ,TextQuoteSelector,TextPositionSelector,24732,24745,WS_DS,yes,[WS_DS][ALL],,acct:farheen.s@hypothes.is,HER4 expression status correlates with improved outcome in both neoadjuvant and adjuvant Trastuzumab treated invasive breast carcinoma.,2019-10-10T03:39:14.401631+00:00
dSWi9O85Eem5JX_qLrH82g,jgraPEon,https://europepmc.org/articles/PMC3858553/,HER4 IHC studies in breast cancer have implicated this target as a potential new predictive biomarker in patients receiving anti-HER2,s largely unconfirmed. Previous ," therapy. However, findings from",TextQuoteSelector,TextPositionSelector,24677,24810,YGD,no,YGD,,acct:farheen.s@hypothes.is,HER4 expression status correlates with improved outcome in both neoadjuvant and adjuvant Trastuzumab treated invasive breast carcinoma.,2019-10-15T10:49:26.693938+00:00
dRQB2OsMEemshCd91E7FAQ,jgraPEon,https://europepmc.org/articles/PMC3858553/,breast carcinoma,hm (HER4 H-Score) utilizing two , cohorts: 1) patients receiving ,TextQuoteSelector,TextPositionSelector,8891,8907,CRT_DS,yes,[CRT_DS][ALL],,acct:farheen.s@hypothes.is,HER4 expression status correlates with improved outcome in both neoadjuvant and adjuvant Trastuzumab treated invasive breast carcinoma.,2019-10-10T03:17:14.475569+00:00
cggIFO85EemQEpvl1OSaPA,jgraPEon,https://europepmc.org/articles/PMC3858553/," HER2 is a well characterized predictive marker in breast carcinoma, the predictive marker status of HER4 ",gure 1A-C).Go to:DISCUSSIONWhile,is largely unconfirmed. Previous,TextQuoteSelector,TextPositionSelector,24538,24644,YGD,no,YGD,,acct:farheen.s@hypothes.is,HER4 expression status correlates with improved outcome in both neoadjuvant and adjuvant Trastuzumab treated invasive breast carcinoma.,2019-10-15T10:49:21.485531+00:00
cC91bOsREemhchck3F2Rbw,jgraPEon,https://europepmc.org/articles/PMC3858553/,AMG,"rs.Contributed by BPP, ECM, ZW, ",", RRT, and GTB participated in t",TextQuoteSelector,TextPositionSelector,39776,39779,WT_GP,yes,[WT_GP][ALL],,acct:farheen.s@hypothes.is,HER4 expression status correlates with improved outcome in both neoadjuvant and adjuvant Trastuzumab treated invasive breast carcinoma.,2019-10-10T03:52:53.858661+00:00
brtnyO85Eemy-j8mARGyvQ,jgraPEon,https://europepmc.org/articles/PMC3858553/,"Tumor response, Time to progression and Overall survival in Metastatic Trastuzumab treated cohort segregated by HER2 and HER4", and B) Overall survival.Table 4, co-expression patternsHER2 & HE,TextQuoteSelector,TextPositionSelector,23056,23181,YGD,no,YGD,,acct:farheen.s@hypothes.is,HER4 expression status correlates with improved outcome in both neoadjuvant and adjuvant Trastuzumab treated invasive breast carcinoma.,2019-10-15T10:49:15.964590+00:00
