id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zbiGxLQMEem2A0MVG9suFw,jgraPEon,https://europepmc.org/articles/PMC4494930/,MARCH7 regulated nuclear localization of individual NF-κB in ovarian cancer ,Fig. 4B(II)). We tested whether ,cells such as SKOV3 and A2780. T,TextQuoteSelector,TextPositionSelector,21289,21365,YGD,no,YGD,,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-08-01T03:31:09.319096+00:00
zS7GOK06EemwRQPF15sJIw,jgraPEon,https://europepmc.org/articles/PMC4494930/,c-myc,ults showed that mRNA levels of ,", sp5, lef1 were significantly h",TextQuoteSelector,TextPositionSelector,24567,24572,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-07-23T11:12:47.158458+00:00
z041kK04EemsGJcXCze-Uw,jgraPEon,https://europepmc.org/articles/PMC4494930/,NF kB p65,ase in nuclear translocation of , and P50 after transfection to S,TextQuoteSelector,TextPositionSelector,21424,21433,WS_GP,yes,[WS_GP][ALL],,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-07-23T10:58:31.729201+00:00
yiRwXrQMEemsm7MdvRhCTw,jgraPEon,https://europepmc.org/articles/PMC4494930/,MARCH7 mediates NF-kB pathway in ovarian cancer ,nd Wnt/β-catenin signal pathway.,SKOV3 and A2780 cellsThe silenci,TextQuoteSelector,TextPositionSelector,20847,20895,YGD,no,YGD,,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-08-01T03:31:02.971568+00:00
xjQ4srQMEemR-YM1spSsIw,jgraPEon,https://europepmc.org/articles/PMC4494930/," MARCH7 might mediate some signal pathway, which is associated with ovarian cancer","invasion. Hence, we believe that",". We detected NF-κB, Notch, P53,",TextQuoteSelector,TextPositionSelector,20302,20384,YGD,no,YGD,,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-08-01T03:30:56.647256+00:00
xQJz7K06Eem29FMPBViFfA,jgraPEon,https://europepmc.org/articles/PMC4494930/,C-myc,s associated with tumorigenesis.,", sp5, lef1 play key roles in th",TextQuoteSelector,TextPositionSelector,24290,24295,WS_GP,no,WS_GP,,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-07-23T11:12:33.394663+00:00
wL9O7rQMEemLT8_qHtDbng,jgraPEon,https://europepmc.org/articles/PMC4494930/,"TGF-β1, TNF-α, and interleukin-1β regulated MARCH7 expression to promote tumor metastasis of ovarian cancer",-C). Our results indicated that ,.Open in a separate windowFigure,TextQuoteSelector,TextPositionSelector,18758,18865,YGD,no,YGD,,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-08-01T03:30:47.246316+00:00
vs5dzK08Eem4ag-i0Wb51g,jgraPEon,https://europepmc.org/articles/PMC4494930/,infection,p65 and P50 were observed after , of A2780 cells with LV5-MARCH7 ,TextQuoteSelector,TextPositionSelector,21660,21669,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-07-23T11:26:42.036531+00:00
vh3mKq05EemP1bMi0d_5lg,jgraPEon,https://europepmc.org/articles/PMC4494930/, luciferase,and Wnt/β-catenin signal pathway, reporter activityOur data indic,TextQuoteSelector,TextPositionSelector,20130,20141,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-07-23T11:05:12.304576+00:00
vOUJ-LQMEemShnPCV3oPcA,jgraPEon,https://europepmc.org/articles/PMC4494930/,TNF-α) and Interleukin-1β are expressed in ovarian cancer,"1, tumor necrosis factor-alpha (",", which can promote ovarian tumo",TextQuoteSelector,TextPositionSelector,17930,17987,YGD,no,YGD,,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-08-01T03:30:40.935153+00:00
ue1CPq06EemfjKdP5CxXBA,jgraPEon,https://europepmc.org/articles/PMC4494930/,Interleukin-1β,crosis factor-alpha (TNF-α) and , are expressed in ovarian cancer,TextQuoteSelector,TextPositionSelector,17928,17942,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-07-23T11:12:14.840258+00:00
ttLEEq0-EembS3u2weI-4A,jgraPEon,https://europepmc.org/articles/PMC4494930/,lamellipodia,rmation of membrane ruffles and , was prevented (Fig. ​(Fig.3I).3,TextQuoteSelector,TextPositionSelector,16438,16450,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-07-23T11:40:47.626568+00:00
t8Rl6K04EemP02OAfN1fHw,jgraPEon,https://europepmc.org/articles/PMC4494930/,P65, after transfection with P50 or , (Fig. ​(Fig.4A4A and S1G). Our ,TextQuoteSelector,TextPositionSelector,22889,22892,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-07-23T10:57:52.013345+00:00
t4B9CLQMEem8tVvTHr4Q5A,jgraPEon,https://europepmc.org/articles/PMC4494930/,MARCH7 using LV3-shMARCH7-1 and LV3-shMARCH7-2 could inhibit cell proliferation in ovarian cancer ,a showed that downregulation of ,"SKOV3 cell (P < 0.05; Fig. 2D, 2",TextQuoteSelector,TextPositionSelector,13836,13934,YGD,no,YGD,,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-08-01T03:30:31.909447+00:00
t4-Wqq05Eemce49HVWSlmg,jgraPEon,https://europepmc.org/articles/PMC4494930/,luciferase,NA [negative control (NC)] with , reporter plasmids containing ei,TextQuoteSelector,TextPositionSelector,19352,19362,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-07-23T11:05:01.366442+00:00
sZ7Xsq08Eemflu8c3uPjVw,jgraPEon,https://europepmc.org/articles/PMC4494930/,STAT3," We detected NF-κB, Notch, P53, ",", and Wnt/β-catenin signal pathw",TextQuoteSelector,TextPositionSelector,20404,20409,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-07-23T11:26:19.900005+00:00
s4GEBLQMEemvhpvMvGzRsw,jgraPEon,https://europepmc.org/articles/PMC4494930/,MARCH7 regulated the proliferation of ovarian cancer ,pen in a separate windowFigure 2,SKOV3 and A2780 cells(A) The rel,TextQuoteSelector,TextPositionSelector,12260,12313,YGD,no,YGD,,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-08-01T03:30:25.272845+00:00
qJ7MFq04EemsF7PWXvoBkw,jgraPEon,https://europepmc.org/articles/PMC4494930/, P65,th the above results (Fig. S1E)., and P50 protein levels were dec,TextQuoteSelector,TextPositionSelector,21060,21064,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-07-23T10:57:26.825090+00:00
qCNT2rQMEemAZs8FZQS0AQ,jgraPEon,https://europepmc.org/articles/PMC4494930/,MARCH7 between serous adenocarcinoma and other histologic type of the tumor,. The differently expression of , was not significant (P>0.05). M,TextQuoteSelector,TextPositionSelector,9690,9765,YGD,no,YGD,,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-08-01T03:30:06.202887+00:00
q0p8aq06EemXqudf5u-Wbw,jgraPEon,https://europepmc.org/articles/PMC4494930/, ovarian carcinoma,zation and function of MARCH7 in,".In this study, we have observed",TextQuoteSelector,TextPositionSelector,8160,8178,CRT_DS,yes,[CRT_DS][ALL],,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-07-23T11:11:50.294182+00:00
q0CqLLQMEem7dKNDXSaX0g,jgraPEon,https://europepmc.org/articles/PMC4494930/,MARCH7 immunostaining was significantly higher in tumor ,r was not significant (P>0.05). ,samples in advanced stages (stag,TextQuoteSelector,TextPositionSelector,9796,9852,YGD,no,YGD,,acct:farheen.s@hypothes.is,Ubiquitin E3 ligase MARCH7 promotes ovarian tumor growth.,2019-08-01T03:30:11.358339+00:00
