id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
OHNiaq-IEemTsp_ZCK50fQ,jgraPEon,https://europepmc.org/articles/PMC5972578/,Composite,"stems Inc., San Jose, CA, USA). ", images of the entire endosperm ,TextQuoteSelector,TextPositionSelector,18553,18562,WT_OG,no,[WT_OG],,acct:farheen.s@hypothes.is,Temperature and nitrogen supply interact to determine protein distribution gradients in the wheat grain endosperm.,2019-07-26T09:32:00.616862+00:00
Mir-mq-IEem3mtNcajjdTA,jgraPEon,https://europepmc.org/articles/PMC5972578/,Dumas,eal flour was determined by the , method using a LECO CN628 Combu,TextQuoteSelector,TextPositionSelector,17706,17711,WT_OG,no,[WT_OG],,acct:farheen.s@hypothes.is,Temperature and nitrogen supply interact to determine protein distribution gradients in the wheat grain endosperm.,2019-07-26T09:31:50.171019+00:00
KOC3gK-IEemzuQOtzeuxJA,jgraPEon,https://europepmc.org/articles/PMC5972578/,nematode,h the nutrient-poor ‘Rothamsted ," mix’ (80% sterilised loam, 15% ",TextQuoteSelector,TextPositionSelector,15329,15337,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,Temperature and nitrogen supply interact to determine protein distribution gradients in the wheat grain endosperm.,2019-07-26T09:31:34.558024+00:00
Il-dNq-IEemTmJ-mHz_pzQ,jgraPEon,https://europepmc.org/articles/PMC5972578/,"Triticum aestivum L., ‘Cadenza’",ditionsA spring wheat cultivar (,) was grown under controlled-cli,TextQuoteSelector,TextPositionSelector,13803,13834,WS_OG,no,WS_OG,,acct:farheen.s@hypothes.is,Temperature and nitrogen supply interact to determine protein distribution gradients in the wheat grain endosperm.,2019-07-26T09:31:23.418665+00:00
GxgrOK-IEemGmdsdpW5scA,jgraPEon,https://europepmc.org/articles/PMC5972578/, ω-gliadin ,pply resulting in an increase in,accumulation in the outer layers,TextQuoteSelector,TextPositionSelector,12696,12707,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Temperature and nitrogen supply interact to determine protein distribution gradients in the wheat grain endosperm.,2019-07-26T09:31:11.283167+00:00
E37S3K-IEemlYxdlqbUG4g,jgraPEon,https://europepmc.org/articles/PMC5972578/,gluten ,temperature on the gradients of ,storage proteins within the whea,TextQuoteSelector,TextPositionSelector,12831,12838,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,Temperature and nitrogen supply interact to determine protein distribution gradients in the wheat grain endosperm.,2019-07-26T09:30:58.386076+00:00
DGOMNq-IEemMs5df3SF4PA,jgraPEon,https://europepmc.org/articles/PMC5972578/,plant ,rm of nitrogen within the wheat ,"(Fisher and Macnicol, 1986), is ",TextQuoteSelector,TextPositionSelector,10992,10998,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,Temperature and nitrogen supply interact to determine protein distribution gradients in the wheat grain endosperm.,2019-07-26T09:30:46.780182+00:00
Bpngjq-IEemJVUO2cIiWiQ,jgraPEon,https://europepmc.org/articles/PMC5972578/,plants ,s within the endosperm of wheat ,grown under two different (20 or,TextQuoteSelector,TextPositionSelector,8118,8125,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,Temperature and nitrogen supply interact to determine protein distribution gradients in the wheat grain endosperm.,2019-07-26T09:30:36.942365+00:00
AFiDVq-IEem9ebtLzWtHTA,jgraPEon,https://europepmc.org/articles/PMC5972578/,Triticum aestivum," protein distribution gradient, ",", wheat endosperm, wheat grain p",TextQuoteSelector,TextPositionSelector,8975,8992,MIS_OG,no,MIS_OG,,acct:farheen.s@hypothes.is,Temperature and nitrogen supply interact to determine protein distribution gradients in the wheat grain endosperm.,2019-07-26T09:30:26.475812+00:00
9gIkoq-HEemnC888XMN18w,jgraPEon,https://europepmc.org/articles/PMC5972578/,wheat ,"on gradient, Triticum aestivum, ","endosperm, wheat grain proteinGo",TextQuoteSelector,TextPositionSelector,8994,9000,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,Temperature and nitrogen supply interact to determine protein distribution gradients in the wheat grain endosperm.,2019-07-26T09:30:09.151693+00:00
8HdEhq-HEemOy_PZAdvhzQ,jgraPEon,https://europepmc.org/articles/PMC5972578/,wheat,n distribution gradients in the ," grain endospermGeorge P Savill,",TextQuoteSelector,TextPositionSelector,5651,5656,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,Temperature and nitrogen supply interact to determine protein distribution gradients in the wheat grain endosperm.,2019-07-26T09:29:59.881379+00:00
-54AUq-HEemyQMcvq6HMlg,jgraPEon,https://europepmc.org/articles/PMC5972578/,Triticum aestivum, storage proteins in the wheat (,) endosperm and determine the mi,TextQuoteSelector,TextPositionSelector,7834,7851,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,Temperature and nitrogen supply interact to determine protein distribution gradients in the wheat grain endosperm.,2019-07-26T09:30:18.526202+00:00
