id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zAIlKKOlEemkAHeHhP0PAQ,jgraPEon,https://europepmc.org/articles/PMC4991502/,Macrophage inflammatory protein-1β,"chemoattractant protein (MCP1), "," (MIP-1β), tumor necrosis factor",TextQuoteSelector,TextPositionSelector,40738,40772,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-11T06:33:29.567418+00:00
yNF42qOhEem4KM-R5tnXSg,jgraPEon,https://europepmc.org/articles/PMC4991502/,IFNγ,64.7 macrophages with 100 IU/ml , plus 10 ng/ml LPS overnight. MS,TextQuoteSelector,TextPositionSelector,36966,36970,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-11T06:04:46.052807+00:00
wJf_TrRfEem4NnPoerWb1w,jgraPEon,https://europepmc.org/articles/PMC4991502/,IL-2 ,ConA followed by expansion with ,for 72 hours. We co-cultured the,TextQuoteSelector,TextPositionSelector,21694,21699,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-08-01T13:24:55.429113+00:00
v_W0zqOcEemOs_cXzYvsBw,jgraPEon,https://europepmc.org/articles/PMC4991502/,CXCL9,"ed MSCs. However, the levels of ", and CXCL10 were lower (Figure ​,TextQuoteSelector,TextPositionSelector,19219,19224,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-11T05:28:43.939349+00:00
vXdO2rQgEem7ws8whbd2bA,jgraPEon,https://europepmc.org/articles/PMC4991502/,"tumor growth by iNOS, MCP1","enotype, and the cMSCs promoted ", and induced macrophages toward ,TextQuoteSelector,TextPositionSelector,31675,31701,YGD,no,YGD,,acct:farheen.s@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-08-01T05:53:51.776093+00:00
vVzEOqOUEem799vnU8cxQg,jgraPEon,https://europepmc.org/articles/PMC4991502/,cancer,ective or pathogenic effects in ,. A protective role in carcinoge,TextQuoteSelector,TextPositionSelector,10025,10031,CRT_DS,yes,[CRT_DS][ALL],,acct:farheen.s@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-11T04:31:23.362844+00:00
tS7InKObEemPYFPrd8nFeg,jgraPEon,https://europepmc.org/articles/PMC4991502/,mice, of the bregma in the brains of ,". After the injection, the surfa",TextQuoteSelector,TextPositionSelector,38027,38031,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-11T05:21:16.381537+00:00
sUW-HLQgEem6ba9L_a00kA,jgraPEon,https://europepmc.org/articles/PMC4991502/, tumor-promoting abilities required iNOS and TAMs; TAMs were recruited by MCP1,e and promoted tumor growth. The, and further polarized into an M,TextQuoteSelector,TextPositionSelector,31149,31227,YGD,no,YGD,,acct:farheen.s@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-08-01T05:53:31.273045+00:00
q_3zKKOcEemYYCuXn2sFug,jgraPEon,https://europepmc.org/articles/PMC4991502/,COX-2," levels of iNOS, MCP1, IL-6 and ", were markedly higher in the cMS,TextQuoteSelector,TextPositionSelector,19132,19137,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-11T05:28:10.293067+00:00
qO3ohLQgEemGLw_YRlpXEw,jgraPEon,https://europepmc.org/articles/PMC4991502/,MCP1 may polarize into an M1 or M2 subset in a tumor, growthMacrophages recruited by , microenvironment. An M2 polariz,TextQuoteSelector,TextPositionSelector,27573,27625,YGD,no,YGD,,acct:farheen.s@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-08-01T05:53:17.422406+00:00
opuTdKOeEemwsguSQocubw,jgraPEon,https://europepmc.org/articles/PMC4991502/,mammary cancer,y cMSCs stimulate the growth of ," cells in vivo, we injected 4T1-",TextQuoteSelector,TextPositionSelector,28589,28603,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-11T05:42:13.514089+00:00
ooMxjrQgEemqIqN2LBCycA,jgraPEon,https://europepmc.org/articles/PMC4991502/, tumor-promoting effect by recruiting macrophages to tumor sites through the production of MCP1,t the cMSCs probably exert their,.cMSCs convert macrophages into ,TextQuoteSelector,TextPositionSelector,27384,27479,YGD,no,YGD,,acct:farheen.s@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-08-01T05:53:06.809099+00:00
o_6oZKOUEemlsWtdttmNaQ,jgraPEon,https://europepmc.org/articles/PMC4991502/,Cancer,r articles in PMC.Go to:Abstract, development and progression is ,TextQuoteSelector,TextPositionSelector,9867,9873,MIS_DS,yes,[MIS_DS][ALL],,acct:farheen.s@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-11T04:30:41.141835+00:00
oBcLerRfEembSkNA2BYt4g,jgraPEon,https://europepmc.org/articles/PMC4991502/,cancer,ion in the cMSCsThe MSCs affect , progression through a number of,TextQuoteSelector,TextPositionSelector,18658,18664,WS_DS,no,WS_DS,,acct:farheen.s@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-08-01T13:24:00.783536+00:00
nl_kJqOVEem7-ldmcHoTDA,jgraPEon,https://europepmc.org/articles/PMC4991502/,Cancers,", cancer, MCP1Go to:INTRODUCTION", develop in complex tumor microe,TextQuoteSelector,TextPositionSelector,11502,11509,CRT_DS,yes,[CRT_DS][ALL],,acct:farheen.s@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-11T04:37:40.940397+00:00
nfipkKOgEemWcm_DIx5gsg,jgraPEon,https://europepmc.org/articles/PMC4991502/,immune suppression," After iNOS gene knockdown, the ", and tumor growth enhancement of,TextQuoteSelector,TextPositionSelector,34474,34492,WT_DS,no,[WT_DS],,acct:farheen.s@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-11T05:56:24.874997+00:00
nd0-LLQgEemFKRtT-xN1-A,jgraPEon,https://europepmc.org/articles/PMC4991502/,MCP1 deficiency led to a significant reduction in CD206 positive macrophages in both tumor,low cytometry. We found that an , tissues and peripheral blood (F,TextQuoteSelector,TextPositionSelector,27100,27190,YGD,no,YGD,,acct:farheen.s@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-08-01T05:52:58.769921+00:00
nGzo8qObEemRWdPNBbBuYA,jgraPEon,https://europepmc.org/articles/PMC4991502/,mice,the cMSCs into immune deficient ," with human carcinoma cells, whi",TextQuoteSelector,TextPositionSelector,17129,17133,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-11T05:20:34.542051+00:00
