id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
yz9aZNRJEemV2kv16CMciA,jgraPEon,https://europepmc.org/articles/PMC4414469/,brown antechinus, Research has shown that female , (Antechinus stuartii) that mate,TextQuoteSelector,TextPositionSelector,39623,39639,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,"Females Choose Mates Based on Genetic Relatedness in a Small Dasyurid Marsupial, the Agile Antechinus (Antechinus agilis).",2019-09-11T04:08:21.603194+00:00
xYU8stPFEem2xHNdgSvCVw,jgraPEon,https://europepmc.org/articles/PMC4414469/,Animal,permits (10002396 and 10002889)., maintenanceAgile antechinus wer,TextQuoteSelector,TextPositionSelector,15686,15692,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,"Females Choose Mates Based on Genetic Relatedness in a Small Dasyurid Marsupial, the Agile Antechinus (Antechinus agilis).",2019-09-10T12:23:18.480015+00:00
sjRyfNPFEemTet9LILGvJQ,jgraPEon,https://europepmc.org/articles/PMC4414469/,animals,ciety Guidelines for the use of , and was carried out with ethics,TextQuoteSelector,TextPositionSelector,15461,15468,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,"Females Choose Mates Based on Genetic Relatedness in a Small Dasyurid Marsupial, the Agile Antechinus (Antechinus agilis).",2019-09-10T12:22:45.973447+00:00
pxUoetPDEemOIB9cGg4K6g,jgraPEon,https://europepmc.org/articles/PMC4414469/,Marsupial,Relatedness in a Small Dasyurid ,", the Agile Antechinus (Antechin",TextQuoteSelector,TextPositionSelector,6309,6318,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,"Females Choose Mates Based on Genetic Relatedness in a Small Dasyurid Marsupial, the Agile Antechinus (Antechinus agilis).",2019-09-10T12:08:08.353240+00:00
nrBp0tPEEemR7PPUtc270A,jgraPEon,https://europepmc.org/articles/PMC4414469/,antechinus,cted enclosures in which female , could choose to access any of f,TextQuoteSelector,TextPositionSelector,9329,9339,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,"Females Choose Mates Based on Genetic Relatedness in a Small Dasyurid Marsupial, the Agile Antechinus (Antechinus agilis).",2019-09-10T12:15:03.773119+00:00
nUifrNPDEemSyLdfL0aoQw,jgraPEon,https://europepmc.org/articles/PMC4414469/,Dasyurid, Genetic Relatedness in a Small ," Marsupial, the Agile Antechinus",TextQuoteSelector,TextPositionSelector,6300,6308,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,"Females Choose Mates Based on Genetic Relatedness in a Small Dasyurid Marsupial, the Agile Antechinus (Antechinus agilis).",2019-09-10T12:07:51.994878+00:00
lynhEtRKEemqoT9uKy3Pyw,jgraPEon,https://europepmc.org/articles/PMC4414469/,Centrocercus urophasianus,the guppy [52] and sage grouse (,; [53]) where females copy the p,TextQuoteSelector,TextPositionSelector,42421,42446,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,"Females Choose Mates Based on Genetic Relatedness in a Small Dasyurid Marsupial, the Agile Antechinus (Antechinus agilis).",2019-09-11T04:14:03.641167+00:00
iK9VXtRKEem-6dO9NBj_5Q,jgraPEon,https://europepmc.org/articles/PMC4414469/,sage grouse,es including the guppy [52] and , (Centrocercus urophasianus; [53,TextQuoteSelector,TextPositionSelector,42408,42419,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,"Females Choose Mates Based on Genetic Relatedness in a Small Dasyurid Marsupial, the Agile Antechinus (Antechinus agilis).",2019-09-11T04:13:39.300325+00:00
guShTNRKEemRbgfRMMg1VQ,jgraPEon,https://europepmc.org/articles/PMC4414469/,guppy,occurs in species including the , [52] and sage grouse (Centrocer,TextQuoteSelector,TextPositionSelector,42393,42398,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,"Females Choose Mates Based on Genetic Relatedness in a Small Dasyurid Marsupial, the Agile Antechinus (Antechinus agilis).",2019-09-11T04:13:29.849988+00:00
enlWCtRLEemULOttI3rPAw,jgraPEon,https://europepmc.org/articles/PMC4414469/,MHC,jor histocompatibility complex (,) that can offer a reliable olfa,TextQuoteSelector,TextPositionSelector,11249,11252,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,"Females Choose Mates Based on Genetic Relatedness in a Small Dasyurid Marsupial, the Agile Antechinus (Antechinus agilis).",2019-09-11T04:20:25.114020+00:00
