id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
yT_w6JGREemi6VuAu_ZLZA,jgraPEon,https://europepmc.org/articles/PMC2935479/,Mes, and 1.5 mM MgCl2 based on Tris/, buffers for pH values from 5.5 ,TextQuoteSelector,TextPositionSelector,41805,41808,WT_GP,no,[WT_GP],,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T06:24:54.100267+00:00
vT_pxpQZEemoAG9uMX4FSQ,jgraPEon,https://europepmc.org/articles/PMC2935479/,sucrose cotransporter,H 4. ZmSUT1 represents a proton/, that drives sucrose at the expe,TextQuoteSelector,TextPositionSelector,16681,16702,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-21T11:43:07.807182+00:00
sYu-9pGQEemfGvtEB8UDmQ,jgraPEon,https://europepmc.org/articles/PMC2935479/,KAAT1,"r transporters (i.e. GAT1 [15], ", [14]) confirming the capability,TextQuoteSelector,TextPositionSelector,28109,28114,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T06:17:04.803168+00:00
picmqJGMEemPrju0aGgf5A,jgraPEon,https://europepmc.org/articles/PMC2935479/,ZmSUT1,e Gating of Sucrose Transporter ,"Armando Carpaneto,
1
 Hermann Ko",TextQuoteSelector,TextPositionSelector,6703,6709,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T05:48:07.480412+00:00
ph94kJGREemcCA8rMgIpTA,jgraPEon,https://europepmc.org/articles/PMC2935479/,GlyT1,bstrate saturation. In GAT1 and , transporters (respectively a so,TextQuoteSelector,TextPositionSelector,40012,40017,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T06:23:54.944446+00:00
mnApHpGQEemw2COmT5oWpQ,jgraPEon,https://europepmc.org/articles/PMC2935479/,GAT1,e with other transporters (i.e. ," [15], KAAT1 [14]) confirming th",TextQuoteSelector,TextPositionSelector,28098,28102,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T06:16:25.846778+00:00
m1RM7JGREem2PVe-ift3hw,jgraPEon,https://europepmc.org/articles/PMC2935479/,STP1,"[24], [34]) and plant kingdoms (",", [35]) are characterized by pre",TextQuoteSelector,TextPositionSelector,39844,39848,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T06:23:36.864963+00:00
kORhcJGREempLANkZYzKGA,jgraPEon,https://europepmc.org/articles/PMC2935479/,PepT1,"orters both from animal (SGLT1, ",", [24], [34]) and plant kingdoms",TextQuoteSelector,TextPositionSelector,39805,39810,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T06:23:19.377641+00:00
XC9jipGREemPvE-g8Pdg2g,jgraPEon,https://europepmc.org/articles/PMC2935479/,Solanum tuberosum,screpancy between Zea maize and , transporter may thus reflect a ,TextQuoteSelector,TextPositionSelector,36423,36440,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T06:21:50.906863+00:00
TNmWpssJEemmh2NWHsXcYg,jgraPEon,https://europepmc.org/articles/PMC2935479/,H+/sucrose cotrasporter ,dy-state currents of the potato ,StSUT1 [8]. In contrast to ZmSUT,TextQuoteSelector,TextPositionSelector,35164,35188,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-08-30T09:34:01.268270+00:00
Q97PmpGNEemiu59zEqJ_gg,jgraPEon,https://europepmc.org/articles/PMC2935479/,Xenopus,ransporter from maize ZmSUT1 in , oocytes. Application of sucrose,TextQuoteSelector,TextPositionSelector,9183,9190,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T05:52:32.065725+00:00
PuR8-JQaEemKNjPzb5C6QA,jgraPEon,https://europepmc.org/articles/PMC2935479/,sucrose/H+ co-transporter,"ter in detail, we expressed the ", from maize ZmSUT1 in Xenopus oo,TextQuoteSelector,TextPositionSelector,9123,9148,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-21T11:46:45.205639+00:00
O7siDpGOEemnt_sDaOy5GQ,jgraPEon,https://europepmc.org/articles/PMC2935479/,proton pumps, potentials via plasma membrane ,. From this electromotive force ,TextQuoteSelector,TextPositionSelector,11433,11445,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T05:59:28.012012+00:00
N2K1wJGREemVDG_k4bSKSQ,jgraPEon,https://europepmc.org/articles/PMC2935479/,Zea maize,ZmSUT1. The discrepancy between , and Solanum tuberosum transport,TextQuoteSelector,TextPositionSelector,36409,36418,WS_OG,no,WS_OG,,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T06:20:49.165558+00:00
MiGgZpGNEemROlcgcsN2YA,jgraPEon,https://europepmc.org/articles/PMC2935479/,maize, sucrose/H+ co-transporter from , ZmSUT1 in Xenopus oocytes. Appl,TextQuoteSelector,TextPositionSelector,9167,9172,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T05:52:02.460765+00:00
JFgOwpGQEem5iwP634F5nw,jgraPEon,https://europepmc.org/articles/PMC2935479/,membrane proteins,hen charged domains of integral , undergo conformational changes ,TextQuoteSelector,TextPositionSelector,14213,14230,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T06:13:07.666600+00:00
InFW6pQaEem1zbMgf_XxaQ,jgraPEon,https://europepmc.org/articles/PMC2935479/,Sucrose Transporter,s Associated with the Gating of ," ZmSUT1Armando Carpaneto,
1
 Her",TextQuoteSelector,TextPositionSelector,6670,6689,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-21T11:45:57.460024+00:00
HPnt0pGOEemPsx9vAdfJEw,jgraPEon,https://europepmc.org/articles/PMC2935479/,animal,"cotransporters [2], . Plant and ", sugar carriers shuttle their su,TextQuoteSelector,TextPositionSelector,11175,11181,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T05:58:36.276098+00:00
GNPk-JGREempKOcZ362ezQ,jgraPEon,https://europepmc.org/articles/PMC2935479/,StSUT1, potato H+/sucrose cotrasporter , [8]. In contrast to ZmSUT1 thos,TextQuoteSelector,TextPositionSelector,35187,35193,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T06:19:57.926187+00:00
EMjChpGOEemj1jf7qCDynQ,jgraPEon,https://europepmc.org/articles/PMC2935479/,Plant,"e sucrose cotransporters [2], . ", and animal sugar carriers shutt,TextQuoteSelector,TextPositionSelector,11165,11170,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T05:58:15.903529+00:00
EDs9GJGNEemyEVe6zLwWyA,jgraPEon,https://europepmc.org/articles/PMC2935479/,plants, of more than 1 M document that , must have evolved transporters ,TextQuoteSelector,TextPositionSelector,8890,8896,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T05:51:05.437038+00:00
Dde3upGQEemZf3_qPmFf-w,jgraPEon,https://europepmc.org/articles/PMC2935479/,Na+ driven glucose cotransporter,ined the transport cycle of the , SGLT1 during sugar transport. T,TextQuoteSelector,TextPositionSelector,13047,13079,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T06:12:30.224886+00:00
CK5YjpQaEemdr08QB4DSYA,jgraPEon,https://europepmc.org/articles/PMC2935479/,sucrose transporters,rate. Accordingly proton-driven , are crucial for cell-to-cell an,TextQuoteSelector,TextPositionSelector,8643,8663,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-21T11:45:14.402091+00:00
BnL5IJGREemwvuddZTkDZw,jgraPEon,https://europepmc.org/articles/PMC2935479/,potato,presteady-state currents of the , H+/sucrose cotrasporter StSUT1 ,TextQuoteSelector,TextPositionSelector,35156,35162,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T06:19:27.129929+00:00
AyDGupGOEempG1dGG3GGig,jgraPEon,https://europepmc.org/articles/PMC2935479/,SUT type sucrose cotransporters, of sucrose is regulated by SUC/," [2], . Plant and animal sugar c",TextQuoteSelector,TextPositionSelector,11126,11157,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T05:57:53.106731+00:00
AQDD6pGNEemP3svQFmz3oA,jgraPEon,https://europepmc.org/articles/PMC2935479/,plants,t to man the majority of higher , use sucrose as mobile carbohydr,TextQuoteSelector,TextPositionSelector,8587,8593,WS_OG,no,WS_OG,,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T05:50:39.909796+00:00
8V0M4JGNEem-hEvX3fN3Rw,jgraPEon,https://europepmc.org/articles/PMC2935479/,SUC,tion of sucrose is regulated by ,/SUT type sucrose cotransporters,TextQuoteSelector,TextPositionSelector,11122,11125,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T05:57:23.248050+00:00
3OC4UJGPEemZfmt7zIKJnA,jgraPEon,https://europepmc.org/articles/PMC2935479/,SGLT1,trast to the animal counterpart ,", which mediates sugar uptake on",TextQuoteSelector,TextPositionSelector,11991,11996,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T06:11:07.904352+00:00
0AIjApGQEemfHENJ-i0Dyw,jgraPEon,https://europepmc.org/articles/PMC2935479/,S1A, the measured capacitance (Fig. ,"). There was, however, no signif",TextQuoteSelector,TextPositionSelector,29447,29450,WT_GP,no,[WT_GP],,acct:farheen.s@hypothes.is,Sucrose- and H-dependent charge movements associated with the gating of sucrose transporter ZmSUT1.,2019-06-18T06:17:55.839300+00:00
