id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
z5SP-tXwEempxlfib44hgg,jgraPEon,https://europepmc.org/articles/PMC4237798/,central nervous system disorders,ble vital signs or a history of , were excluded. Demographic char,TextQuoteSelector,TextPositionSelector,15302,15334,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Secondary damage in left-sided frontal white matter detected by diffusion tensor imaging is correlated with executive dysfunction in patients with acute infarction at the ipsilateral posterior corona radiata.,2019-09-13T06:36:25.962094+00:00
xY6neNYLEemh-__pTT697A,jgraPEon,https://europepmc.org/articles/PMC4237798/,RCS,.387±0.0580.381±0.0600.362±0.055,0.772±0.1100.765±0.0980.783±0.10,TextQuoteSelector,TextPositionSelector,26936,26939,WT_GP,yes,[WT_GP][ALL],,acct:farheen.s@hypothes.is,Secondary damage in left-sided frontal white matter detected by diffusion tensor imaging is correlated with executive dysfunction in patients with acute infarction at the ipsilateral posterior corona radiata.,2019-09-13T09:49:25.569404+00:00
xFfFBtXtEemh_2OU6qHU4g,jgraPEon,https://europepmc.org/articles/PMC4237798/,infarction,"mispheric white matter, and its ", may compromise the integrity of,TextQuoteSelector,TextPositionSelector,12647,12657,WT_DS,yes,[WT_DS][ALL],,acct:farheen.s@hypothes.is,Secondary damage in left-sided frontal white matter detected by diffusion tensor imaging is correlated with executive dysfunction in patients with acute infarction at the ipsilateral posterior corona radiata.,2019-09-13T06:14:38.656179+00:00
tLjznNXwEemz1N8JhdJgxw,jgraPEon,https://europepmc.org/articles/PMC4237798/,cerebral atrophy," Patients with ILA, significant ",", unstable vital signs or a hist",TextQuoteSelector,TextPositionSelector,15247,15263,CRT_DS,yes,[CRT_DS][ALL],,acct:farheen.s@hypothes.is,Secondary damage in left-sided frontal white matter detected by diffusion tensor imaging is correlated with executive dysfunction in patients with acute infarction at the ipsilateral posterior corona radiata.,2019-09-13T06:35:40.894740+00:00
svtJctXtEemPFRdhSYgA5w,jgraPEon,https://europepmc.org/articles/PMC4237798/,gliosis,"neration, loss, dysfunction and ", have been found in the ipsilate,TextQuoteSelector,TextPositionSelector,12418,12425,WT_DS,no,[WT_DS],,acct:farheen.s@hypothes.is,Secondary damage in left-sided frontal white matter detected by diffusion tensor imaging is correlated with executive dysfunction in patients with acute infarction at the ipsilateral posterior corona radiata.,2019-09-13T06:14:09.650786+00:00
q0smGNXwEemh6atvO8Rh4Q,jgraPEon,https://europepmc.org/articles/PMC4237798/,focal infarct," University, within 7 days of a ", in the left posterior corona ra,TextQuoteSelector,TextPositionSelector,15039,15052,WT_DS,no,[WT_DS],,acct:farheen.s@hypothes.is,Secondary damage in left-sided frontal white matter detected by diffusion tensor imaging is correlated with executive dysfunction in patients with acute infarction at the ipsilateral posterior corona radiata.,2019-09-13T06:35:25.130341+00:00
ll-QStXrEem3NRN5PWgTkQ,jgraPEon,https://europepmc.org/articles/PMC4237798/,corona radiata infarct,following ipsilateral posterior , is causal or not and contribute,TextQuoteSelector,TextPositionSelector,9834,9856,WS_DS,no,WS_DS,,acct:farheen.s@hypothes.is,Secondary damage in left-sided frontal white matter detected by diffusion tensor imaging is correlated with executive dysfunction in patients with acute infarction at the ipsilateral posterior corona radiata.,2019-09-13T05:59:02.432929+00:00
iknW5NXrEemy_EdVtolpvA,jgraPEon,https://europepmc.org/articles/PMC4237798/,corona radiata infarction,tients with left-sided anterior ,". However, whether left-sided po",TextQuoteSelector,TextPositionSelector,9601,9626,WS_DS,yes,[WS_DS][ALL],,acct:farheen.s@hypothes.is,Secondary damage in left-sided frontal white matter detected by diffusion tensor imaging is correlated with executive dysfunction in patients with acute infarction at the ipsilateral posterior corona radiata.,2019-09-13T05:58:42.273429+00:00
etPefu84EemZ_L-66BMGqQ,jgraPEon,https://europepmc.org/articles/PMC4237798/,subcortical infarction, patients with undergoing acute ,. The changes of gray matter vol,TextQuoteSelector,TextPositionSelector,34833,34855,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Secondary damage in left-sided frontal white matter detected by diffusion tensor imaging is correlated with executive dysfunction in patients with acute infarction at the ipsilateral posterior corona radiata.,2019-10-15T10:42:26.670012+00:00
eFLL9NYNEem1IXcAu9s78g,jgraPEon,https://europepmc.org/articles/PMC4237798/,Cognitive deficit,y once when they were recruited.,There were no significant differ,TextQuoteSelector,TextPositionSelector,29978,29995,MIS_DS,no,MIS_DS,,acct:farheen.s@hypothes.is,Secondary damage in left-sided frontal white matter detected by diffusion tensor imaging is correlated with executive dysfunction in patients with acute infarction at the ipsilateral posterior corona radiata.,2019-09-13T10:01:35.120124+00:00
