id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
ysUpoKJPEemeUoN2S-TfeQ,jgraPEon,https://europepmc.org/articles/PMC3611597/,roundworm,s the most prevalent intestinal ," of dogs, foxes and other canid ",TextQuoteSelector,TextPositionSelector,9846,9855,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-09T13:45:19.242574+00:00
yrRIxKJUEemtyj8ZhewaJA,jgraPEon,https://europepmc.org/articles/PMC3611597/,mucin, are expressed on the family of ," polypeptides, principally MUC-1",TextQuoteSelector,TextPositionSelector,25072,25077,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-09T14:21:06.287588+00:00
yhw_eKJWEemYmDttHOveNA,jgraPEon,https://europepmc.org/articles/PMC3611597/,Nematode polyprotein,nU25057148 aaUnpublishedTc-NPA-1,BAA14015; AAD01628; AAB26196140 ,TextQuoteSelector,TextPositionSelector,42123,42143,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-09T14:35:24.601270+00:00
yen5zqJVEemeqScJzBnd8A,jgraPEon,https://europepmc.org/articles/PMC3611597/,GLB-2, sequence variantsUnpublishedTc-,Intracellular globinAAL56428; AA,TextQuoteSelector,TextPositionSelector,41192,41197,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-09T14:28:14.912793+00:00
wnjLBqJREempygOxiz84-g,jgraPEon,https://europepmc.org/articles/PMC3611597/,core protein,pendent group as a proteoglycan ," (Yamasaki et al., 1998).Tc-CTL-",TextQuoteSelector,TextPositionSelector,29883,29895,WT_GP,no,[WT_GP],,acct:farheen.s@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-09T13:59:23.603770+00:00
wWSy_KJWEemp1wtebHoFxw,jgraPEon,https://europepmc.org/articles/PMC3611597/,Myosin light chain,aaObwaller et al. (2001)Tc-MLC-1,U25057148 aaUnpublishedTc-NPA-1N,TextQuoteSelector,TextPositionSelector,42074,42092,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-09T14:35:09.652810+00:00
wK2tpqJQEemgC4eqWfpdtQ,jgraPEon,https://europepmc.org/articles/PMC3611597/,allergies ,that parasitic helminths dampen ,and other immunopathologies thro,TextQuoteSelector,TextPositionSelector,20913,20923,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-09T13:52:11.592978+00:00
wDKCoqJVEem2E3vpIStmow,jgraPEon,https://europepmc.org/articles/PMC3611597/,GLB-1, surfaceLoukas et al. (2000a)Tc-,Pseudocoelomic globinAAL56430; A,TextQuoteSelector,TextPositionSelector,41095,41100,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-09T14:27:58.388657+00:00
vpV5RqJUEemax9tUiN-ujg,jgraPEon,https://europepmc.org/articles/PMC3611597/,Tcn-8,", two MAbs designated Tcn-2 and ",", which bind strongly to live la",TextQuoteSelector,TextPositionSelector,24422,24427,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-09T14:20:46.097297+00:00
vQuMUKJPEemMf8c_zwOP5w,jgraPEon,https://europepmc.org/articles/PMC3611597/,extravasation,is may interfere with leucocyte , into infected sites. The second,TextQuoteSelector,TextPositionSelector,8118,8131,WT_DS,no,[WT_DS],,acct:farheen.s@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-09T13:44:56.498738+00:00
ue1erKJWEemm9KMOzfFqmQ,jgraPEon,https://europepmc.org/articles/PMC3611597/,Myosin heavy chain,al.Doedens et al. (2001)Tc-MHC-1,CAC283601814 aaObwaller et al. (,TextQuoteSelector,TextPositionSelector,42011,42029,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-09T14:34:57.591429+00:00
tpshKqJIEem1wwN-SS57Ng,jgraPEon,https://europepmc.org/articles/PMC3611597/,CTL-1,"unity. For example, one lectin (",) is very similar to mammalian l,TextQuoteSelector,TextPositionSelector,7985,7990,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-09T12:54:38.681761+00:00
tc6qKrQ5EemaGL9T4ROlyg,jgraPEon,https://europepmc.org/articles/PMC3611597/,phosphatidylethanolamine (PE)-binding protein ,-26 is a homologue of mammalian ,and was renamed Tc-PEB-1. It was,TextQuoteSelector,TextPositionSelector,28326,28372,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-08-01T08:52:36.448426+00:00
tBx2BKJUEemYlCucEq3KIA,jgraPEon,https://europepmc.org/articles/PMC3611597/,Tcn-2,"particular, two MAbs designated "," and Tcn-8, which bind strongly ",TextQuoteSelector,TextPositionSelector,24412,24417,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-09T14:20:28.703483+00:00
t7AhaKJOEemnAHP3A2spew,jgraPEon,https://europepmc.org/articles/PMC3611597/,helminth infection,toxocariasis is the most common , and causes a significant morbid,TextQuoteSelector,TextPositionSelector,9999,10017,CRT_DS,yes,[CRT_DS][ALL],,acct:farheen.s@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-09T13:37:38.191522+00:00
t1LVGqJQEemU48u6rl9DbA,jgraPEon,https://europepmc.org/articles/PMC3611597/,allergic response,in mice which induces an airway ," to the model antigen ovalbumin,",TextQuoteSelector,TextPositionSelector,20482,20499,WT_DS,no,[WT_DS],,acct:farheen.s@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-09T13:51:55.738347+00:00
sldmAqJVEemM3q_JzAeYJg,jgraPEon,https://europepmc.org/articles/PMC3611597/,CPZ-1,340360 aaLoukas et al. (1998)Tc-,Cathepsin Z-like cysteine protea,TextQuoteSelector,TextPositionSelector,40609,40614,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-09T14:27:35.384573+00:00
sh8LOqJWEemMmPeusnqnLw,jgraPEon,https://europepmc.org/articles/PMC3611597/,Mucin-5,tal.Tetteh et al. (1999)Tc-MUC-5,AF167710316 aa26.0 kDa threonine,TextQuoteSelector,TextPositionSelector,41893,41900,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Toxocara canis: molecular basis of immune recognition and evasion.,2019-07-09T14:34:44.533546+00:00
