id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zC2kPsP7EemPo5MfAthqsQ,jgraPEon,https://europepmc.org/articles/PMC3787392/,TLR,tem through Toll-like receptor (,) and type I interferon (IFN) si,TextQuoteSelector,TextPositionSelector,11240,11243,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,"Activation of the Interferon Pathway is Dependent Upon Autoantibodies in African-American SLE Patients, but Not in European-American SLE Patients.",2019-08-21T10:09:43.698893+00:00
z9E2BMQBEem3GR95zlNvWg,jgraPEon,https://europepmc.org/articles/PMC3787392/,mammalian target of rapamycin,"rferon-regulatory factor; mTOR, ","; TNFR2, tumor necrosis factor r",TextQuoteSelector,TextPositionSelector,24629,24658,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,"Activation of the Interferon Pathway is Dependent Upon Autoantibodies in African-American SLE Patients, but Not in European-American SLE Patients.",2019-08-21T10:52:46.911635+00:00
yDydpsP9Eem4v1vbTEZ6bg,jgraPEon,https://europepmc.org/articles/PMC3787392/,renal disease,higher incidence of SLE-related ,", associated with anti-dsDNA and",TextQuoteSelector,TextPositionSelector,14030,14043,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,"Activation of the Interferon Pathway is Dependent Upon Autoantibodies in African-American SLE Patients, but Not in European-American SLE Patients.",2019-08-21T10:23:56.131263+00:00
x_TozsP6EemOrmvM75IIyQ,jgraPEon,https://europepmc.org/articles/PMC3787392/,lupus,olved in three main pathways in , pathogenesis: abnormal clearanc,TextQuoteSelector,TextPositionSelector,11093,11098,CRT_DS,yes,[CRT_DS][ALL],,acct:farheen.s@hypothes.is,"Activation of the Interferon Pathway is Dependent Upon Autoantibodies in African-American SLE Patients, but Not in European-American SLE Patients.",2019-08-21T10:02:27.193091+00:00
whL1bsP5Eem7Sbdp-xpueQ,jgraPEon,https://europepmc.org/articles/PMC3787392/,SLE,oantibodies in African-American ," Patients, but Not in European-A",TextQuoteSelector,TextPositionSelector,6435,6438,MIS_DS,yes,[MIS_DS][ALL],,acct:farheen.s@hypothes.is,"Activation of the Interferon Pathway is Dependent Upon Autoantibodies in African-American SLE Patients, but Not in European-American SLE Patients.",2019-08-21T09:55:07.804511+00:00
vp_TJMP6Eem_ecd0f66h1Q,jgraPEon,https://europepmc.org/articles/PMC3787392/,human,hways (1–3). Recent advances in , genetic studies have helped us ,TextQuoteSelector,TextPositionSelector,10771,10776,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,"Activation of the Interferon Pathway is Dependent Upon Autoantibodies in African-American SLE Patients, but Not in European-American SLE Patients.",2019-08-21T10:02:11.624125+00:00
vIlxcsP5Eemh8rtvRnzEhw,jgraPEon,https://europepmc.org/articles/PMC3787392/,Autoantibodies,feron Pathway is Dependent Upon , in African-American SLE Patient,TextQuoteSelector,TextPositionSelector,6400,6414,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,"Activation of the Interferon Pathway is Dependent Upon Autoantibodies in African-American SLE Patients, but Not in European-American SLE Patients.",2019-08-21T09:54:58.724835+00:00
ulgNmsP_EemJIsel-uX-Ow,jgraPEon,https://europepmc.org/articles/PMC3787392/,T cell receptor,ic pattern recognition receptors, signalingIL-12 signaling and pr,TextQuoteSelector,TextPositionSelector,22862,22877,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,"Activation of the Interferon Pathway is Dependent Upon Autoantibodies in African-American SLE Patients, but Not in European-American SLE Patients.",2019-08-21T10:37:51.866564+00:00
uUpPBsQBEem8WHuYv9LAMg,jgraPEon,https://europepmc.org/articles/PMC3787392/,interferon-regulatory factor,"yotic initiation factor 2; IRF, ","; mTOR, mammalian target of rapa",TextQuoteSelector,TextPositionSelector,24593,24621,WS_GP,yes,[WS_GP][ALL],,acct:farheen.s@hypothes.is,"Activation of the Interferon Pathway is Dependent Upon Autoantibodies in African-American SLE Patients, but Not in European-American SLE Patients.",2019-08-21T10:52:09.135689+00:00
szLnOMP_EemZAr-HqM8Ddw,jgraPEon,https://europepmc.org/articles/PMC3787392/,Angiopoietin,ognition of bacteria and viruses, signalingAntigen presentation p,TextQuoteSelector,TextPositionSelector,22424,22436,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,"Activation of the Interferon Pathway is Dependent Upon Autoantibodies in African-American SLE Patients, but Not in European-American SLE Patients.",2019-08-21T10:37:39.838401+00:00
