id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
yZyVAunmEemBvM9tzFBShA,jgraPEon,https://europepmc.org/articles/PMC5817132/,human,"tion change, and the impacts of "," activities (Thomas, 2010; Weinb",TextQuoteSelector,TextPositionSelector,11982,11987,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,Range contraction and increasing isolation of a polar bear subpopulation in an era of sea-ice loss.,2019-10-08T16:15:04.078324+00:00
te1jnOnmEemRE09JuoQjyQ,jgraPEon,https://europepmc.org/articles/PMC5817132/,animal, under climate change.Keywords: ," movements, Arctic, contraction,",TextQuoteSelector,TextPositionSelector,11619,11625,MIS_OG,no,MIS_OG,,acct:farheen.s@hypothes.is,Range contraction and increasing isolation of a polar bear subpopulation in an era of sea-ice loss.,2019-10-08T16:14:31.199442+00:00
tRslHOnmEemNyQvh6VmIOA,jgraPEon,https://europepmc.org/articles/PMC5817132/,polar bear,"Arctic, contraction, isolation, ",", range, sea iceGo to:1. INTRODU",TextQuoteSelector,TextPositionSelector,11669,11679,MIS_OG,no,MIS_OG,,acct:farheen.s@hypothes.is,Range contraction and increasing isolation of a polar bear subpopulation in an era of sea-ice loss.,2019-10-08T16:14:29.607125+00:00
keP-PunmEemYe_u6nxpQaA,jgraPEon,https://europepmc.org/articles/PMC5817132/,polar bears,nally isolated subpopulation of , in the context of long‐term sea,TextQuoteSelector,TextPositionSelector,11456,11467,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,Range contraction and increasing isolation of a polar bear subpopulation in an era of sea-ice loss.,2019-10-08T16:13:30.734509+00:00
hsshOOnoEem1Qg87yqbnQw,jgraPEon,https://europepmc.org/articles/PMC5817132/,BA3,"5.1, Excoffier & Lischer, 2010; ","‐3.0.3, Wilson & Rannala, 2003; ",TextQuoteSelector,TextPositionSelector,35083,35086,WT_GP,no,[WT_GP],,acct:farheen.s@hypothes.is,Range contraction and increasing isolation of a polar bear subpopulation in an era of sea-ice loss.,2019-10-08T16:27:31.231184+00:00
fJazeOnmEemWi6vmcn66zA,jgraPEon,https://europepmc.org/articles/PMC5817132/,bears, both periods (83–99% of marked , remained in BB). Genetic analys,TextQuoteSelector,TextPositionSelector,11097,11102,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,Range contraction and increasing isolation of a polar bear subpopulation in an era of sea-ice loss.,2019-10-08T16:12:55.028285+00:00
eUNkeO_CEemWLhPm8j7arA,jgraPEon,https://europepmc.org/articles/PMC5817132/,tattoos,quely numbered ear tags and lip , applied at first capture. Recap,TextQuoteSelector,TextPositionSelector,30205,30212,WT_DS,yes,[WT_DS][ALL],,acct:farheen.s@hypothes.is,Range contraction and increasing isolation of a polar bear subpopulation in an era of sea-ice loss.,2019-10-16T03:10:14.542415+00:00
e-WdWOnnEemRD38kNzpRLQ,jgraPEon,https://europepmc.org/articles/PMC5817132/,ARGOS,f each location was assigned by , with location qualities of 0–3 ,TextQuoteSelector,TextPositionSelector,19732,19737,WT_OG,yes,[WT_OG][ALL],,acct:farheen.s@hypothes.is,Range contraction and increasing isolation of a polar bear subpopulation in an era of sea-ice loss.,2019-10-08T16:20:03.307431+00:00
YYtY5OnnEembo7uwvlSjyQ,jgraPEon,https://europepmc.org/articles/PMC5817132/,Arizona,"odel TAW‐4610H, Telonics, Mesa, ",", USA) (Table 1, Figure 1), whic",TextQuoteSelector,TextPositionSelector,18676,18683,WT_OG,no,[WT_OG],,acct:farheen.s@hypothes.is,Range contraction and increasing isolation of a polar bear subpopulation in an era of sea-ice loss.,2019-10-08T16:19:19.179234+00:00
XwBLnunmEemvPBfITw8O6A,jgraPEon,https://europepmc.org/articles/PMC5817132/,Bears,action in the ice‐free summers. , in the 2000s were less likely t,TextQuoteSelector,TextPositionSelector,10801,10806,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,Range contraction and increasing isolation of a polar bear subpopulation in an era of sea-ice loss.,2019-10-08T16:12:05.300531+00:00
XUiMpOnqEemUP2fBt38ZYA,jgraPEon,https://europepmc.org/articles/PMC5817132/,Rhodes,"Latch, Dharmarajan, Glaubitz, & ",", 2006). Our study provides an u",TextQuoteSelector,TextPositionSelector,57049,57055,WT_OG,no,[WT_OG],,acct:farheen.s@hypothes.is,Range contraction and increasing isolation of a polar bear subpopulation in an era of sea-ice loss.,2019-10-08T16:40:40.326670+00:00
UbfCgunmEemfqveqseHIeg,jgraPEon,https://europepmc.org/articles/PMC5817132/,Ursus maritimus,the Baffin Bay (BB) polar bear (,) subpopulation over a 25‐year p,TextQuoteSelector,TextPositionSelector,10155,10170,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,Range contraction and increasing isolation of a polar bear subpopulation in an era of sea-ice loss.,2019-10-08T16:11:43.074925+00:00
