id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zwf5AL5iEemgvSdN8nYqJw,jgraPEon,https://europepmc.org/articles/PMC3024232/,Putative Rieske iron-sulfur protein, IId-1 spliceUpregulatedSAB(231)," [A. thaliana]Length = 539, Ries",TextQuoteSelector,TextPositionSelector,20117,20152,WS_GP,yes,[WS_GP][ALL],,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T07:11:59.866728+00:00
zsdhvr5yEemlUTv2-EpFyg,jgraPEon,https://europepmc.org/articles/PMC3024232/,NADH oxidoreductase,"ochondrial genes, also known as ",". Similar to the SAB, it has bee",TextQuoteSelector,TextPositionSelector,26346,26365,WS_GP,no,WS_GP,,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T09:06:31.379848+00:00
zZN1Ir5xEemBnq_Z-8ftZA,jgraPEon,https://europepmc.org/articles/PMC3024232/,WRKY,shown that the transcription of , genes are strongly and rapidly ,TextQuoteSelector,TextPositionSelector,23351,23355,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T08:59:19.914956+00:00
zXOUCL5kEempiI-7bHQ5Gw,jgraPEon,https://europepmc.org/articles/PMC3024232/,P. sativum,eske iron-sulfur protein Tic55 [,]Length = 553UpregulatedSAC(386),TextQuoteSelector,TextPositionSelector,20214,20224,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T07:26:16.048477+00:00
zAjPir5FEemJfQsuvxstIA,jgraPEon,https://europepmc.org/articles/PMC3024232/,cotton,wide variety of crops including ,", cassava, vegetables, ornamenta",TextQuoteSelector,TextPositionSelector,8705,8711,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T03:44:19.375311+00:00
yhvLGL5GEemthWs4-VeEBw,jgraPEon,https://europepmc.org/articles/PMC3024232/,begomoviruses,complex consists of monopartite , that require betasatellites for,TextQuoteSelector,TextPositionSelector,8821,8834,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T03:51:25.742104+00:00
wn5BaL51EemKq1tskrP_1A,jgraPEon,https://europepmc.org/articles/PMC3024232/,structural proteins,rotein kinases/phosphatases and ," [45,46], as indicated in Figure",TextQuoteSelector,TextPositionSelector,28643,28662,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T09:27:39.188874+00:00
w_tu6r5gEembVbt3QM0cKQ,jgraPEon,https://europepmc.org/articles/PMC3024232/,bps,days after inoculationDEGLength ,IdentityUp/Down regulationSAA(28,TextQuoteSelector,TextPositionSelector,20007,20010,WT_GP,no,[WT_GP],,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T06:57:22.295872+00:00
wXswZso6EemVofvveOKA9Q,jgraPEon,https://europepmc.org/articles/PMC3024232/,Quinonprotein alcohol dehydrogenase like,t 5' side:Down regulatedSAD(262), M. truncatulaUpregulatedSA1(442,TextQuoteSelector,TextPositionSelector,20417,20457,WS_GP,yes,[WS_GP][ALL],,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-29T08:55:31.160321+00:00
v4ordr5HEemBgXNLQA0AcA,jgraPEon,https://europepmc.org/articles/PMC3024232/,ChLCB, chili leaf curl betasatellite (,) in Nicotiana tabacum.ResultsTh,TextQuoteSelector,TextPositionSelector,9523,9528,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T03:58:17.511058+00:00
uyTYCr51EemflX_AWJr_Mw,jgraPEon,https://europepmc.org/articles/PMC3024232/,phosphatases,", ion channels, protein kinases/"," and structural proteins [45,46]",TextQuoteSelector,TextPositionSelector,28626,28638,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T09:27:26.971250+00:00
udBfBr5IEem3z9efBGVXRA,jgraPEon,https://europepmc.org/articles/PMC3024232/,RNA binding protein,ne metabolic pathways and is an , which is involved in RNA degrad,TextQuoteSelector,TextPositionSelector,10386,10405,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T04:05:17.288840+00:00
u5beNr5OEemHsTMnGI1zWw,jgraPEon,https://europepmc.org/articles/PMC3024232/,DNA β,tasatellites (formerly known as ,). Betasatellites have recently ,TextQuoteSelector,TextPositionSelector,11555,11560,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T04:48:17.222672+00:00
tcl37L5PEemm5LvaF1lkvQ,jgraPEon,https://europepmc.org/articles/PMC3024232/,bC1,"nly a single gene, known as the ",", located on the complementary-s",TextQuoteSelector,TextPositionSelector,12676,12679,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T04:55:16.962853+00:00
sgmywL5yEemdQnvgm7iN-w,jgraPEon,https://europepmc.org/articles/PMC3024232/,NADH,"gnalling pathways. In contrast, ",", Reisky iron sulphur protein an",TextQuoteSelector,TextPositionSelector,24438,24442,WT_GP,no,[WT_GP],,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T09:05:43.186349+00:00
sUXzmL5zEemd3wdD5oqmzA,jgraPEon,https://europepmc.org/articles/PMC3024232/,ndh2,d NADH dehydrogenase subunit 2 (,) of N. tabacum mitochondrial ge,TextQuoteSelector,TextPositionSelector,26291,26295,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T09:12:51.431967+00:00
sPM5mr5HEem_z2OmEo8gMw,jgraPEon,https://europepmc.org/articles/PMC3024232/,chili leaf curl betasatellite,xpression of the βC1 protein of , (ChLCB) in Nicotiana tabacum.Re,TextQuoteSelector,TextPositionSelector,9492,9521,MIS_OG,no,MIS_OG,,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T03:57:52.925419+00:00
rK1iXL5vEemDPw9zBcmZKA,jgraPEon,https://europepmc.org/articles/PMC3024232/,chaperone,egulatedSA1(442)Trigger factor (, in protein export)UpregulatedSA,TextQuoteSelector,TextPositionSelector,20506,20515,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T08:44:05.742905+00:00
qytaKr5zEemoentOMQYOJg,jgraPEon,https://europepmc.org/articles/PMC3024232/,ndh1,h NADH dehydrogenase subunit 1 (,) and NADH dehydrogenase subunit,TextQuoteSelector,TextPositionSelector,26251,26255,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T09:12:41.058812+00:00
qq8Sjr5gEemHPGcuXFRLuw,jgraPEon,https://europepmc.org/articles/PMC3024232/,SAD,"A2, SA3, SA4, SAA, SAB, SAC and ",) expressed in a sample versus a,TextQuoteSelector,TextPositionSelector,19072,19075,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T06:56:39.798278+00:00
qQ6Chr5PEem5-5sWvmbZzQ,jgraPEon,https://europepmc.org/articles/PMC3024232/,nanoviruses,eplication of geminiviruses and ,. Betasatellites encode only a s,TextQuoteSelector,TextPositionSelector,12608,12619,MIS_OG,no,MIS_OG,,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T04:54:55.594361+00:00
pnZaSL5QEemgOOcByDkP2w,jgraPEon,https://europepmc.org/articles/PMC3024232/,CLCuD,al of cotton leaf curl disease (,) in the absence of the helper b,TextQuoteSelector,TextPositionSelector,13433,13438,MIS_DS,yes,[MIS_DS][ALL],,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T05:02:00.754212+00:00
oR7eXL50EemKF1-egarVzw,jgraPEon,https://europepmc.org/articles/PMC3024232/,P. acnes,chaperone in protein export) of ,. It has been suggested that mol,TextQuoteSelector,TextPositionSelector,27254,27262,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,"Transient expression of βC1 protein differentially regulates host genes related to stress response, chloroplast and mitochondrial functions.",2019-08-14T09:19:33.714538+00:00
