id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
yUvivrHeEemwEl_NEHyJKg,jgraPEon,https://europepmc.org/articles/PMC5680628/,TMV,the Template Mode of Variation (,"; Izem & Kingsolver, 2005) using",TextQuoteSelector,TextPositionSelector,21521,21524,WT_OG,yes,[WT_OG][ALL],,acct:farheen.s@hypothes.is,Microgeographic differentiation in thermal performance curves between rural and urban populations of an aquatic insect.,2019-07-29T08:56:42.734919+00:00
v3qKGrHeEemhv5ejFUGRbQ,jgraPEon,https://europepmc.org/articles/PMC5680628/,nauplii,ays a week (mean ± SE: 212 ± 67 ," per feeding portion, n = 12 fee",TextQuoteSelector,TextPositionSelector,18063,18070,MIS_OG,no,MIS_OG,,acct:farheen.s@hypothes.is,Microgeographic differentiation in thermal performance curves between rural and urban populations of an aquatic insect.,2019-07-29T08:56:26.084253+00:00
uKXaULHeEemZHxdxSmBNyg,jgraPEon,https://europepmc.org/articles/PMC5680628/,Artemia nauplii,00‐ml plastic cups and were fed , 5 days a week (mean ± SE: 212 ±,TextQuoteSelector,TextPositionSelector,18012,18027,WS_OG,no,WS_OG,,acct:farheen.s@hypothes.is,Microgeographic differentiation in thermal performance curves between rural and urban populations of an aquatic insect.,2019-07-29T08:56:14.831151+00:00
sN9r9rHeEemak4sIwBDyPA,jgraPEon,https://europepmc.org/articles/PMC5680628/, Animals ,presented by three populations).,were reared from the egg stage a,TextQuoteSelector,TextPositionSelector,16726,16735,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,Microgeographic differentiation in thermal performance curves between rural and urban populations of an aquatic insect.,2019-07-29T08:56:01.726420+00:00
o57u7rHeEemxoyPysx6UKA,jgraPEon,https://europepmc.org/articles/PMC5680628/,damselflies,d on effects of urbanization in ," (Tüzün, Debecker, Op de Beeck, ",TextQuoteSelector,TextPositionSelector,14784,14795,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,Microgeographic differentiation in thermal performance curves between rural and urban populations of an aquatic insect.,2019-07-29T08:55:39.381411+00:00
nJGUbLHeEem_m9_VW7kfkQ,jgraPEon,https://europepmc.org/articles/PMC5680628/, C. puella,"is spatial scale, populations of", experience high gene flow (Joha,TextQuoteSelector,TextPositionSelector,14150,14160,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,Microgeographic differentiation in thermal performance curves between rural and urban populations of an aquatic insect.,2019-07-29T08:55:27.704300+00:00
lqLWfrHeEemfX-8Ytwx_Lg,jgraPEon,https://europepmc.org/articles/PMC5680628/,larva,measured the head width of each ," on days 0 (newly hatched), 30, ",TextQuoteSelector,TextPositionSelector,18212,18217,MIS_OG,no,MIS_OG,,acct:farheen.s@hypothes.is,Microgeographic differentiation in thermal performance curves between rural and urban populations of an aquatic insect.,2019-07-29T08:55:17.718709+00:00
hjv38rHeEemZHP9BLkHZgA,jgraPEon,https://europepmc.org/articles/PMC5680628/,larvae,or growth rate and mortality in , of the damselfly Coenagrion pue,TextQuoteSelector,TextPositionSelector,8301,8307,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,Microgeographic differentiation in thermal performance curves between rural and urban populations of an aquatic insect.,2019-07-29T08:54:50.175149+00:00
gBS6-LHeEemI17d_u1IJkQ,jgraPEon,https://europepmc.org/articles/PMC5680628/,Coenagrion puella,lity in larvae of the damselfly , from three urban and three rura,TextQuoteSelector,TextPositionSelector,8325,8342,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,Microgeographic differentiation in thermal performance curves between rural and urban populations of an aquatic insect.,2019-07-29T08:54:39.769959+00:00
emxwyLHeEemsa9ce7p3MhQ,jgraPEon,https://europepmc.org/articles/PMC5680628/,damselfly, and mortality in larvae of the , Coenagrion puella from three ur,TextQuoteSelector,TextPositionSelector,8315,8324,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,Microgeographic differentiation in thermal performance curves between rural and urban populations of an aquatic insect.,2019-07-29T08:54:30.328973+00:00
dIMkSrHeEemjP6eSqWVLmg,jgraPEon,https://europepmc.org/articles/PMC5680628/,insect,urban populations of an aquatic ,"Nedim Tüzün,
1
 Lin Op de Beeck,",TextQuoteSelector,TextPositionSelector,6253,6259,MIS_OG,yes,[MIS_OG][ALL],,acct:farheen.s@hypothes.is,Microgeographic differentiation in thermal performance curves between rural and urban populations of an aquatic insect.,2019-07-29T08:54:20.384775+00:00
