id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
nGPDhuQnEem1bwdhhyCsuw,jgraPEon,https://europepmc.org/articles/PMC4866616/,CAS,ognitive attentional syndrome” (,"; Wells, 2011). It is there desc",TextQuoteSelector,TextPositionSelector,16474,16477,MIS_DS,yes,[MIS_DS][ALL],,acct:farheen.s@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-10-01T08:43:58.857330+00:00
mDs8HOQnEemKN1-17a-biA,jgraPEon,https://europepmc.org/articles/PMC4866616/,cognitive attentional syndrome,gnitive theory been coined the “,"” (CAS; Wells, 2011). It is ther",TextQuoteSelector,TextPositionSelector,16441,16471,MIS_DS,no,MIS_DS,,acct:farheen.s@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-10-01T08:43:51.746449+00:00
hgoHzOQmEemj7g8NoHkxKg,jgraPEon,https://europepmc.org/articles/PMC4866616/,CFS,uctionChronic fatigue syndrome (,) is a prevalent condition chara,TextQuoteSelector,TextPositionSelector,11800,11803,MIS_DS,yes,[MIS_DS][ALL],,acct:farheen.s@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-10-01T08:36:11.824827+00:00
gkSP3uQoEem_U7Nr2dTT1w,jgraPEon,https://europepmc.org/articles/PMC4866616/,Chronic pain,"to be 0.74 (Morin et al., 2011).", was measured with an item from ,TextQuoteSelector,TextPositionSelector,27309,27321,WT_DS,yes,[WT_DS][ALL],,acct:farheen.s@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-10-01T08:50:24.480523+00:00
gHYeruQmEempXh-mQK2nww,jgraPEon,https://europepmc.org/articles/PMC4866616/,Chronic fatigue syndrome,"ory, attentionGo to:Introduction", (CFS) is a prevalent condition ,TextQuoteSelector,TextPositionSelector,11774,11798,CRT_DS,yes,[CRT_DS][ALL],,acct:farheen.s@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-10-01T08:36:02.478835+00:00
fAvnRuQqEemJq0Ouh0AwwA,jgraPEon,https://europepmc.org/articles/PMC4866616/,emotional disorder,0% of participants reporting an ," on SCID-I, this might influence",TextQuoteSelector,TextPositionSelector,49348,49366,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-10-01T09:04:32.973053+00:00
e_WSIuQoEemMDPv77b8V0w,jgraPEon,https://europepmc.org/articles/PMC4866616/,difficulties falling asleep,"s. A 5-point (0–4) scale, rated ",", night-time awakenings, early m",TextQuoteSelector,TextPositionSelector,26811,26838,WT_DS,no,[WT_DS],,acct:farheen.s@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-10-01T08:50:13.727267+00:00
csNE_uQqEemOUeutfEUVLw,jgraPEon,https://europepmc.org/articles/PMC4866616/,cognitive impairment,paring subjective vs. objective , in chronic fatigue syndrome (Co,TextQuoteSelector,TextPositionSelector,46698,46718,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-10-01T09:04:17.431059+00:00
cP0lRuQkEemZQiNoWFqMYg,jgraPEon,https://europepmc.org/articles/PMC4866616/,cognitive impairments,:AbstractBackground: Subjective ," are frequent, but poorly unders",TextQuoteSelector,TextPositionSelector,9637,9658,CRT_DS,yes,[CRT_DS][ALL],,acct:farheen.s@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-10-01T08:21:17.435078+00:00
XyCbJu_jEemI-28yydHBgA,jgraPEon,https://europepmc.org/articles/PMC4866616/,Memory Problems, Are Associated with Subjective , in Individuals on Sick Leave du,TextQuoteSelector,TextPositionSelector,6567,6582,MIS_DS,no,MIS_DS,,acct:farheen.s@hypothes.is,Metacognitions Are Associated with Subjective Memory Problems in Individuals on Sick Leave due to Chronic Fatigue.,2019-10-16T07:05:44.217713+00:00
