id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zxiYFOnwEemZmIdfUKPwCw,jgraPEon,https://europepmc.org/articles/PMC4603952/,human,timing of agriculture and other ," landscape uses, as well as on t",TextQuoteSelector,TextPositionSelector,10782,10787,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,"Spatiotemporal Variation and the Role of Wildlife in Seasonal Water Quality Declines in the Chobe River, Botswana.",2019-10-08T17:26:48.436156+00:00
vg2g8unuEemftAtNStniSA,jgraPEon,https://europepmc.org/articles/PMC4603952/,ncf,run using the {spdep} [53] and {,} [54] statistical packages foll,TextQuoteSelector,TextPositionSelector,24502,24505,WT_GP,no,[WT_GP],,acct:farheen.s@hypothes.is,"Spatiotemporal Variation and the Role of Wildlife in Seasonal Water Quality Declines in the Chobe River, Botswana.",2019-10-08T17:12:00.756872+00:00
vWyvTOnwEemPDD9E6xLKVQ,jgraPEon,https://europepmc.org/articles/PMC4603952/,bacteria,h higher mean concentrations of , and suspended solids during bot,TextQuoteSelector,TextPositionSelector,43194,43202,MIS_OG,no,MIS_OG,,acct:farheen.s@hypothes.is,"Spatiotemporal Variation and the Role of Wildlife in Seasonal Water Quality Declines in the Chobe River, Botswana.",2019-10-08T17:26:18.634861+00:00
uW6CyunsEempdS8rTT9fng,jgraPEon,https://europepmc.org/articles/PMC4603952/,humans,rces including fecal loading by ,", livestock, and wildlife concen",TextQuoteSelector,TextPositionSelector,13121,13127,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,"Spatiotemporal Variation and the Role of Wildlife in Seasonal Water Quality Declines in the Chobe River, Botswana.",2019-10-08T16:57:33.992182+00:00
px8p0OnsEemZji_yOMq1fw,jgraPEon,https://europepmc.org/articles/PMC4603952/,erosion,"ation structure and cover, soil ",", and increased rates of fecal d",TextQuoteSelector,TextPositionSelector,12704,12711,WT_DS,yes,[WT_DS][ALL],,acct:farheen.s@hypothes.is,"Spatiotemporal Variation and the Role of Wildlife in Seasonal Water Quality Declines in the Chobe River, Botswana.",2019-10-08T16:57:03.118111+00:00
mmAf4OnuEemTOe8hw0TBXQ,jgraPEon,https://europepmc.org/articles/PMC4603952/,microorganisms,d potential for transmission of , between humans and wildlife [39,TextQuoteSelector,TextPositionSelector,21712,21726,MIS_OG,no,MIS_OG,,acct:farheen.s@hypothes.is,"Spatiotemporal Variation and the Role of Wildlife in Seasonal Water Quality Declines in the Chobe River, Botswana.",2019-10-08T17:11:00.939570+00:00
aWKHcunsEemcKKdDfK2RRw,jgraPEon,https://europepmc.org/articles/PMC4603952/,infections,"i (E. coli) can be severe, with ", resulting in significant cognit,TextQuoteSelector,TextPositionSelector,11646,11656,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,"Spatiotemporal Variation and the Role of Wildlife in Seasonal Water Quality Declines in the Chobe River, Botswana.",2019-10-08T16:55:19.805877+00:00
XncCvunuEemRddtbzXdvHg,jgraPEon,https://europepmc.org/articles/PMC4603952/,E. coli,imited due to equipment failure., and total suspended solids In r,TextQuoteSelector,TextPositionSelector,20600,20607,CRT_OG,yes,[CRT_OG][ALL],,acct:farheen.s@hypothes.is,"Spatiotemporal Variation and the Role of Wildlife in Seasonal Water Quality Declines in the Chobe River, Botswana.",2019-10-08T17:09:20.235237+00:00
U_YV8unsEemKa3P_7jD0Fg,jgraPEon,https://europepmc.org/articles/PMC4603952/,child malnutrition,disease is the leading cause of , worldwide and the second leadin,TextQuoteSelector,TextPositionSelector,11296,11314,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,"Spatiotemporal Variation and the Role of Wildlife in Seasonal Water Quality Declines in the Chobe River, Botswana.",2019-10-08T16:54:43.902670+00:00
UWoqzOnwEemcLI89W2M9dA,jgraPEon,https://europepmc.org/articles/PMC4603952/,man,generally been avoided as these ,-made features can potentially t,TextQuoteSelector,TextPositionSelector,47929,47932,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,"Spatiotemporal Variation and the Role of Wildlife in Seasonal Water Quality Declines in the Chobe River, Botswana.",2019-10-08T17:23:17.430707+00:00
