id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zagKusisEem3i6fI9f8J6g,jgraPEon,https://europepmc.org/articles/PMC3972685/,cytokine,"oupled receptor, growth factor, ",", translation regulator and tran",TextQuoteSelector,TextPositionSelector,27718,27726,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Temporal gene expression kinetics for human keratinocytes exposed to hyperthermic stress.,2019-08-27T09:26:51.845345+00:00
zBxHssiqEemyz0tagFa8uQ,jgraPEon,https://europepmc.org/articles/PMC3972685/,interferon regulatory factor 1,OX1 (NADPH oxidase 1) and IRF1 (,). Two genes—PSMB2 (proteasome s,TextQuoteSelector,TextPositionSelector,26016,26046,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,Temporal gene expression kinetics for human keratinocytes exposed to hyperthermic stress.,2019-08-27T09:12:30.315445+00:00
yNuqhsitEem8VNfuInMHeA,jgraPEon,https://europepmc.org/articles/PMC3972685/,Angiotensin,cinoma Signaling1.410.0708Renin-, Signaling1.330.0708Erythropoiet,TextQuoteSelector,TextPositionSelector,30677,30688,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,Temporal gene expression kinetics for human keratinocytes exposed to hyperthermic stress.,2019-08-27T09:33:53.355912+00:00
xtEgZMixEemGgOOlUTogDw,jgraPEon,https://europepmc.org/articles/PMC3972685/,HSPB2,"ns (HSPE1, HSP60; HSPE1, HSP10; ",", HSP27) are expressed at roughl",TextQuoteSelector,TextPositionSelector,46476,46481,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,Temporal gene expression kinetics for human keratinocytes exposed to hyperthermic stress.,2019-08-27T10:02:27.922157+00:00
xevZwMiqEem3oddFPSG8NQ,jgraPEon,https://europepmc.org/articles/PMC3972685/,NADPH oxidase 1," (tubby protein homolog), NOX1 (",) and IRF1 (interferon regulator,TextQuoteSelector,TextPositionSelector,25989,26004,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,Temporal gene expression kinetics for human keratinocytes exposed to hyperthermic stress.,2019-08-27T09:12:19.886906+00:00
xTcIvsirEembQfNqS58OYA,jgraPEon,https://europepmc.org/articles/PMC3972685/,tousled-like kinase 2,n light chain kinase) and TLK2 (,") assist in phosphorylation, whe",TextQuoteSelector,TextPositionSelector,26554,26575,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,Temporal gene expression kinetics for human keratinocytes exposed to hyperthermic stress.,2019-08-27T09:19:28.239721+00:00
xQY7ZsinEemqqZsuKzo4GA,jgraPEon,https://europepmc.org/articles/PMC3972685/,HEK,n human epidermal keratinocyte (,) cells exposed to hyperthermic ,TextQuoteSelector,TextPositionSelector,8513,8516,WT_GP,yes,[WT_GP][ALL],,acct:farheen.s@hypothes.is,Temporal gene expression kinetics for human keratinocytes exposed to hyperthermic stress.,2019-08-27T08:50:49.915260+00:00
xIilGsitEemVsg-s5c_VZw,jgraPEon,https://europepmc.org/articles/PMC3972685/,Renin,enocarcinoma Signaling1.410.0708,-Angiotensin Signaling1.330.0708,TextQuoteSelector,TextPositionSelector,30671,30676,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,Temporal gene expression kinetics for human keratinocytes exposed to hyperthermic stress.,2019-08-27T09:33:46.173552+00:00
x9zHQsisEemUvnc0bB0xFg,jgraPEon,https://europepmc.org/articles/PMC3972685/,growth factor," as G-protein coupled receptor, ",", cytokine, translation regulato",TextQuoteSelector,TextPositionSelector,27703,27716,WT_GP,no,[WT_GP],,acct:farheen.s@hypothes.is,Temporal gene expression kinetics for human keratinocytes exposed to hyperthermic stress.,2019-08-27T09:26:42.170579+00:00
wkCE6sisEemU56vlrws45Q,jgraPEon,https://europepmc.org/articles/PMC3972685/,G-protein coupled receptor,"to other gene families, such as ",", growth factor, cytokine, trans",TextQuoteSelector,TextPositionSelector,27675,27701,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,Temporal gene expression kinetics for human keratinocytes exposed to hyperthermic stress.,2019-08-27T09:26:32.758483+00:00
