id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zg1mpNtwEem0TbdVsqRQug,jgraPEon,https://europepmc.org/articles/PMC3874094/,FMS-like tyrosine kinase-3,cell factor (SCF) 100 ng/mL and ," 100 ng/ml, and 100 ng/mL thromb",TextQuoteSelector,TextPositionSelector,19523,19549,WS_GP,no,WS_GP,,acct:farheen.s@hypothes.is,Comparison of the Ex Vivo Expansion of UCB-Derived CD34+ in 3D DBM/MBA Scaffolds with USSC as a Feeder Layer.,2019-09-20T06:35:14.943317+00:00
xumVnNtvEemeNCc-JHuzEQ,jgraPEon,https://europepmc.org/articles/PMC3874094/,horse, containing 12.5% FCS and 12.5% , serum. Cells were incubated at ,TextQuoteSelector,TextPositionSelector,15074,15079,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,Comparison of the Ex Vivo Expansion of UCB-Derived CD34+ in 3D DBM/MBA Scaffolds with USSC as a Feeder Layer.,2019-09-20T06:27:53.338682+00:00
vvBYottwEem3WV_SbI4lHA,jgraPEon,https://europepmc.org/articles/PMC3874094/,SCF,0) containing stem cell factor (,) 100 ng/mL and FMS-like tyrosin,TextQuoteSelector,TextPositionSelector,19504,19507,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,Comparison of the Ex Vivo Expansion of UCB-Derived CD34+ in 3D DBM/MBA Scaffolds with USSC as a Feeder Layer.,2019-09-20T06:34:49.616125+00:00
vsLfyttxEemr-3fumLULPg,jgraPEon,https://europepmc.org/articles/PMC3874094/,CD34,"t- mix (CFU-mix)
Flow cytometry
",+ cells were enriched by nearly ,TextQuoteSelector,TextPositionSelector,29177,29181,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,Comparison of the Ex Vivo Expansion of UCB-Derived CD34+ in 3D DBM/MBA Scaffolds with USSC as a Feeder Layer.,2019-09-20T06:41:58.651250+00:00
uwizONtwEem_AS9KawX1cw,jgraPEon,https://europepmc.org/articles/PMC3874094/,stem cell factor,Technologies #09600) containing , (SCF) 100 ng/mL and FMS-like ty,TextQuoteSelector,TextPositionSelector,19486,19502,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,Comparison of the Ex Vivo Expansion of UCB-Derived CD34+ in 3D DBM/MBA Scaffolds with USSC as a Feeder Layer.,2019-09-20T06:34:42.812789+00:00
sCXZZNtwEem3WJ_41omPiQ,jgraPEon,https://europepmc.org/articles/PMC3874094/,antibody,jacent by blocking agent and an , labeled with a magnet to one hr,TextQuoteSelector,TextPositionSelector,18864,18872,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,Comparison of the Ex Vivo Expansion of UCB-Derived CD34+ in 3D DBM/MBA Scaffolds with USSC as a Feeder Layer.,2019-09-20T06:34:24.801484+00:00
oTOQ7NtzEem3WtNE4De9fQ,jgraPEon,https://europepmc.org/articles/PMC3874094/,adhesion molecules,. Stromal cells are a source of , and growth factors for supporti,TextQuoteSelector,TextPositionSelector,38619,38637,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Comparison of the Ex Vivo Expansion of UCB-Derived CD34+ in 3D DBM/MBA Scaffolds with USSC as a Feeder Layer.,2019-09-20T06:55:28.209226+00:00
nIw2bttwEemjiKsZEGysIQ,jgraPEon,https://europepmc.org/articles/PMC3874094/,Cadherin V,"ative for CD117, CD34, CD45 and ",".
Transdifferentiation of USSCs ",TextQuoteSelector,TextPositionSelector,15551,15561,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Comparison of the Ex Vivo Expansion of UCB-Derived CD34+ in 3D DBM/MBA Scaffolds with USSC as a Feeder Layer.,2019-09-20T06:33:51.903731+00:00
mVXbQNtvEemRsX9loYQ9jA,jgraPEon,https://europepmc.org/articles/PMC3874094/,blood diseases,or many congenital and acquired , (1). For this treatment hematop,TextQuoteSelector,TextPositionSelector,9887,9901,CRT_DS,no,CRT_DS,,acct:farheen.s@hypothes.is,Comparison of the Ex Vivo Expansion of UCB-Derived CD34+ in 3D DBM/MBA Scaffolds with USSC as a Feeder Layer.,2019-09-20T06:26:36.827531+00:00
m-UumttxEemVL7cAgAStGg,jgraPEon,https://europepmc.org/articles/PMC3874094/,TPO,"ocktail cytokines: Flt3-L, SCF, ",). CD34+ cells in 4 groups were ,TextQuoteSelector,TextPositionSelector,27313,27316,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,Comparison of the Ex Vivo Expansion of UCB-Derived CD34+ in 3D DBM/MBA Scaffolds with USSC as a Feeder Layer.,2019-09-20T06:41:00.334823+00:00
