id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zizB0MjIEemGNq_x6bLXdw,jgraPEon,https://europepmc.org/articles/PMC4791522/,animals,"duced inflammation in vitro, in "," and
clinically(,
18
,
21
,
28
)",TextQuoteSelector,TextPositionSelector,13433,13440,CRT_OG,no,CRT_OG,,acct:farheen.s@hypothes.is,Addition of a dairy fraction rich in milk fat globule membrane to a high-saturated fat meal reduces the postprandial insulinaemic and inflammatory response in overweight and obese adults.,2019-08-27T12:47:18.672373+00:00
xnuwFsjKEemFhlvlLkdypA,jgraPEon,https://europepmc.org/articles/PMC4791522/,serum amyloid A,"cules C-reactive protein (CRP), ",", soluble intracellular
adhesion",TextQuoteSelector,TextPositionSelector,23343,23358,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,Addition of a dairy fraction rich in milk fat globule membrane to a high-saturated fat meal reduces the postprandial insulinaemic and inflammatory response in overweight and obese adults.,2019-08-27T13:01:24.604963+00:00
x0PEkMjNEem58CuJnF0WfA,jgraPEon,https://europepmc.org/articles/PMC4791522/,Cellular adhesion molecules, without MFGM in human subjects.,", such as sICAM, are key players",TextQuoteSelector,TextPositionSelector,43961,43988,MIS_GP,no,MIS_GP,,acct:farheen.s@hypothes.is,Addition of a dairy fraction rich in milk fat globule membrane to a high-saturated fat meal reduces the postprandial insulinaemic and inflammatory response in overweight and obese adults.,2019-08-27T13:22:54.499206+00:00
waPsJsu8EemEGveSGEYDEA,jgraPEon,https://europepmc.org/articles/PMC4791522/,MFGM in overweight and obese,ith and without the addition of ,"
adults. We hypothesised that co",TextQuoteSelector,TextPositionSelector,13806,13834,NGD,no,NGD,,acct:farheen.s@hypothes.is,Addition of a dairy fraction rich in milk fat globule membrane to a high-saturated fat meal reduces the postprandial insulinaemic and inflammatory response in overweight and obese adults.,2019-08-31T06:58:37.211685+00:00
vAT-hsjJEempBXNl2NROMw,jgraPEon,https://europepmc.org/articles/PMC4791522/,fatty acid-binding protein,"eins reported in BPC50
include: ",", butyrophilin, lactadherin, adi",TextQuoteSelector,TextPositionSelector,19880,19906,CRT_GP,no,CRT_GP,,acct:farheen.s@hypothes.is,Addition of a dairy fraction rich in milk fat globule membrane to a high-saturated fat meal reduces the postprandial insulinaemic and inflammatory response in overweight and obese adults.,2019-08-27T12:53:57.769872+00:00
uxcqlMu8EemzHDMsYzhwbQ,jgraPEon,https://europepmc.org/articles/PMC4791522/,MFGM to meals high in saturated fat would blunt the postprandial inflammatory response,"ion of a dairy fraction rich in
"," in
human subjects.The objective",TextQuoteSelector,TextPositionSelector,13548,13634,NGD,no,NGD,,acct:farheen.s@hypothes.is,Addition of a dairy fraction rich in milk fat globule membrane to a high-saturated fat meal reduces the postprandial insulinaemic and inflammatory response in overweight and obese adults.,2019-08-31T06:58:26.251826+00:00
u1ATMsjIEemREaexWNdmWA,jgraPEon,https://europepmc.org/articles/PMC4791522/,viruses,"reported
to bind and neutralise ",", reduce intestinal inflammation",TextQuoteSelector,TextPositionSelector,13023,13030,MIS_OG,no,MIS_OG,,acct:farheen.s@hypothes.is,Addition of a dairy fraction rich in milk fat globule membrane to a high-saturated fat meal reduces the postprandial insulinaemic and inflammatory response in overweight and obese adults.,2019-08-27T12:46:47.092777+00:00
tAklVMu8EemwCjsc2bSv7g,jgraPEon,https://europepmc.org/articles/PMC4791522/,insulin response in overweight and obese,"terol,
inflammatory markers and "," individuals,
particularly in th",TextQuoteSelector,TextPositionSelector,10343,10383,NGD,no,NGD,,acct:farheen.s@hypothes.is,Addition of a dairy fraction rich in milk fat globule membrane to a high-saturated fat meal reduces the postprandial insulinaemic and inflammatory response in overweight and obese adults.,2019-08-31T06:58:14.358137+00:00
t6JTfMjHEemih2Nu2wKEZQ,jgraPEon,https://europepmc.org/articles/PMC4791522/,CRP,"gh baseline C-reactive
protein (",") concentrations (≥3 mg/l, n 17)",TextQuoteSelector,TextPositionSelector,9966,9969,MIS_GP,yes,[MIS_GP][ALL],,acct:farheen.s@hypothes.is,Addition of a dairy fraction rich in milk fat globule membrane to a high-saturated fat meal reduces the postprandial insulinaemic and inflammatory response in overweight and obese adults.,2019-08-27T12:39:31.425684+00:00
spoeDsjIEembOju-fE-iFA,jgraPEon,https://europepmc.org/articles/PMC4791522/,lactadherin," major MFGM-associated protein, ",", was reported
to bind and neutr",TextQuoteSelector,TextPositionSelector,12974,12985,CRT_GP,yes,[CRT_GP][ALL],,acct:farheen.s@hypothes.is,Addition of a dairy fraction rich in milk fat globule membrane to a high-saturated fat meal reduces the postprandial insulinaemic and inflammatory response in overweight and obese adults.,2019-08-27T12:46:32.373693+00:00
