Anti	O
-	O
band	B-GP
3	I-GP
and	O
anti	O
-	O
spectrin	B-GP
antibodies	B-GP
are	O
increased	O
in	O
Plasmodium	B-DS
vivax	I-DS
infection	I-DS
and	O
are	O
associated	O
with	O
anemia	B-DS

Clearance	O
of	O
non	O
-	O
infected	O
red	O
blood	O
cells	O
(	O
nRBCs	O
)	O
is	O
one	O
of	O
the	O
main	O
components	O
of	O
anemia	B-DS
associated	O
with	O
Plasmodium	B-DS
vivax	I-DS
malaria	I-DS
.	O

Recently	O
,	O
we	O
have	O
shown	O
that	O
anemic	O
patients	O
with	O
P	B-DS
.	I-DS
vivax	I-DS
infection	I-DS
had	O
elevated	O
levels	O
of	O
anti	O
-	O
RBCs	O
antibodies	B-GP
,	O
which	O
could	O
enhance	O
in	O
vitro	O
phagocytosis	O
of	O
nRBCs	O
and	O
decrease	O
their	O
deformability	O
.	O

Using	O
immunoproteomics	O
,	O
here	O
we	O
characterized	O
erythrocytic	O
antigens	O
that	O
are	O
differentially	O
recognized	O
by	O
autoantibodies	B-GP
from	O
anemic	O
and	O
non	O
-	O
anemic	O
patients	O
with	O
acute	O
vivax	B-DS
malaria	I-DS
.	O

Protein	O
spots	O
exclusively	O
recognized	O
by	O
anemic	O
P	B-OG
.	I-OG
vivax	I-OG
-	O
infected	O
patients	O
were	O
identified	O
by	O
mass	O
spectrometry	O
revealing	O
band	B-GP
3	I-GP
and	O
spectrin	B-GP
as	O
the	O
main	O
targets	O
.	O

To	O
confirm	O
this	O
finding	O
,	O
antibody	B-GP
responses	O
against	O
these	O
specific	O
proteins	O
were	O
assessed	O
by	O
ELISA	O
.	O

In	O
addition	O
,	O
an	O
inverse	O
association	O
between	O
hemoglobin	B-GP
and	O
anti	O
-	O
band	B-GP
3	I-GP
or	O
anti	O
-	O
spectrin	B-GP
antibodies	B-GP
levels	O
was	O
found	O
.	O

Anemic	O
patients	O
had	O
higher	O
levels	O
of	O
IgG	B-GP
against	O
both	O
band	B-GP
3	I-GP
and	O
spectrin	B-GP
than	O
the	O
non	O
-	O
anemic	O
ones	O
.	O

To	O
determine	O
if	O
these	O
autoantibodies	B-GP
were	O
elicited	O
