Sucrose	O
-	O
and	O
H	O
+-	O
Dependent	O
Charge	O
Movements	O
Associated	O
with	O
the	O
Gating	O
of	O
Sucrose	B-GP
Transporter	I-GP
ZmSUT1	B-GP

Conceived	O
and	O
designed	O
the	O
experiments	O
:	O
AC	O
HK	O
EB	O
RH	O
DG	O
.	O

Performed	O
the	O
experiments	O
:	O
AC	O
DG	O
.	O

Analyzed	O
the	O
data	O
:	O
AC	O
DG	O
.	O

Wrote	O
the	O
paper	O
:	O
AC	O
HK	O
EB	O
RH	O
DG	O
.	O

Background	O

In	O
contrast	O
to	O
man	O
the	O
majority	O
of	O
higher	O
plants	B-OG
use	O
sucrose	O
as	O
mobile	O
carbohydrate	O
.	O

Accordingly	O
proton	O
-	O
driven	O
sucrose	B-GP
transporters	I-GP
are	O
crucial	O
for	O
cell	O
-	O
to	O
-	O
cell	O
and	O
long	O
-	O
distance	O
distribution	O
within	O
the	O
plant	B-OG
body	O
.	O

Generally	O
very	O
negative	O
plant	B-OG
membrane	O
potentials	O
and	O
the	O
ability	O
to	O
accumulate	O
sucrose	O
quantities	O
of	O
more	O
than	O
1	O
M	O
document	O
that	O
plants	B-OG
must	O
have	O
evolved	O
transporters	O
with	O
unique	O
structural	O
and	O
functional	O
features	O
.	O

Methodology	O
/	O
Principal	O
Findings	O

To	O
unravel	O
the	O
functional	O
properties	O
of	O
one	O
specific	O
high	O
capacity	O
plasma	O
membrane	O
sucrose	B-GP
transporter	I-GP
in	O
detail	O
,	O
we	O
expressed	O
the	O
sucrose	B-GP
/	I-GP
H	I-GP
+	I-GP
co	I-GP
-	I-GP
transporter	I-GP
from	O
maize	B-OG
ZmSUT1	B-GP
in	O
Xenopus	B-OG
oocytes	O
.	O

Application	O
of	O
sucrose	O
in	O
an	O
acidic	O
pH	O
environment	O
elicited	O
inward	O
proton	O
currents	O
.	O

Interestingly	O
the	O
sucrose	O
-	O
dependent	O
H	O
+	O
transport	O
was	O
associated	O
with	O
a	O
decrease	O
in	O
membrane	O
capacitance	O
(	O
Cm	O
).	O

In	O
addition	O
to	O
sucrose	O
Cm	O
was	O
modulated	O
by	O
the	O
membrane	O
potential	O
and	O
external	O
protons	O
.	O

In	O
order	O
to	O
explore	O
the	O
molecular	O
mechanism	O
underlying	O
these	O
Cm	O
changes	O
,	O
presteady	O
-	O
state	O
currents	O
(	O
Ipre	O
)	O
of	O
ZmSUT1	B-GP
transport	O
were	O
analyzed	O
.	O

Decay	O
of	O
Ipre	O
could	O
be	O
best	O
fitted	O
by	O
double	O
exponentials	O
.	O

When	O
plotted	O
against	O
the	O
voltage	O
the	O
charge	O
Q	O
,	O
associated	O
to	O
Ipre	O
,	O
was	O
dependent	O
on	O
sucrose	O
and	O
protons	O
.	O

The	O
mathematical	O
derivative	O
of	O
the	O
charge	O
Q	O
versus	O
voltage	O
was	O
well	O
in	O
line	O
with	O
the	O
observed	O
Cm	O
changes	O
.	O

Based	O
on	O
these	O
parameters	O
a	O
turnover	O
rate	O
of	O
500	O
molecules	O
sucrose	O
/	O
s	O
was	O
calculated	O
.	O

In	O
contrast	O
to	O
gating	O
currents	O
of	O
voltage	O
dependent	O
-	O
potassium	O
channels	O
the	O
analysis	O
of	O
ZmSUT1	B-GP
-	O
derived	O
presteady	O
-	O
state	O
currents	O
in	O
the	O
absence	O
of	O
sucrose	O
(	O
I	O
=	O
Q	O
/	O
τ	O
)	O
was	O
sufficient	O
to	O
predict	O
ZmSUT1	B-GP
transport	O
-	O
associated	O
currents	O
.	O

Conclusions	O

Taken	O
together	O
our	O
results	O
indicate	O
that	O
in	O
the	O
absence	O
of	O
sucrose	O
,	O
‘	O
trapped	O
’	O
protons	O
move	O
back	O
and	O
forth	O
between	O
an	O
outer	O
and	O
an	O
inner	O
site	O
within	O
the	O
transmembrane	O
domains	O
of	O
ZmSUT1	B-GP
.	O

This	O
movement	O
of	O
protons	O
in	O
the	O
electric	O
field	O
of	O
the	O
membrane	O
gives	O
rise	O
to	O
the	O
presteady	O
-	O
state	O
currents	O
and	O
in	O
turn	O
to	O
Cm	O
changes	O
.	O

Upon	O
application	O
of	O
external	O
sucrose	O
,	O
protons	O
can	O
pass	O
the	O
membrane	O
turning	O
presteady	O
-	O
state	O
into	O
transport	O
currents	O
.	O

Introduction	O

For	O
long	O
distance	O
transport	O
from	O
the	O
side	O
of	O
production	O
(	O
source	O
)	O
in	O
leaves	O
to	O
the	O
user	O
(	O
sink	O
)	O
tissues	O
,	O
sucrose	O
is	O
loaded	O
into	O
the	O
tube	O
-	O
like	O
phloem	O
network	O
[	O
1	O
].	O

Phloem	O
loading	O
of	O
sucrose	O
,	O
synthesized	O
in	O
photosynthetic	O
cells	O
(	O
mesophyll	O
)	O
within	O
the	O
leaves	O
,	O
takes	O
place	O
in	O
the	O
sieve	O
tube	O
adjacent	O
to	O
companion	O
cells	O
.	O

These	O
transport	O
-	O
active	O
cells	O
appear	O
to	O
be	O
interconnected	O
via	O
plasmodesmata	O
to	O
the	O
sieve	O
tubes	O
.	O

The	O
flux	O
and	O
direction	O
of	O
sucrose	O
is	O
regulated	O
by	O
SUC	B-GP
/	O
SUT	B-GP
type	I-GP
sucrose	I-GP
cotransporters	I-GP
[	O
2	O
],	O
.	O

Plant	B-OG
and	O
animal	B-OG
sugar	O
carriers	O
shuttle	O
their	O
substrates	O
in	O
cotransport	O
with	O
protons	O
or	O
sodium	O
ions	O
,	O
respectively	O
.	O

In	O
contrast	O
to	O
animal	B-OG
cells	O
,	O
plants	B-OG
cells	O
establish	O
a	O
pH	O
gradient	O
(	O
acidic	O
extracellular	O
space	O
)	O
and	O
very	O
negative	O
membrane	O
potentials	O
via	O
plasma	O
membrane	O
proton	B-GP
pumps	I-GP
.	O

From	O
this	O
electromotive	O
force	O
sucrose	B-GP
transporters	I-GP
gain	O
energy	O
to	O
drive	O
sucrose	O
accumulation	O
of	O
more	O
than	O
1	O
M	O
.	O

Recently	O
detailed	O
biophysical	O
studies	O
of	O
ZmSUT1	B-GP
revealed	O
that	O
this	O
carrier	O
is	O
working	O
like	O
a	O
perfect	O
thermodynamic	O
machine	O
by	O
which	O
the	O
proton	O
gradient	O
drives	O
sucrose	O
transport	O
and	O
vice	O
versa	O
on	O
the	O
basis	O
of	O
a	O
1	O
∶	O
1	O
H	O
+:	O
sucrose	O
stoichiometry	O
[	O
7	O
].	O

As	O
a	O
matter	O
of	O
fact	O
ZmSUT1	B-GP
is	O
capable	O
to	O
mediate	O
sucrose	O
loading	O
and	O
unloading	O
of	O
the	O
phloem	O
[	O
6	O
]	O
under	O
physiological	O
conditions	O
.	O

The	O
ZmSUT1	B-GP
behavior	O
is	O
in	O
contrast	O
to	O
the	O
animal	B-OG
counterpart	O
SGLT1	B-GP
,	O
which	O
mediates	O
sugar	O
uptake	O
only	O
.	O

These	O
fundamental	O
physiological	O
differences	O
between	O
plant	B-OG
phloem	O
-	O
and	O
animal	B-OG
blood	O
stream	O
sugar	O
transporters	O
are	O
harbored	O
in	O
their	O
unique	O
structure	O
-	O
function	O
relationships	O
.	O

The	O
knowledge	O
about	O
the	O
transport	O
cycle	O
of	O
plant	B-OG
sucrose	B-GP
transporters	I-GP
is	O
,	O
however	O
,	O
still	O
very	O
limited	O
and	O
dates	O
back	O
to	O
the	O
1990s	O
[	O
8	O
],	O
[	O
9	O
].	O

Cotransporters	O
characteristically	O
display	O
three	O
main	O
kinds	O
of	O
electrical	O
activity	O
.	O

Besides	O
the	O
membrane	O
current	O
associated	O
with	O
the	O
ion	O
-	O
coupled	O
translocation	O
of	O
the	O
organic	O
substrate	O
(	O
transport	O
-	O
associated	O
current	O
,	O
Itr	O
),	O
most	O
cotransporters	O
exhibit	O
two	O
further	O
kinds	O
of	O
current	O
in	O
the	O
absence	O
of	O
organic	O
substrate	O
:	O
an	O
‘	O
uncoupled	O
’	O
(	O
steady	O
)	O
current	O
and	O
a	O
presteady	O
-	O
state	O
current	O
(	O
Ipre	O
)	O
[	O
10	O
],	O
[	O
11	O
],	O
[	O
12	O
],	O
[	O
13	O
].	O

While	O
the	O
presteady	O
-	O
state	O
current	O
is	O
best	O
observed	O
in	O
the	O
absence	O
of	O
substrate	O
,	O
it	O
disappears	O
when	O
the	O
substrate	O
is	O
present	O
in	O
saturating	O
amounts	O
[	O
14	O
],	O
[	O
15	O
].	O

Using	O
presteady	O
-	O
state	O
measurements	O
and	O
voltage	O
clamp	O
fluorometry	O
the	O
Wright	O
lab	O
[	O
11	O
],	O
[	O
16	O
],	O
[	O
17	O
],	O
[	O
18	O
]	O
examined	O
the	O
transport	O
cycle	O
of	O
the	O
Na	B-GP
+	I-GP
driven	I-GP
glucose	I-GP
cotransporter	I-GP
SGLT1	B-GP
during	O
sugar	O
transport	O
.	O

They	O
recorded	O
changes	O
in	O
charge	O
movement	O
in	O
response	O
to	O
rapid	O
membrane	O
potential	O
jumps	O
in	O
the	O
presence	O
and	O
absence	O
of	O
sugar	O
.	O

In	O
Na	O
+	O
buffers	O
and	O
in	O
the	O
absence	O
of	O
glucose	O
,	O
stepwise	O
jumps	O
in	O
the	O
membrane	O
voltage	O
elicited	O
presteady	O
-	O
state	O
currents	O
(	O
charge	O
movements	O
).	O

Application	O
of	O
glucose	O
,	O
however	O
,	O
induced	O
transport	O
-	O
associated	O
inward	O
Na	O
+	O
currents	O
and	O
reduced	O
the	O
maximal	O
charge	O
movements	O
(	O
Qmax	O
).	O

Presteady	O
-	O
state	O
currents	O
were	O
completely	O
inhibited	O
by	O
saturating	O
sugar	O
concentrations	O
.	O

Based	O
on	O
their	O
results	O
the	O
authors	O
developed	O
an	O
ordered	O
eight	O
-	O
state	O
model	O
for	O
the	O
transport	O
mechanism	O
of	O
SGLT1	B-GP
.	O

Therein	O
charge	O
movements	O
of	O
SGLT1	B-GP
,	O
giving	O
rise	O
