Variation	O
of	O
Functional	O
Neurological	O
Symptoms	O
and	O
Emotion	O
Regulation	O
with	O
Time	O

Edited	O
by	O
:	O
Martina	O
De	O
Zwaan	O
,	O
Hannover	O
Medical	O
School	O
,	O
Germany	O

Reviewed	O
by	O
:	O
Winfried	O
Rief	O
,	O
Philipps	O
University	O
of	O
Marburg	O
,	O
Germany	O
;	O
Claas	O
Lahmann	O
,	O
Universitätsklinikum	O
Freiburg	O
,	O
Germany	O

Specialty	O
section	O
:	O
This	O
article	O
was	O
submitted	O
to	O
Psychosomatic	O
Medicine	O
,	O
a	O
section	O
of	O
the	O
journal	O
Frontiers	O
in	O
Psychiatry	O

Introduction	O

The	O
present	O
study	O
addressed	O
the	O
variation	O
of	O
emotion	O
regulation	O
in	O
the	O
context	O
of	O
functional	B-DS
neurological	I-DS
symptom	I-DS
disorder	I-DS
(	O
FNSD	B-DS
)	O
by	O
examining	O
changes	O
of	O
functional	O
neurological	O
symptoms	O
(	O
FNS	O
),	O
general	O
psychological	O
strain	O
,	O
alexithymia	B-DS
,	O
emotion	O
regulation	O
strategies	O
,	O
and	O
cortical	O
correlates	O
of	O
emotion	O
regulation	O
in	O
the	O
context	O
of	O
a	O
standard	O
inpatient	O
treatment	O
program	O
.	O

Methods	O
and	O
materials	O

Self	O
-	O
report	O
data	O
on	O
FNS	O
,	O
general	O
psychological	O
strain	O
,	O
alexithymia	B-DS
,	O
emotion	O
regulation	O
strategies	O
,	O
and	O
cortical	O
correlates	O
of	O
an	O
experimentally	O
induced	O
emotion	O
regulation	O
task	O
(	O
participants	O
either	O
passively	O
watched	O
unpleasant	O
and	O
neutral	O
pictures	O
or	O
regulated	O
their	O
emotional	O
response	O
to	O
unpleasant	O
pictures	O
using	O
pre	O
-	O
trained	O
reappraisal	O
,	O
while	O
an	O
electroencephalogram	O
was	O
recorded	O
)	O
were	O
compared	O
between	O
19	O
patients	O
with	O
FNSD	B-DS
and	O
19	O
healthy	O
comparison	O
participants	O
(	O
HC	O
)	O
before	O
and	O
after	O
a	O
4	O
-	O
week	O
standard	O
treatment	O
protocol	O
that	O
included	O
a	O
combination	O
of	O
(	O
individual	O
and	O
group	O
)	O
psychotherapies	O
and	O
functional	O
treatments	O
(	O
such	O
as	O
physiotherapy	O
)	O
or	O
a	O
4	O
-	O
week	O
interval	O
in	O
HC	O
,	O
respectively	O
.	O

Results	O

General	O
psychological	O
strain	O
did	O
not	O
decrease	O
significantly	O
in	O
FNSD	B-DS
patients	O
.	O

Changes	O
in	O
emotion	O
regulation	O
in	O
FNSD	B-DS
patients	O
were	O
constrained	O
to	O
an	O
increase	O
in	O
self	O
-	O
reported	O
use	O
of	O
cognitive	O
reappraisal	O
strategies	O
.	O

