Synthetic	O
lethal	O
genetic	O
interactions	O
between	O
Rad54	B-GP
and	O
PARP	B-GP
-	I-GP
1	I-GP
in	O
mouse	B-OG
development	O
and	O
oncogenesis	O

Mutations	O
in	O
DNA	O
repair	O
pathways	O
are	O
frequent	O
in	O
human	B-OG
cancers	B-DS
.	O

Hence	O
,	O
gaining	O
insights	O
into	O
the	O
interaction	O
of	O
DNA	O
repair	O
genes	O
is	O
key	O
to	O
development	O
of	O
novel	O
tumor	B-DS
-	O
specific	O
treatment	O
strategies	O
.	O

In	O
this	O
study	O
,	O
we	O
tested	O
the	O
functional	O
relationship	O
in	O
development	O
and	O
oncogenesis	O
between	O
the	O
homologous	O
recombination	O
(	O
HR	O
)	O
factor	O
Rad54	B-GP
and	O
Parp	B-GP
-	I-GP
1	I-GP
,	O
a	O
nuclear	O
enzyme	O
that	O
plays	O
a	O
multifunctional	O
role	O
in	O
DNA	O
damage	O
signaling	O
and	O
repair	O
.	O

We	O
introduced	O
single	O
or	O
combined	O
Rad54	B-GP
and	O
Parp	B-GP
-	I-GP
1	I-GP
inactivating	O
germline	O
mutations	O
in	O
Ptc1	B-GP
heterozygous	O
mice	B-OG
,	O
a	O
well	O
-	O
characterized	O
model	O
of	O
medulloblastoma	B-DS
,	O
the	O
most	O
common	O
malignant	O
pediatric	B-DS
brain	I-DS
tumor	I-DS
.	O

Our	O
study	O
reveals	O
that	O
combined	O
inactivation	O
of	O
Rad54	B-GP
and	O
Parp	B-GP
-	I-GP
1	I-GP
causes	O
a	O
marked	O
growth	O
delay	O
culminating	O
in	O
perinatallethality	O
,	O
providing	O
for	O
the	O
first	O
time	O
evidence	O
of	O
synthetic	O
lethal	O
interactions	O
between	O
Rad54	B-GP
and	O
Parp	B-GP
-	I-GP
1	I-GP
in	O
vivo	O
.	O

Although	O
the	O
double	O
mutation	O
hampered	O
investigation	O
of	O
Rad54	B-GP
and	O
Parp	B-GP
-	I-GP
1	I-GP
interactions	O
in	O
cerebellum	O
tumorigenesis	O
,	O
insights	O
were	O
gained	O
by	O
showing	O
accumulation	O
of	O
endogenous	O
DNA	O
damage	O
and	O
increased	O
apoptotic	O
rate	O
in	O
granule	O
cell	O
precursors	O
(	O
GCPs	O
).	O

A	O
network	O
-	O
based	O
approach	O
to	O
detect	O
differential	O
expression	O
of	O
DNA	O
repair	O
genes	O
in	O
the	O
cerebellum	O
revealed	O
perturbation	O
of	O
p53	B-GP
signaling	O
in	O
Rad54	B-GP
-/-/	O
Parp	B-GP
-	I-GP
1	I-GP
-/-/	O
Ptc1	B-GP
+/-,	O
and	O
MEFs	O
from	O
combined	O
Rad54	B-GP
/	O
Parp	B-GP
-	I-GP
1	I-GP
mutants	O
showed	O
p53	B-GP
/	O
p21	B-GP
-	O
dependent	O
typical	O
senescent	O
features	O
.	O

These	O
findings	O
help	O
elucidate	O
the	O
genetic	O
interplay	O
between	O
Rad54	B-GP
and	O
Parp	B-GP
-	I-GP
1	I-GP
by	O
suggesting	O
that	O
p53	B-GP
/	O
p21	B-GP
-	O
mediated	O
apoptosis	O
and	O
/	O
or	O
senescence	O
may	O
be	O
involved	O
in	O
synthetic	O
lethal	O
interactions	O
occurring	O
during	O
development	O
and	O
inhibition	O
of	O
tumor	B-DS
growth	O
.	O

INTRODUCTION	O

The	O
complex	O
network	O
of	O
DNA	O
repair	O
system	O
in	O
mammals	B-OG
counteracts	O
genome	O
insult	O
and	O
maintains	O
genomic	O
stability	O
.	O

DNA	O
repair	O
failure	O
increases	O
mutations	O
frequency	O
and	O
affects	O
cell	O
-	O
cycle	O
regulation	O
,	O
promoting	O
tumorigenesis	O
;	O
in	O
fact	O
,	O
inactivating	O
mutations	O
in	O
DNA	O
repair	O
pathways	O
are	O
frequent	O
in	O
cancer	B-DS
.	O

On	O
the	O
other	O
hand	O
,	O
DNA	O
repair	O
defects	O
provide	O
new	O
therapeutic	O
opportunities	O
to	O
treat	O
cancer	B-DS
through	O
DNA	O
-	O
damage	O
-	O
inducing	O
radiation	O
and	O
chemotherapies	O
.	O

Identification	O
of	O
synthetic	O
interactions	O
,	O
i	O
.	O
e	O
.,	O
negative	O
genetic	O
combination	O
of	O
mutations	O
in	O
two	O
or	O
more	O
genes	O
,	O
leading	O
to	O
severe	O
slow	O
growth	O
or	O
lethality	O
compared	O
to	O
single	O
mutants	O
,	O
has	O
grown	O
in	O
popularity	O
in	O
the	O
DNA	O
damage	O
field	O
,	O
with	O
the	O
finding	O
that	O
poly	B-GP
(	I-GP
ADP	I-GP
-	I-GP
ribose	I-GP
)	I-GP
polymerase	I-GP
(	O
Parp	B-GP
-	I-GP
1	I-GP
)	O
inhibitors	O
show	O
synthetically	O
lethal	O
effects	O
in	O
homologous	O
recombination	O
(	O
HR	O
)	O
defective	O
tumors	B-DS
[	O
1	O
].	O

PolyADP	O
-	O
ribosylation	O
acts	O
in	O
DNA	O
-	O
damage	O
repair	O
response	O
and	O
maintenance	O
mechanisms	O
of	O
genomic	O
stability	O
.	O

Several	O
DNA	O
repair	O
pathways	O
,	O
including	O
base	O
-	O
excision	O
repair	O
and	O
double	O
strand	O
break	O
(	O
DSB	O
)	O
repair	O
,	O
involve	O
Parp	B-GP
functions	O
.	O

Inhibition	O
of	O
Parp	B-GP
-	I-GP
1	I-GP
results	O
in	O
an	O
increase	O
in	O
single	O
strand	O
breaks	O
(	O
SSBs	O
)	O
that	O
then	O
collapse	O
replication	O
forks	O
into	O
toxic	O
one	O
-	O
ended	O
DSBs	O
[	O
1	O
,	O
2	O
],	O
which	O
are	O
substrates	O
for	O
HR	O
[	O
3	O
,	O
4	O
].	O

In	O
addition	O
,	O
through	O
enzyme	O
-	O
dependent	O
chromatin	O
remodeling	O
and	O
enzyme	O
-	O
independent	O
motif	O
recognition	O
,	O
Parp	B-GP
-	I-GP
1	I-GP
also	O
plays	O
important	O
roles	O
in	O
regulating	O
gene	O
expression	O
[	O
5	O
].	O

Furthermore	O
,	O
Parp	B-GP
-	I-GP
1	I-GP
binding	O
motifs	O
may	O
be	O
readily	O
found	O
in	O
promoter	O
elements	O
of	O
DNA	O
repair	O
genes	O
,	O
linking	O
DNA	O
repair	O
and	O
transcription	O
functions	O
of	O
Parp	B-GP
-	I-GP
1	I-GP
[	O
5	O
].	O

The	O
critical	O
role	O
of	O
Parp	B-GP
-	I-GP
1	I-GP
in	O
maintenance	O
of	O
genomic	O
stability	O
is	O
reflected	O
in	O
its	O
frequent	O
upregulation	O
in	O
cancer	B-DS
[	O
6	O
,	O
7	O
],	O
and	O
by	O
hypersensitivity	O
of	O
Parp	B-GP
-	I-GP
