Seasonal	O
and	O
regional	O
presence	O
of	O
hymenopteran	O
parasitoids	O
of	O
Drosophila	B-OG
in	O
Switzerland	O
and	O
their	O
ability	O
to	O
parasitize	O
the	O
invasive	O
Drosophila	B-OG
suzukii	I-OG

Since	O
its	O
introduction	O
into	O
Europe	O
the	O
invasive	O
Drosophila	B-OG
suzukii	I-OG
has	O
established	O
and	O
spread	O
widely	O
,	O
thereby	O
entering	O
habitats	O
populated	O
by	O
native	O
Drosophila	B-OG
species	O
and	O
their	O
natural	O
enemies	O
.	O

The	O
highly	O
prolific	O
D	B-OG
.	I-OG
suzukii	I-OG
will	O
likely	O
interact	O
with	O
these	O
species	O
as	O
a	O
competitor	O
,	O
host	O
or	O
prey	O
.	O

To	O
investigate	O
potential	O
interactions	O
of	O
D	B-OG
.	I-OG
suzukii	I-OG
with	O
parasitoids	O
,	O
a	O
field	O
survey	O
was	O
conducted	O
across	O
several	O
fruit	O
-	O
growing	O
regions	O
in	O
Switzerland	O
in	O
two	O
consecutive	O
years	O
.	O

Eight	O
species	O
of	O
hymenopteran	O
parasitoids	O
were	O
collected	O
using	O
D	B-OG
.	I-OG
melanogaster	I-OG
as	O
sentinel	O
hosts	O
in	O
field	O
-	O
traps	O
.	O

Parasitoid	O
capture	O
was	O
much	O
higher	O
in	O
2015	O
than	O
in	O
2014	O
and	O
varied	O
among	O
regions	O
,	O
time	O
of	O
the	O
growing	O
season	O
,	O
and	O
habitat	O
type	O
.	O

Laboratory	O
no	O
-	O
choice	O
assays	O
with	O
the	O
field	O
-	O
collected	O
species	O
demonstrated	O
that	O
the	O
larval	O
parasitoids	O
Asobara	B-OG
tabida	I-OG
,	O
Leptopilina	B-OG
boulardi	I-OG
,	O
and	O
L	B-OG
.	I-OG
heterotoma	I-OG
could	O
not	O
use	O
D	B-OG
.	I-OG
suzukii	I-OG
for	O
reproduction	O
,	O
although	O
the	O
latter	O
two	O
reduced	O
the	O
number	O
of	O
emerging	O
D	B-OG
.	I-OG
suzukii	I-OG
.	O

In	O
contrast	O
,	O
the	O
pupal	O
parasitoids	O
Pachycrepoideus	B-OG
