Diurnal	O
profiles	O
of	O
pedometer	O
-	O
determined	O
physical	O
activity	O
in	O
chronically	B-DS
ill	I-DS
and	O
mobility	O
-	O
limited	O
older	O
adults	O
:	O
a	O
cross	O
-	O
sectional	O
study	O

Background	O

The	O
aim	O
of	O
this	O
study	O
was	O
to	O
analyze	O
diurnal	O
profiles	O
of	O
physical	O
activity	O
for	O
community	O
-	O
dwelling	O
adults	O
aged	O
70	O
years	O
and	O
over	O
,	O
and	O
to	O
explore	O
the	O
moderating	O
effect	O
of	O
sex	O
,	O
age	O
,	O
morbidity	O
,	O
mobility	O
limitation	O
,	O
and	O
season	O
on	O
physical	O
activity	O
throughout	O
the	O
day	O
.	O

Methods	O

A	O
sample	O
of	O
149	O
primary	O
health	O
care	O
patients	O
(	O
mean	O
age	O
79	O
.	O
5	O
±	O
5	O
.	O
2	O
years	O
,	O
74	O
.	O
5	O
%	O
females	O
)	O
was	O
included	O
in	O
the	O
analyses	O
.	O

Participants	O
’	O
physical	O
activity	O
was	O
measured	O
on	O
up	O
to	O
six	O
consecutive	O
days	O
via	O
Omron	O
Walking	O
Style	O
Pro	O
HJ	O
-	O
720IT	O
-	O
E2	O
pedometer	O
.	O

Step	O
count	O
per	O
day	O
and	O
per	O
hour	O
,	O
and	O
pedometer	O
wear	O
time	O
were	O
descriptively	O
analyzed	O
.	O

A	O
repeated	O
measures	O
ANOVA	O
with	O
physical	O
activity	O
per	O
hour	O
as	O
dependent	O
variable	O
was	O
performed	O
to	O
analyze	O
the	O
moderating	O
effect	O
of	O
sex	O
,	O
age	O
,	O
morbidity	O
,	O
mobility	O
limitation	O
,	O
and	O
season	O
on	O
diurnal	O
profiles	O
of	O
physical	O
activity	O
.	O

The	O
diurnal	O
profile	O
for	O
the	O
total	O
sample	O
and	O
adjusted	O
diurnal	O
profiles	O
for	O
subgroups	O
are	O
presented	O
.	O

Results	O

Participants	O
’	O
daily	O
step	O
count	O
averaged	O
3280	O
±	O
1873	O
steps	O
/	O
day	O
.	O

They	O
wore	O
the	O
pedometer	O
for	O
14	O
.	O
2	O
±	O
1	O
.	O
7	O
hours	O
per	O
day	O
and	O
walked	O
on	O
average	O
234	O
±	O
139	O
steps	O
per	O
hour	O
.	O

With	O
respect	O
to	O
diurnal	O
profiles	O
,	O
there	O
were	O
two	O
peaks	O
at	O
10	O
–	O
11	O
AM	O
(	O
mean	O
[	O
95	O
%-	O
confidence	O
interval	O
]:	O
382	O
[	O
329	O
–	O
435	O
]	O
steps	O
)	O
and	O
at	O
3	O
–	O
4	O
pm	O
(	O
313	O
[	O
261	O
–	O
365	O
]	O
steps	O
)	O
interrupted	O
by	O
a	O
period	O
of	O
lower	O
activity	O
with	O
a	O
low	O
point	O
at	O
1	O
–	O
2	O
pm	O
(	O
229	O
[	O
190	O
–	O
268	O
]	O
steps	O
).	O

A	O
mobility	O
limitation	O
,	O
defined	O
by	O
use	O
of	O
a	O
cane	O
or	O
a	O
rollator	O
,	O
had	O
a	O
significant	O
moderating	O
effect	O
(	O
p	O
=	O
0	O
.	O
0237	O
)	O
on	O
diurnal	O
physical	O
activity	O
.	O

Conclusions	O

This	O
is	O
the	O
first	O
study	O
to	O
explore	O
pedometer	O
-	O
determined	O
diurnal	O
profiles	O
of	O
physical	O
activity	O
in	O
chronically	B-DS
ill	I-DS
and	O
