Exercise	O
in	O
space	O
:	O
the	O
European	O
Space	O
Agency	O
approach	O
to	O
in	O
-	O
flight	O
exercise	O
countermeasures	O
for	O
long	O
-	O
duration	O
missions	O
on	O
ISS	O

Background	O

To	O
counteract	O
microgravity	O
(	O
µG	O
)-	O
induced	O
adaptation	O
,	O
European	O
Space	O
Agency	O
(	O
ESA	O
)	O
astronauts	O
on	O
long	O
-	O
duration	O
missions	O
(	O
LDMs	O
)	O
to	O
the	O
International	O
Space	O
Station	O
(	O
ISS	O
)	O
perform	O
a	O
daily	O
physical	O
exercise	O
countermeasure	O
program	O
.	O

Since	O
the	O
first	O
ESA	O
crewmember	O
completed	O
an	O
LDM	O
in	O
2006	O
,	O
the	O
ESA	O
countermeasure	O
program	O
has	O
strived	O
to	O
provide	O
efficient	O
protection	O
against	O
decreases	O
in	O
body	O
mass	O
,	O
muscle	O
strength	O
,	O
bone	O
mass	O
,	O
and	O
aerobic	O
capacity	O
within	O
the	O
operational	O
constraints	O
of	O
the	O
ISS	O
environment	O
and	O
the	O
changing	O
availability	O
of	O
on	O
-	O
board	O
exercise	O
devices	O
.	O

The	O
purpose	O
of	O
this	O
paper	O
is	O
to	O
provide	O
a	O
description	O
of	O
ESA	O
’	O
s	O
individualised	O
approach	O
to	O
in	O
-	O
flight	O
exercise	O
countermeasures	O
and	O
an	O
up	O
-	O
to	O
-	O
date	O
picture	O
of	O
how	O
exercise	O
is	O
used	O
to	O
counteract	O
physiological	O
changes	O
resulting	O
from	O
µG	O
-	O
induced	O
adaptation	O
.	O

Changes	O
in	O
the	O
absolute	O
workload	O
for	O
resistive	O
exercise	O
,	O
treadmill	O
running	O
and	O
cycle	O
ergometry	O
throughout	O
ESA	O
’	O
s	O
eight	O
LDMs	O
are	O
also	O
presented	O
,	O
and	O
aspects	O
of	O
pre	O
-	O
flight	O
physical	O
preparation	O
and	O
post	O
-	O
flight	O
reconditioning	O
outlined	O
.	O

Results	O

With	O
the	O
introduction	O
of	O
the	O
advanced	O
resistive	O
exercise	O
device	O
(	O
ARED	O
)	O
in	O
2009	O
,	O
the	O
relative	O
contribution	O
of	O
resistance	O
exercise	O
to	O
total	O
in	O
-	O
flight	O
exercise	O
increased	O
(	O
33	O
–	O
46	O
%),	O
whilst	O
treadmill	O
running	O
(	O
42	O
–	O
33	O
%)	O
and	O
cycle	O
ergometry	O
(	O
26	O
–	O
20	O
%)	O
decreased	O
.	O

All	O
eight	O
ESA	O
crewmembers	O
increased	O
their	O
in	O
-	O
flight	O
absolute	O
workload	O
during	O
their	O
LDMs	O
for	O
resistance	O
exercise	O
and	O
treadmill	O
running	O
(	O
running	O
speed	O
and	O
vertical	O
loading	O
through	O
the	O
harness	O
),	O
while	O
cycle	O
ergometer	O
workload	O
was	O
unchanged	O
across	O
missions	O
.	O

Conclusion	O

Increased	O
or	O
unchanged	O
absolute	O
exercise	O
workloads	O
in	O
-	O
flight	O
would	O
appear	O
contradictory	O
to	O
typical	O
post	O
-	O
flight	O
reductions	O
in	O
muscle	O
mass	O
and	O
strength	O
,	O
and	O
cardiovascular	O
capacity	O
following	O
LDMs	O
.	O

However	O
