Homologues	O
of	O
xenobiotic	O
metabolizing	O
N	B-GP
-	I-GP
acetyltransferases	I-GP
in	O
plant	B-OG
-	O
associated	O
fungi	B-OG
:	O
Novel	O
functions	O
for	O
an	O
old	O
enzyme	O
family	O

These	O
authors	O
contributed	O
equally	O
to	O
this	O
work	O
.	O

Plant	B-OG
-	O
pathogenic	O
fungi	B-OG
and	O
their	O
hosts	O
engage	O
in	O
chemical	O
warfare	O
,	O
attacking	O
each	O
other	O
with	O
toxic	O
products	O
of	O
secondary	O
metabolism	O
and	O
defending	O
themselves	O
via	O
an	O
arsenal	O
of	O
xenobiotic	B-GP
metabolizing	I-GP
enzymes	I-GP
.	O

One	O
such	O
enzyme	O
is	O
homologous	O
to	O
arylamine	B-GP
N	I-GP
-	I-GP
acetyltransferase	I-GP
(	O
NAT	B-GP
)	O
and	O
has	O
been	O
identified	O
in	O
Fusarium	B-OG
infecting	O
cereal	O
plants	B-OG
as	O
responsible	O
for	O
detoxification	O
of	O
host	O
defence	O
compound	O
2	O
-	O
benzoxazolinone	O
.	O

Here	O
we	O
investigate	O
functional	O
diversification	O
of	O
NAT	B-GP
enzymes	O
in	O
crop	O
-	O
compromising	O
species	O
of	O
Fusarium	B-OG
and	O
Aspergillus	B-OG
,	O
identifying	O
three	O
groups	O
of	O
homologues	O
:	O
Isoenzymes	O
of	O
the	O
first	O
group	O
are	O
found	O
in	O
all	O
species	O
and	O
catalyse	O
reactions	O
with	O
acetyl	O
-	O
CoA	O
or	O
propionyl	O
-	O
CoA	O
.	O

The	O
second	O
group	O
is	O
restricted	O
to	O
the	O
plant	B-OG
pathogens	O
and	O
is	O
active	O
with	O
malonyl	O
-	O
CoA	O
in	O
Fusarium	B-OG
species	O
infecting	O
cereals	O
.	O

The	O
third	O
group	O
generates	O
minimal	O
activity	O
with	O
acyl	O
-	O
CoA	O
compounds	O
that	O
bind	O
non	O
-	O
selectively	O
to	O
the	O
proteins	O
.	O

We	O
propose	O
that	O
fungal	O
NAT	B-GP
isoenzymes	O
may	O
have	O
evolved	O
to	O
perform	O
diverse	O
functions	O
,	O
potentially	O
relevant	O
to	O
pathogen	O
fitness	O
,	O
acetyl	O
-	O
CoA	O
/	O
propionyl	O
-	O
CoA	O
intracellular	O
balance	O
and	O
secondary	O
metabolism	O
.	O

Plant	B-OG
-	O
pathogenic	O
fungi	B-OG
have	O
developed	O
diverse	O
mechanisms	O
to	O
penetrate	O
and	O
colonize	O
hosts	O
,	O
overcoming	O
their	O
physical	O
barriers	O
,	O
chemical	O
defences	O
and	O
complex	O
cellular	O
signalling	O
responses1	O
.	O

Plants	B-OG
attack	O
fungi	B-OG
with	O
toxic	O
products	O
of	O
secondary	O
metabolism	O
that	O
can	O
be	O
broadly	O
classified	O
as	O
phytoalexins	O
or	O
phytoanticipins2	O
.	O

Invading	O
fungi	B-OG
,	O
in	O
turn	O
,	O
are	O
often	O
capable	O
of	O
overcoming	O
the	O
antimicrobial	O
effects	O
of	O
such	O
chemicals	O
,	O
by	O
employing	O
their	O
xenobiotic	B-GP
metabolizing	I-GP
enzymes	I-GP
,	O
including	O
cytochrome	B-GP
P450	I-GP
,	O
glucosyltransferases	B-GP
and	O
others34	O
.	O

Two	O
such	O
enzyme	O
activities	O
,	O
essential	O
for	O
the	O
detoxification	O
of	O
benzoxazinoids	O
(	O
antimicrobials	O
produced	O
by	O
maize	B-OG
,	O
wheat	B-OG
and	O
rye	B-OG
),	O
have	O
been	O
mapped	O
at	O
genetic	O
loci	O
FDB1	O
and	O
FDB2	O
of	O
the	O
endophytic	O
filamentous	O
ascomycete	B-OG
Fusarium	B-OG
verticillioides5	I-OG
.	O

Benzoxazinoids	O
,	O
like	O
2	O
,	O
4	O
-	O
dihydroxy	O
-	O
7	O
-	O
methoxy	O
-	O
2H	O
-	O
1	O
,	O
4	O
-	O
benzoxazin	O
-	O
3	O
-	O
one	O
(	O
DIMBOA	O
)	O
and	O
2	O
,	O
4	O
-	O
dihydroxy	O
-	O
2H	O
-	O
1	O
,	O
4	O
-	O
benzoxazin	O
-	O
3	O
-	O
one	O
(	O
DIBOA	O
),	O
are	O
phytoanticipins	O
generated	O
via	O
a	O
well	O
-	O
characterized	O
biosynthetic	O
pathway67	O
,	O
released	O
as	O
aglycones	O
that	O
rapidly	O
degrade	O
into	O
the	O
corresponding	O
benzoxazolinones	O
6	O
-	O
methoxy	O
-	O
2	O
-	O
benzoxazolinone	O
(	O
MBOA	O
)	O
and	O
2	O
-	O
benzoxazolinone	O
(	O
BOA	O
).	O

These	O
,	O
too	O
,	O
exert	O
toxic	O
effects	O
to	O
unwelcome	O
microorganisms	B-OG
,	O
herbivores	B-OG
or	O
weeds	O
by	O
reacting	O
with	O
nucleophilic	O
groups	O
(	O
e	O
.	O
g	O
.	O
-	O
NH2	O
and	O
-	O
SH	O
)	O
of	O
biomolecules7	O
.	O

Endophytic	B-OG
fungi	I-OG
associated	O
with	O
cereal	O
plants	B-OG
,	O
like	O
the	O
maize	B-OG
pathogen	O
F	B-OG
.	I-OG
verticillioides	I-OG
,	O
have	O
adapted	O
their	O
xenobiotic	O
metabolism	O
to	O
effectively	O
detoxify	O
MBOA	O
and	O
BOA	O
,	O
by	O
employing	O
the	O
metabolic	O
activities	O
encoded	O
at	O
the	O
FDB1	O
and	O
FDB2	O
loci58	O
.	O

The	O
former	O
activity	O
mediates	O
BOA	O
hydrolysis	O
to	O
the	O
intermediate	O
compound	O
2	O
-	O
aminophenol	O
(	O
2AP	O
),	O
while	O
the	O
latter	O
involves	O
a	O
N	B-GP
-	I-GP
malonyltransferase	I-GP
catalysing	O
the	O
conversion	O
of	O
2AP	O
to	O
the	O
non	O
-	O
toxic	O
compound	O
N	O
-(	O
2	O
-	O
hydroxyphenyl	O
)	O
malonamic	O
acid	O
(	O
HPMA	O
)	O
5	O
.	O

Cloning	O
of	O
the	O
N	B-GP
-	I-GP
malonyltransferase	I-GP
gene	O
revealed	O
a	O
sequence	O
highly	O
homologous	O
to	O
arylamine	B-GP
N	I-GP
-	I-GP
acetyltransferase	I-GP
(	O
NAT	B-GP
),	O
while	O
deletion	O
of	O
the	O
FDB2	O
locus	O
further	O
demonstrated	O
a	O
secondary	O
branch	O
to	O
the	O
metabolic	O
pathway	O
,	O
potentially	O
involving	O
another	O
NAT	B-GP
homologue	O
catalysing	O
N	O
-	O
acetylation	O
of	O
2AP	O
to	O
N	O
-(	O
2	O
-	O
hydroxyphenyl	O
)	O
acetamide	O
(	O
HPAA	O
)	O
9	O
.	O

Genomic	O
analysis	O
identified	O
a	O
total	O
of	O
four	O
putative	O
NAT	B-GP
loci	O
in	O
F	B-OG
.	I-OG
verticillioides	I-OG
,	O
while	O
screening	O
of	O
an	O
additional	O
145	O
fungal	O
genomes	O
annotated	O
multiple	O
putative	O
homologues	O
in	O
various	O
ascomycetes	B-OG
within	O
the	O
subphylum	O
of	O
Pezizomycotina1011	B-OG
.	O

NAT	B-GP
was	O
originally	O
identified	O
by	O
Nobel	O
Laureate	O
Fritz	O
Lipmann	O
and	O
his	O
co	O
-	O
workers12	O
,	O
as	O
the	O
hepatic	O
enzymatic	O
activity	O
responsible	O
for	O
the	O
acetyl	O
-	O
coenzyme	O
A	O
(	O
CoA	O
)	O
dependent	O
N	O
-	O
acetylation	O
of	O
arylamines	O
(	O
EC	O
2	O
.	O
3	O
.	O
1	O
.	O
5	O
).	O

It	O
was	O
subsequently	O
demonstrated	O
that	O
the	O
same	O
enzyme	O
entity	O
also	O
bears	O
N	B-GP
-	I-GP
hydroxyarylamine	I-GP
O	I-GP
-	I-GP
acetyltransferase	I-GP
(	O
EC	O
2	O
.	O
3	O
.	O
1	O
.	O
118	O
)	O
and	O
arylhydroxamic	B-GP
acid	I-GP
N	I-GP
,	I-GP
O	I-GP
-	I-GP
acetyltransferase	I-GP
(	O
EC	O
2	O
.	O
3	O
.	O
1	O
.	O
56	O
)	O
activities13	O
.	O

Pharmacological	O
work	O
demonstrated	O
that	O
human	B-OG
NAT	B-GP
is	O
also	O
active	O
against	O
aromatic	O
hydrazines	O
,	O
such	O
as	O
the	O
anti	O
-	O
tubercular	O
drug	O
isoniazid	O
(	O
INH	O
),	O
and	O
polymorphic	O
acetylation	O
of	O
INH	O
and	O
other	O
common	O
drugs	O
has	O
been	O
the	O
subject	O
of	O
intense	O
pharmacogenetic	O
research14	O
.	O

Polymorphic	O
NAT	B-GP
activity	O
has	O
additionally	O
been	O
associated	O
with	O
xenobiotic	O
-	O
induced	O
carcinogenicity	O
of	O
the	O
bladder15	O
.	O

The	O
mechanism	O
of	O
NAT	B-GP
-	O
mediated	O
N	O
-	O
acetylation	O
has	O
been	O
studied	O
in	O
humans	B-OG
and	O
laboratory	O
mammals	B-OG
,	O
as	O
well	O
as	O
in	O
prokaryotes	B-OG
,	O
including	O
mycobacteria16	B-OG
.	O

Irrespectively	O
of	O
their	O
kingdom	O
of	O
origin	O
,	O
all	O
characterized	O
NAT	B-GP
homologues	O
appear	O
to	O
perform	O
their	O
enzyme	O
function	O
via	O
a	O
conserved	O
“	O
catalytic	O
triad	O
”	O
(	O
typically	O
formed	O
by	O
residues	O
cysteine	O
-	O
histidine	O
-	O
aspartate	O
)	O
similar	O
to	O
that	O
of	O
cysteine	B-GP
proteases1718	I-GP
.	O

Genomic	O
surveys	O
indicate	O
NAT	B-GP
homologues	O
in	O
phylogenetically	O
diverse	O
organisms	O
,	O
although	O
gaps	O
in	O
the	O
evolution	O
of	O
the	O
NAT	B-GP
gene	O
family	O
appear	O
to	O
exist	O
,	O
most	O
notably	O
in	O
plants1019	B-OG
.	O

NATs	B-GP
are	O
well	O
-	O
represented	O
in	O
fungi	B-OG
,	O
