A	O
novel	O
lncRNA	O
uc	O
.	O
134	O
represses	O
hepatocellular	B-DS
carcinoma	I-DS
progression	O
by	O
inhibiting	O
CUL4A	B-GP
-	O
mediated	O
ubiquitination	O
of	O
LATS1	B-GP

Background	O

Hepatocellular	B-DS
carcinoma	I-DS
(	O
HCC	B-DS
)	O
is	O
one	O
of	O
the	O
most	O
common	O
malignancies	O
worldwide	O
,	O
and	O
tumor	B-DS
recurrence	O
and	O
metastasis	O
are	O
major	O
factors	O
that	O
contribute	O
to	O
the	O
poor	O
outcome	O
of	O
patients	O
with	O
HCC	B-DS
.	O

Long	O
noncoding	O
RNAs	O
(	O
lncRNAs	O
)	O
are	O
known	O
to	O
regulate	O
different	O
tumorigenic	O
processes	O
,	O
and	O
a	O
growing	O
body	O
of	O
evidence	O
indicates	O
that	O
Hippo	B-GP
kinase	I-GP
signaling	O
is	O
inactivated	O
in	O
many	O
cancers	B-DS
.	O

However	O
,	O
the	O
upstream	O
lncRNA	O
regulators	O
of	O
Hippo	B-GP
kinase	I-GP
signaling	O
in	O
HCC	B-DS
are	O
poorly	O
understood	O
.	O

Methods	O

Using	O
a	O
lncRNA	O
microarray	O
,	O
we	O
identified	O
a	O
novel	O
lncRNA	O
,	O
uc	O
.	O
134	O
,	O
whose	O
expression	O
was	O
significantly	O
decreased	O
in	O
the	O
highly	O
aggressive	O
HCC	B-DS
cell	O
line	O
HCCLM3	O
compared	O
with	O
MHCC97L	O
cells	O
.	O

Furthermore	O
,	O
we	O
evaluated	O
uc	O
.	O
134	O
expression	O
in	O
clinical	O
samples	O
using	O
in	O
situ	O
hybridization	O
(	O
ISH	O
)	O
and	O
quantitative	O
real	O
-	O
time	O
polymerase	B-GP
chain	O
reaction	O
(	O
qRT	O
-	O
PCR	O
)	O
analysis	O
.	O

The	O
full	O
-	O
length	O
transcript	O
of	O
uc	O
.	O
134	O
was	O
confirmed	O
using	O
rapid	O
amplification	O
of	O
cDNA	O
ends	O
(	O
RACE	O
)	O
analyses	O
.	O

To	O
investigate	O
the	O
biological	O
function	O
of	O
uc	O
.	O
134	O
,	O
we	O
performed	O
gain	O
-	O
of	O
-	O
