id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zwQi8sWdEemhkh-ByMlWBg,b53nbDmi,https://europepmc.org/articles/PMC3829848/,S1A, using kanamycin medium (Figure ,) and confirmed by genomic PCR (,TextQuoteSelector,TextPositionSelector,21907,21910,WT_GP,no,[WT_GP],,acct:vanitha_hg@hypothes.is,Overexpression of rice black-streaked dwarf virus p7-1 in Arabidopsis results in male sterility due to non-dehiscent anthers.,2019-08-23T12:01:58.317565+00:00
yw7DnMWXEemi0jOvOVDBOw,b53nbDmi,https://europepmc.org/articles/PMC3829848/,major outer capsid protein,e minor core capsid protein and ," are encoded by S8 and S10, resp",TextQuoteSelector,TextPositionSelector,10949,10975,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Overexpression of rice black-streaked dwarf virus p7-1 in Arabidopsis results in male sterility due to non-dehiscent anthers.,2019-08-23T11:18:54.693210+00:00
yQBwCsWcEemO2efyTO13vQ,b53nbDmi,https://europepmc.org/articles/PMC3829848/,tubular protein P7-1,ow that overexpression of RBSDV , in Arabidopsis causes male ster,TextQuoteSelector,TextPositionSelector,32789,32809,WS_GP,yes,[WS_GP][ALL],,acct:vanitha_hg@hypothes.is,Overexpression of rice black-streaked dwarf virus p7-1 in Arabidopsis results in male sterility due to non-dehiscent anthers.,2019-08-23T11:54:38.654295+00:00
xcYuQsWYEem4iWt7rgUMZA,b53nbDmi,https://europepmc.org/articles/PMC3829848/,Arabidopsis (Col-0),"14 h of light and 10 h of dark.
", seeds were donated by Prof. Han,TextQuoteSelector,TextPositionSelector,13633,13652,WS_OG,no,WS_OG,,acct:vanitha_hg@hypothes.is,Overexpression of rice black-streaked dwarf virus p7-1 in Arabidopsis results in male sterility due to non-dehiscent anthers.,2019-08-23T11:25:55.322472+00:00
xZ97JMWaEemqbJsTINxHWg,b53nbDmi,https://europepmc.org/articles/PMC3829848/,RDV, in cellular pathogenesis [25]. , (rice dwarf virus) nonstructura,TextQuoteSelector,TextPositionSelector,32374,32377,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,Overexpression of rice black-streaked dwarf virus p7-1 in Arabidopsis results in male sterility due to non-dehiscent anthers.,2019-08-23T11:40:13.956264+00:00
xEZzMMWbEemY-IPOnjgogw,b53nbDmi,https://europepmc.org/articles/PMC3829848/,RBSDV Infection, Development Symptoms Caused by , in Rice PlantsThe growth and de,TextQuoteSelector,TextPositionSelector,19871,19886,"WT_OG,DS",yes,[WT_OG][DS][ALL],,acct:vanitha_hg@hypothes.is,Overexpression of rice black-streaked dwarf virus p7-1 in Arabidopsis results in male sterility due to non-dehiscent anthers.,2019-08-23T11:47:21.231093+00:00
wet7wMWXEemqZ6M5DOGhsQ,b53nbDmi,https://europepmc.org/articles/PMC3829848/,minor core capsid protein,articles has suggested that the , and major outer capsid protein ,TextQuoteSelector,TextPositionSelector,10919,10944,WS_GP,no,WS_GP,,acct:vanitha_hg@hypothes.is,Overexpression of rice black-streaked dwarf virus p7-1 in Arabidopsis results in male sterility due to non-dehiscent anthers.,2019-08-23T11:18:39.270404+00:00
vyplmsWcEem0xoNVWMHMaA,b53nbDmi,https://europepmc.org/articles/PMC3829848/,respiratory burst oxidase homolog B,t oxidase homolog A (RBOHA) and ," (RBOHB), were reduced in the tr",TextQuoteSelector,TextPositionSelector,29115,29150,MIS_GP,yes,[MIS_GP][ALL],,acct:vanitha_hg@hypothes.is,Overexpression of rice black-streaked dwarf virus p7-1 in Arabidopsis results in male sterility due to non-dehiscent anthers.,2019-08-23T11:54:22.203289+00:00
uc3QtsWaEemL47sTMpQCFg,b53nbDmi,https://europepmc.org/articles/PMC3829848/,RBOHB,ratory burst oxidase homolog B (,"), were reduced in the transgeni",TextQuoteSelector,TextPositionSelector,29152,29157,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Overexpression of rice black-streaked dwarf virus p7-1 in Arabidopsis results in male sterility due to non-dehiscent anthers.,2019-08-23T11:39:54.271825+00:00
uZ06WMWcEemEMUtEk7eo3Q,b53nbDmi,https://europepmc.org/articles/PMC3829848/,respiratory burst oxidase homolog A,"-producing related genes, e.g., ", (RBOHA) and respiratory burst o,TextQuoteSelector,TextPositionSelector,29067,29102,MIS_GP,yes,[MIS_GP][ALL],,acct:vanitha_hg@hypothes.is,Overexpression of rice black-streaked dwarf virus p7-1 in Arabidopsis results in male sterility due to non-dehiscent anthers.,2019-08-23T11:54:12.921227+00:00
tYk1usWYEemDHk9TKlqGYA,b53nbDmi,https://europepmc.org/articles/PMC3829848/,Oryza sativa L. japonica. cv. Wuyujing No. 3,ared on healthy rice seedlings (,) in glass vessels at 22°C under,TextQuoteSelector,TextPositionSelector,13496,13540,WS_OG,no,WS_OG,,acct:vanitha_hg@hypothes.is,Overexpression of rice black-streaked dwarf virus p7-1 in Arabidopsis results in male sterility due to non-dehiscent anthers.,2019-08-23T11:25:28.103697+00:00
sMmzbMWbEemoLAe4odmrlg,b53nbDmi,https://europepmc.org/articles/PMC3829848/,insect ,ement of the virus in plant and ,"cells. However, little else is k",TextQuoteSelector,TextPositionSelector,12023,12030,MIS_OG,yes,[MIS_OG][ALL],,acct:vanitha_hg@hypothes.is,Overexpression of rice black-streaked dwarf virus p7-1 in Arabidopsis results in male sterility due to non-dehiscent anthers.,2019-08-23T11:46:48.599397+00:00
