id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
z8Q96sCwEemnLZ_L8-cwbA,b53nbDmi,https://europepmc.org/articles/PMC1187897/,GSI, a tympanometer (Grason Stadler ," 38), a voroscope (WelchAllyn Lu",TextQuoteSelector,TextPositionSelector,17288,17291,WT_GP,no,[WT_GP],,acct:vanitha_hg@hypothes.is,Otitis media in young Aboriginal children from remote communities in Northern and Central Australia: a cross-sectional survey.,2019-08-17T05:35:24.232326+00:00
yC_1XMCvEemVdsuXluImxQ,b53nbDmi,https://europepmc.org/articles/PMC1187897/,Trachoma,nducted as part of the National , and Eye Health Program in the l,TextQuoteSelector,TextPositionSelector,12341,12349,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Otitis media in young Aboriginal children from remote communities in Northern and Central Australia: a cross-sectional survey.,2019-08-17T05:28:01.900673+00:00
v53w5sCwEemnLDMsJHDGdw,b53nbDmi,https://europepmc.org/articles/PMC1187897/,ear infections," date of birth, history of past ",", last audiological assessment, ",TextQuoteSelector,TextPositionSelector,16978,16992,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Otitis media in young Aboriginal children from remote communities in Northern and Central Australia: a cross-sectional survey.,2019-08-17T05:34:57.136490+00:00
tIhI6MCuEemYn5PnxNZMTQ,b53nbDmi,https://europepmc.org/articles/PMC1187897/,OME,ral otitis media with effusion (,"); 31% (95%CI 27, 34) for bilate",TextQuoteSelector,TextPositionSelector,10426,10429,MIS_DS,yes,[MIS_DS][ALL],,acct:vanitha_hg@hypothes.is,Otitis media in young Aboriginal children from remote communities in Northern and Central Australia: a cross-sectional survey.,2019-08-17T05:20:19.420976+00:00
rr93aMCwEem1W4uUZjYQxA,b53nbDmi,https://europepmc.org/articles/PMC1187897/,penicillin resistant pneumococci," of this survey, infection with ", and treatment failure were comm,TextQuoteSelector,TextPositionSelector,16716,16748,MIS_OG,no,MIS_OG,,acct:vanitha_hg@hypothes.is,Otitis media in young Aboriginal children from remote communities in Northern and Central Australia: a cross-sectional survey.,2019-08-17T05:34:28.732159+00:00
pMdpIMCuEemJv4NTpAP0Kw,b53nbDmi,https://europepmc.org/articles/PMC1187897/,otitis media with effusion,"0% (95%CI 8, 12) for unilateral "," (OME); 31% (95%CI 27, 34) for b",TextQuoteSelector,TextPositionSelector,10398,10424,CRT_DS,yes,[CRT_DS][ALL],,acct:vanitha_hg@hypothes.is,Otitis media in young Aboriginal children from remote communities in Northern and Central Australia: a cross-sectional survey.,2019-08-17T05:19:53.090471+00:00
nJ_PIMCvEemKwAvIvfUfEw,b53nbDmi,https://europepmc.org/articles/PMC1187897/,ear disease,have been at least 9 surveys of , in children living in Northern ,TextQuoteSelector,TextPositionSelector,12203,12214,CRT_DS,yes,[CRT_DS][ALL],,acct:vanitha_hg@hypothes.is,Otitis media in young Aboriginal children from remote communities in Northern and Central Australia: a cross-sectional survey.,2019-08-17T05:26:48.819912+00:00
l2OfQsCuEemJvrd7URjk_A,b53nbDmi,https://europepmc.org/articles/PMC1187897/,acute otitis media,recent perforation) to diagnose ,.Results914 children were eligib,TextQuoteSelector,TextPositionSelector,10120,10138,CRT_DS,yes,[CRT_DS][ALL],,acct:vanitha_hg@hypothes.is,Otitis media in young Aboriginal children from remote communities in Northern and Central Australia: a cross-sectional survey.,2019-08-17T05:19:30.601942+00:00
jniZGspJEemvE6f2Hyn9aA,b53nbDmi,https://europepmc.org/articles/PMC1187897/,respiratory infections,ased risk for other suppurative ,. Aboriginal children in this re,TextQuoteSelector,TextPositionSelector,34084,34106,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Otitis media in young Aboriginal children from remote communities in Northern and Central Australia: a cross-sectional survey.,2019-08-29T10:41:27.867770+00:00
ftJ22MCuEemMtMfa4xGd-Q,b53nbDmi,https://europepmc.org/articles/PMC1187897/,OM,nd November 2001. Otitis media (,) and perforation of the tympani,TextQuoteSelector,TextPositionSelector,9924,9926,MIS_DS,yes,[MIS_DS][ALL],,acct:vanitha_hg@hypothes.is,Otitis media in young Aboriginal children from remote communities in Northern and Central Australia: a cross-sectional survey.,2019-08-17T05:18:49.327583+00:00
