id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zwUERNutEemQAg9wznrXyg,b53nbDmi,https://europepmc.org/articles/PMC3534334/,gB, bp fragment of glycoprotein B (,) gene of phocine virus (20 ng/2,TextQuoteSelector,TextPositionSelector,19431,19433,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Real-time analysis of gut flora in Entamoeba histolytica infected patients of Northern India.,2019-09-20T13:51:55.549432+00:00
zYC5WNurEem-aFMt4pbTgw,b53nbDmi,https://europepmc.org/articles/PMC3534334/,humans,"bolism, nutrition and health of ", and animals. In 1999 Hooper et ,TextQuoteSelector,TextPositionSelector,35121,35127,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,Real-time analysis of gut flora in Entamoeba histolytica infected patients of Northern India.,2019-09-20T13:37:34.140159+00:00
zFlsjtupEemLB1_ehWGSlg,b53nbDmi,https://europepmc.org/articles/PMC3534334/,Eubacterium,"Clostridium coccoides subgroup, ",", Campylobacter, Methanobrevibac",TextQuoteSelector,TextPositionSelector,8971,8982,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,Real-time analysis of gut flora in Entamoeba histolytica infected patients of Northern India.,2019-09-20T13:23:12.802129+00:00
zB6ZOtusEem_jy_MaygXFg,b53nbDmi,https://europepmc.org/articles/PMC3534334/,Clostridium difficile,f opportunistic pathogens (e.g. ,"). However, our study cannot con",TextQuoteSelector,TextPositionSelector,44105,44126,CRT_OG,no,CRT_OG,,acct:vanitha_hg@hypothes.is,Real-time analysis of gut flora in Entamoeba histolytica infected patients of Northern India.,2019-09-20T13:44:41.153770+00:00
xipeONusEemXTXtn_5M5RQ,b53nbDmi,https://europepmc.org/articles/PMC3534334/,Campylobacter sp. ,"illus sp., Eubacterium sp., and ",add to our knowledge of the chan,TextQuoteSelector,TextPositionSelector,43763,43781,CRT_OG,no,CRT_OG,,acct:vanitha_hg@hypothes.is,Real-time analysis of gut flora in Entamoeba histolytica infected patients of Northern India.,2019-09-20T13:44:31.220046+00:00
x_xo4turEemP_Lte3_5H5w,b53nbDmi,https://europepmc.org/articles/PMC3534334/,Bacteroides fragilis,ly by Bacteroides eggerthii and ,. These bacteria are significant,TextQuoteSelector,TextPositionSelector,34999,35019,CRT_OG,no,CRT_OG,,acct:vanitha_hg@hypothes.is,Real-time analysis of gut flora in Entamoeba histolytica infected patients of Northern India.,2019-09-20T13:37:24.721564+00:00
x5OYbtuuEemZqFtkjbA5Cg,b53nbDmi,https://europepmc.org/articles/PMC3534334/,gut flora, population of Lactobacillus in , of E. histolytica positive pati,TextQuoteSelector,TextPositionSelector,39259,39268,MIS_OG,yes,[MIS_OG][ALL],,acct:vanitha_hg@hypothes.is,Real-time analysis of gut flora in Entamoeba histolytica infected patients of Northern India.,2019-09-20T13:58:52.697155+00:00
x33ZwNupEemlHmsROWEeUQ,b53nbDmi,https://europepmc.org/articles/PMC3534334/,Clostridium coccoides,"s, Clostridium leptum subgroup, "," subgroup, Eubacterium, Campylob",TextQuoteSelector,TextPositionSelector,8939,8960,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,Real-time analysis of gut flora in Entamoeba histolytica infected patients of Northern India.,2019-09-20T13:23:04.848912+00:00
x-BVGtutEem72LP7q5-KnQ,b53nbDmi,https://europepmc.org/articles/PMC3534334/,E.Coli DH5α,as positive control; (column C) , as negative control; (column D),TextQuoteSelector,TextPositionSelector,18904,18915,WS_OG,no,WS_OG,,acct:vanitha_hg@hypothes.is,Real-time analysis of gut flora in Entamoeba histolytica infected patients of Northern India.,2019-09-20T13:51:43.722666+00:00
wZRrRtupEem_SN-M2urDzQ,b53nbDmi,https://europepmc.org/articles/PMC3534334/,Clostridium leptum,"m, Ruminococcus, Lactobacillus, "," subgroup, Clostridium coccoides",TextQuoteSelector,TextPositionSelector,8910,8928,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,Real-time analysis of gut flora in Entamoeba histolytica infected patients of Northern India.,2019-09-20T13:22:54.818557+00:00
