id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
ywKVhqfEEemhgUdnY26nCQ,b53nbDmi,https://europepmc.org/articles/PMC5619751/,cytokeratin,"7, dilution, 1:400) and Anti-Pan"," (Santa Cruz Biotechnology, SC-8",TextQuoteSelector,TextPositionSelector,20621,20632,MIS_GP,yes,[MIS_GP][ALL],,acct:vanitha_hg@hypothes.is,Fetal skin as a pro-inflammatory organ: Evidence from a primate model of chorioamnionitis.,2019-07-16T12:25:26.873716+00:00
yc30rKfAEemztK-CAGDfbQ,b53nbDmi,https://europepmc.org/articles/PMC5619751/,IL-1 receptor,o-administration of LPS and the , antagonist (IL-1ra) Anakinra.Go,TextQuoteSelector,TextPositionSelector,15084,15097,MIS_GP,yes,[MIS_GP][ALL],,acct:vanitha_hg@hypothes.is,Fetal skin as a pro-inflammatory organ: Evidence from a primate model of chorioamnionitis.,2019-07-16T11:56:47.081073+00:00
y2Zovqe-EemSvPPfgG2n4w,b53nbDmi,https://europepmc.org/articles/PMC5619751/,preterm birth,infection is a primary cause of , and fetal injury. The pro-infla,TextQuoteSelector,TextPositionSelector,10073,10086,WT_DS,yes,[WT_DS][ALL],,acct:vanitha_hg@hypothes.is,Fetal skin as a pro-inflammatory organ: Evidence from a primate model of chorioamnionitis.,2019-07-16T11:42:30.555108+00:00
xf4j1qfHEems5Fvgix7aLQ,b53nbDmi,https://europepmc.org/articles/PMC5619751/,IL1,iven the high ration of IL-1Ra: , required to inhibit productive ,TextQuoteSelector,TextPositionSelector,36237,36240,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Fetal skin as a pro-inflammatory organ: Evidence from a primate model of chorioamnionitis.,2019-07-16T12:46:47.135641+00:00
xBrUDLRLEemztwPH6lEgZQ,b53nbDmi,https://europepmc.org/articles/PMC5619751/,"skin inflammation, with both IL-1α and IL-1β",ished as a critical mediator of , acting via IL-1 receptor 1. Enk,TextQuoteSelector,TextPositionSelector,34004,34048,NGD,no,NGD,,acct:vanitha_hg@hypothes.is,Fetal skin as a pro-inflammatory organ: Evidence from a primate model of chorioamnionitis.,2019-08-01T11:01:51.362644+00:00
wg7k0qfGEem8RAefLU6iBQ,b53nbDmi,https://europepmc.org/articles/PMC5619751/,IL-1 β, [16]. The robust expression of , by the primate fetal skin in re,TextQuoteSelector,TextPositionSelector,31491,31497,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Fetal skin as a pro-inflammatory organ: Evidence from a primate model of chorioamnionitis.,2019-07-16T12:39:30.934473+00:00
vi_TyqfHEemdJMfttRB3jw,b53nbDmi,https://europepmc.org/articles/PMC5619751/,IL-1R1,cient to overcome inhibition of , signaling by endogenously expre,TextQuoteSelector,TextPositionSelector,36145,36151,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Fetal skin as a pro-inflammatory organ: Evidence from a primate model of chorioamnionitis.,2019-07-16T12:46:33.733593+00:00
vf0b5qfIEem8SIuLFywlHQ,b53nbDmi,https://europepmc.org/articles/PMC5619751/,TNF,ative to LPS at 16 hours.Table 3,IL-10IL-1αMCP-1Control1.0±0.61.0,TextQuoteSelector,TextPositionSelector,25058,25061,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Fetal skin as a pro-inflammatory organ: Evidence from a primate model of chorioamnionitis.,2019-07-16T12:53:43.085930+00:00
vToJfqfAEems3-vv-zmc2w,b53nbDmi,https://europepmc.org/articles/PMC5619751/,IL-1, to determine the importance of , signalling to a putative skin i,TextQuoteSelector,TextPositionSelector,14987,14991,MIS_GP,yes,[MIS_GP][ALL],,acct:vanitha_hg@hypothes.is,Fetal skin as a pro-inflammatory organ: Evidence from a primate model of chorioamnionitis.,2019-07-16T11:56:25.942556+00:00
uwtuzqfDEems4rNWJThRcA,b53nbDmi,https://europepmc.org/articles/PMC5619751/,MCP-1,cyte chemoattractant protein 1 (,) was determined by rt-PCR using,TextQuoteSelector,TextPositionSelector,19009,19014,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Fetal skin as a pro-inflammatory organ: Evidence from a primate model of chorioamnionitis.,2019-07-16T12:17:50.785182+00:00
