id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
zCkwiKnzEemQmL-mmsWOZw,b53nbDmi,https://europepmc.org/articles/PMC4816555/,renal insufficiency, one of the following symptoms: ,", hypertension, and oliguria. He",TextQuoteSelector,TextPositionSelector,16841,16860,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,A Lower Proportion of Regulatory B Cells in Patients with Henoch-Schoenlein Purpura Nephritis.,2019-07-19T07:06:57.525510+00:00
xrjwjKn1EemKnu98a-Ltyg,b53nbDmi,https://europepmc.org/articles/PMC4816555/,IgG,CD95 or isotype-matched control ," (BD Biosciences, San Jose, CA, ",TextQuoteSelector,TextPositionSelector,20457,20460,MIS_GP,yes,[MIS_GP][ALL],,acct:vanitha_hg@hypothes.is,A Lower Proportion of Regulatory B Cells in Patients with Henoch-Schoenlein Purpura Nephritis.,2019-07-19T07:21:07.601196+00:00
x_pkcKnxEemLqKfgR57hBA,b53nbDmi,https://europepmc.org/articles/PMC4816555/,arthritis,stopathological examination; 3) , or arthralgia; and 4) renal inv,TextQuoteSelector,TextPositionSelector,16631,16640,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,A Lower Proportion of Regulatory B Cells in Patients with Henoch-Schoenlein Purpura Nephritis.,2019-07-19T06:52:31.635905+00:00
vlaqeKnxEem70pvu4wOAug,b53nbDmi,https://europepmc.org/articles/PMC4816555/,collagen-induced arthritis,nd Th17 responses in a model of ," [28]. In these models, B cells ",TextQuoteSelector,TextPositionSelector,14737,14763,WS_DS,no,WS_DS,,acct:vanitha_hg@hypothes.is,A Lower Proportion of Regulatory B Cells in Patients with Henoch-Schoenlein Purpura Nephritis.,2019-07-19T06:52:15.255373+00:00
v4lKqqn1EemT-LPK5cQESg,b53nbDmi,https://europepmc.org/articles/PMC4816555/,albumin,"cerides, serum IgA cholesterol, ",", uric acid, leukocytes and lymp",TextQuoteSelector,TextPositionSelector,19822,19829,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,A Lower Proportion of Regulatory B Cells in Patients with Henoch-Schoenlein Purpura Nephritis.,2019-07-19T07:20:55.294252+00:00
tEUw6qnxEemK_yP2xo9Prg,b53nbDmi,https://europepmc.org/articles/PMC4816555/,nephrotic syndrome,develop either a nephritic or a ,. Nephritic syndrome is defined ,TextQuoteSelector,TextPositionSelector,16733,16751,CRT_DS,yes,[CRT_DS][ALL],,acct:vanitha_hg@hypothes.is,A Lower Proportion of Regulatory B Cells in Patients with Henoch-Schoenlein Purpura Nephritis.,2019-07-19T06:51:58.477366+00:00
sdhDgqnyEemxnMv7DUwYGQ,b53nbDmi,https://europepmc.org/articles/PMC4816555/,hypercoagulable state,t a higher risk of developing a ,", and they were treated with dip",TextQuoteSelector,TextPositionSelector,18932,18953,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,A Lower Proportion of Regulatory B Cells in Patients with Henoch-Schoenlein Purpura Nephritis.,2019-07-19T06:59:04.058070+00:00
qlNo5qn1EemU3Xd3YJnBRQ,b53nbDmi,https://europepmc.org/articles/PMC4816555/,MN,ted membranous nephropathy (HBV-,") [25,26]. In addition, we have ",TextQuoteSelector,TextPositionSelector,14436,14438,MIS_DS,no,MIS_DS,,acct:vanitha_hg@hypothes.is,A Lower Proportion of Regulatory B Cells in Patients with Henoch-Schoenlein Purpura Nephritis.,2019-07-19T07:20:19.919653+00:00
qUZDIKn0Eem7P9NyXDy5Iw,b53nbDmi,https://europepmc.org/articles/PMC4816555/,cytokines,"t secrete antibodies [9,10] and ",", which enhance the expression o",TextQuoteSelector,TextPositionSelector,12951,12960,MIS_GP,yes,[MIS_GP][ALL],,acct:vanitha_hg@hypothes.is,A Lower Proportion of Regulatory B Cells in Patients with Henoch-Schoenlein Purpura Nephritis.,2019-07-19T07:13:08.423725+00:00
pn7AILRGEemLU5eSkwP-7w,b53nbDmi,https://europepmc.org/articles/PMC4816555/,"proteinuria was negatively correlated with the numbers of IL-10+CD19+ (Fig 3G, P = 0.0077, R = –0.5912), CD1d+CD5"," R = 0.5842). However, the 24-h ","+CD19+ (Fig 3H, P = 0.0154, R = ",TextQuoteSelector,TextPositionSelector,28700,28813,NGD,no,NGD,,acct:vanitha_hg@hypothes.is,A Lower Proportion of Regulatory B Cells in Patients with Henoch-Schoenlein Purpura Nephritis.,2019-08-01T10:25:14.273732+00:00
pV5IIqnyEemVmkdCVEdPPg,b53nbDmi,https://europepmc.org/articles/PMC4816555/,Henoch-Schoenlein purpura nephritis,ves impaired renal function and , (HSPN). The diagnosis of this c,TextQuoteSelector,TextPositionSelector,9472,9507,WS_DS,no,WS_DS,,acct:vanitha_hg@hypothes.is,A Lower Proportion of Regulatory B Cells in Patients with Henoch-Schoenlein Purpura Nephritis.,2019-07-19T06:58:42.880504+00:00
pLYW9Kn1EemrWq8K6_0CmQ,b53nbDmi,https://europepmc.org/articles/PMC4816555/,MCD,esis of minimal change disease (,) and hepatitis B virus-associat,TextQuoteSelector,TextPositionSelector,14370,14373,MIS_DS,no,MIS_DS,,acct:vanitha_hg@hypothes.is,A Lower Proportion of Regulatory B Cells in Patients with Henoch-Schoenlein Purpura Nephritis.,2019-07-19T07:20:10.486403+00:00
onGWbKn0EemfjzPOHAS1_A,b53nbDmi,https://europepmc.org/articles/PMC4816555/,cytokine," their proliferation. Moreover, ", secretion is also stimulated un,TextQuoteSelector,TextPositionSelector,12162,12170,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,A Lower Proportion of Regulatory B Cells in Patients with Henoch-Schoenlein Purpura Nephritis.,2019-07-19T07:12:57.014789+00:00
oHO-fqnxEemzA4cVo1FIqg,b53nbDmi,https://europepmc.org/articles/PMC4816555/,human,nd control the responses of the ," immune system; however, very li",TextQuoteSelector,TextPositionSelector,13303,13308,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,A Lower Proportion of Regulatory B Cells in Patients with Henoch-Schoenlein Purpura Nephritis.,2019-07-19T06:51:25.233665+00:00
o1ENBLRGEemRdWcav2rJQQ,b53nbDmi,https://europepmc.org/articles/PMC4816555/,"CD38+CD19+ B cells (Fig 3A, P = 0.0035, R = -0.6351), while 24-h proteinuria ",y correlated with the number of ,was positively correlated with t,TextQuoteSelector,TextPositionSelector,28032,28109,NGD,no,NGD,,acct:vanitha_hg@hypothes.is,A Lower Proportion of Regulatory B Cells in Patients with Henoch-Schoenlein Purpura Nephritis.,2019-08-01T10:25:08.840452+00:00
