id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
y9myiI3iEemiNGN4y36IRQ,b53nbDmi,https://europepmc.org/articles/PMC4743178/,dementia,"age-related conditions, such as ",". However, medical education has",TextQuoteSelector,TextPositionSelector,9711,9719,CRT_DS,yes,[CRT_DS][ALL],,acct:vanitha_hg@hypothes.is,Encountering aged care: a mixed methods investigation of medical students' clinical placement experiences.,2019-06-13T13:54:43.072883+00:00
vQ7GBo3kEem08z_PMmUowg,b53nbDmi,https://europepmc.org/articles/PMC4743178/,difficulty swallowing,symptoms and care provision: a) , occurs in late-stage dementia (,TextQuoteSelector,TextPositionSelector,28491,28512,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Encountering aged care: a mixed methods investigation of medical students' clinical placement experiences.,2019-06-13T14:08:36.936187+00:00
vGvY6I3jEemVWY_CHdHDkg,b53nbDmi,https://europepmc.org/articles/PMC4743178/,Tasmania, RACFs in Western Australia and ," [32, 33], while a North America",TextQuoteSelector,TextPositionSelector,16855,16863,WT_OG,yes,[WT_OG][ALL],,acct:vanitha_hg@hypothes.is,Encountering aged care: a mixed methods investigation of medical students' clinical placement experiences.,2019-06-13T14:01:26.080073+00:00
c42-Mo3lEemIMe9HdZSN1Q,b53nbDmi,https://europepmc.org/articles/PMC4743178/,isn, [State] Examination… but there ,’t an acute problem. My [assigne,TextQuoteSelector,TextPositionSelector,31753,31756,WT_GP,no,[WT_GP],,acct:vanitha_hg@hypothes.is,Encountering aged care: a mixed methods investigation of medical students' clinical placement experiences.,2019-06-13T14:13:43.057226+00:00
b9fVCo5pEem9oI-c1ztA4A,b53nbDmi,https://europepmc.org/articles/PMC4743178/,infection, problem (such as a fracture or ,). While some students struggled,TextQuoteSelector,TextPositionSelector,47505,47514,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Encountering aged care: a mixed methods investigation of medical students' clinical placement experiences.,2019-06-14T05:58:30.469139+00:00
EOz9RJQoEemvCy_-Ior5pA,b53nbDmi,https://europepmc.org/articles/PMC4743178/,physical impairments,older people with cognitive and , (often multiple comorbidities) ,TextQuoteSelector,TextPositionSelector,13859,13879,WT_DS,no,[WT_DS],,acct:vanitha_hg@hypothes.is,Encountering aged care: a mixed methods investigation of medical students' clinical placement experiences.,2019-06-21T13:25:40.591983+00:00
9gxpfssdEemRb78fYAsDiw,b53nbDmi,https://europepmc.org/articles/PMC4743178/,physical impairments,older people with cognitive and , (often multiple comorbidities) ,TextQuoteSelector,TextPositionSelector,13854,13874,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Encountering aged care: a mixed methods investigation of medical students' clinical placement experiences.,2019-08-30T12:01:55.210542+00:00
8wZ8Co3jEemRTkOg74HL8A,b53nbDmi,https://europepmc.org/articles/PMC4743178/,Human,d by the University of Tasmania , Research Ethics Committee for S,TextQuoteSelector,TextPositionSelector,19267,19272,WT_OG,no,[WT_OG],,acct:vanitha_hg@hypothes.is,Encountering aged care: a mixed methods investigation of medical students' clinical placement experiences.,2019-06-13T14:02:58.049744+00:00
7_PLhssdEemdSHuKqyc5Yg,b53nbDmi,https://europepmc.org/articles/PMC4743178/,fracture ,gle clinical problem (such as a ,or infection). While some studen,TextQuoteSelector,TextPositionSelector,47494,47503,MIS_DS,no,MIS_DS,,acct:vanitha_hg@hypothes.is,Encountering aged care: a mixed methods investigation of medical students' clinical placement experiences.,2019-08-30T12:01:44.829039+00:00
6bWNSssdEem-8lsXoxkefg,b53nbDmi,https://europepmc.org/articles/PMC4743178/,difficulty swallowing,symptoms and care provision: a) , occurs in late-stage dementia (,TextQuoteSelector,TextPositionSelector,28492,28513,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Encountering aged care: a mixed methods investigation of medical students' clinical placement experiences.,2019-08-30T12:01:34.414525+00:00
5ao46o3iEemoTHs261WNIg,b53nbDmi,https://europepmc.org/articles/PMC4743178/,chronic illness,lence of older people suffering , and multiple comorbidities.Whil,TextQuoteSelector,TextPositionSelector,12911,12926,WT_DS,no,[WT_DS],,acct:vanitha_hg@hypothes.is,Encountering aged care: a mixed methods investigation of medical students' clinical placement experiences.,2019-06-13T13:55:26.163122+00:00
3yLWissdEem9wV_A7dWAhQ,b53nbDmi,https://europepmc.org/articles/PMC4743178/,depression,"ssues of cognition, falls risk, ",", but I really got to see and vi",TextQuoteSelector,TextPositionSelector,39088,39098,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Encountering aged care: a mixed methods investigation of medical students' clinical placement experiences.,2019-08-30T12:01:16.730174+00:00
3J_eYo3iEemoSw9X0MfT7g,b53nbDmi,https://europepmc.org/articles/PMC4743178/,dementia,o working with older people and , knowledge. Clinical placements ,TextQuoteSelector,TextPositionSelector,11815,11823,MIS_DS,no,MIS_DS,,acct:vanitha_hg@hypothes.is,Encountering aged care: a mixed methods investigation of medical students' clinical placement experiences.,2019-06-13T13:55:10.705588+00:00
1Kgrpo5pEemyiO-FwDky9g,b53nbDmi,https://europepmc.org/articles/PMC4743178/,cognitive impairments,people with dementia (and other ,) often have difficulty clearly ,TextQuoteSelector,TextPositionSelector,51291,51312,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Encountering aged care: a mixed methods investigation of medical students' clinical placement experiences.,2019-06-14T06:01:19.951349+00:00
0774AI3iEemgvj-IQAkJmA,b53nbDmi,https://europepmc.org/articles/PMC4743178/,cognitive impairment,"posure to multiple comorbidity, ",", and palliative care.MethodsFif",TextQuoteSelector,TextPositionSelector,10317,10337,CRT_DS,yes,[CRT_DS][ALL],,acct:vanitha_hg@hypothes.is,Encountering aged care: a mixed methods investigation of medical students' clinical placement experiences.,2019-06-13T13:54:56.372901+00:00
