id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
z7PO2utHEem1ZZO7RXPd3Q,b53nbDmi,https://europepmc.org/articles/PMC4384350/,ato,"one, following the atom order P
", described in Figure ​Figure33 a,TextQuoteSelector,TextPositionSelector,18100,18103,WT_GP,yes,[WT_GP][ALL],,acct:vanitha_hg@hypothes.is,An algorithm to enumerate all possible protein conformations verifying a set of distance constraints.,2019-10-10T10:22:06.862923+00:00
ygSAYOtHEem5HpcF0Dsb0w,b53nbDmi,https://europepmc.org/articles/PMC4384350/,torsion,ances derived from the backbone , angles ϕ and ψ;hydrogen bonds i,TextQuoteSelector,TextPositionSelector,17935,17942,WT_DS,yes,[WT_DS][ALL],,acct:vanitha_hg@hypothes.is,An algorithm to enumerate all possible protein conformations verifying a set of distance constraints.,2019-10-10T10:21:57.303387+00:00
sjyvoutHEemxRhdYRHcSeg,b53nbDmi,https://europepmc.org/articles/PMC4384350/,arcs,"h currently in use, with dotted "," pruned paths, and with dashed a",TextQuoteSelector,TextPositionSelector,15370,15374,WT_DS,yes,[WT_DS][ALL],,acct:vanitha_hg@hypothes.is,An algorithm to enumerate all possible protein conformations verifying a set of distance constraints.,2019-10-10T10:21:17.413156+00:00
jHsKJOtIEeme-79IEMtk9A,b53nbDmi,https://europepmc.org/articles/PMC4384350/,prunes,"ained for k is discarded, which ", all tree branches originating f,TextQuoteSelector,TextPositionSelector,40503,40509,WT_GP,no,[WT_GP],,acct:vanitha_hg@hypothes.is,An algorithm to enumerate all possible protein conformations verifying a set of distance constraints.,2019-10-10T10:27:23.558533+00:00
gw0WMOtIEemJ-Cs0_6pNog,b53nbDmi,https://europepmc.org/articles/PMC4384350/,ARIA,d assignment algorithms such as ," [68], CYANA [69] or UNIO [70], ",TextQuoteSelector,TextPositionSelector,77514,77518,WT_GP,no,[WT_GP],,acct:vanitha_hg@hypothes.is,An algorithm to enumerate all possible protein conformations verifying a set of distance constraints.,2019-10-10T10:27:07.797345+00:00
gibE9utHEemi0bdUl-JPlw,b53nbDmi,https://europepmc.org/articles/PMC4384350/,protease,"on of many proteins, as the HIV ", [1].An important class of exper,TextQuoteSelector,TextPositionSelector,10610,10618,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,An algorithm to enumerate all possible protein conformations verifying a set of distance constraints.,2019-10-10T10:19:56.759516+00:00
cnJlHutIEemyxceA5MiFBg,b53nbDmi,https://europepmc.org/articles/PMC4384350/,TRP-2," terminal parts of the α-helix, ",", PHE-5, LYS-3, LYS-6 and VAL-11",TextQuoteSelector,TextPositionSelector,69358,69363,WT_GP,no,[WT_GP],,acct:vanitha_hg@hypothes.is,An algorithm to enumerate all possible protein conformations verifying a set of distance constraints.,2019-10-10T10:26:39.948541+00:00
a2f9nutGEemjzKcJ-x_3_w,b53nbDmi,https://europepmc.org/articles/PMC4384350/,Prune,ose here an interval Branch-and-, algorithm (iBP) to solve the Di,TextQuoteSelector,TextPositionSelector,8835,8840,WT_GP,yes,[WT_GP][ALL],,acct:vanitha_hg@hypothes.is,An algorithm to enumerate all possible protein conformations verifying a set of distance constraints.,2019-10-10T10:12:09.068791+00:00
GA5OCOtIEem1Zjf5ByAESQ,b53nbDmi,https://europepmc.org/articles/PMC4384350/,GGL,"wn as Generic Geometry Library, ",: www.boost.org).Constraints on ,TextQuoteSelector,TextPositionSelector,50750,50753,WT_GP,no,[WT_GP],,acct:vanitha_hg@hypothes.is,An algorithm to enumerate all possible protein conformations verifying a set of distance constraints.,2019-10-10T10:24:08.236526+00:00
3OOLUOtGEem3CPf-bTF9_w,b53nbDmi,https://europepmc.org/articles/PMC4384350/,HIV,"nction of many proteins, as the ", protease [1].An important class,TextQuoteSelector,TextPositionSelector,10606,10609,CRT_OG,no,CRT_OG,,acct:vanitha_hg@hypothes.is,An algorithm to enumerate all possible protein conformations verifying a set of distance constraints.,2019-10-10T10:15:19.488506+00:00
