id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
ojBTpJDDEemjDZ_RhBrZUw,b53nbDmi,https://europepmc.org/articles/PMC4090160/,diseases or conditions, were then read a list of three ," (mouth cancer, gum disease, dif",TextQuoteSelector,TextPositionSelector,21068,21090,WT_DS,no,[WT_DS],,acct:vanitha_hg@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T05:49:12.059246+00:00
nTT5zpDBEeml7RtM4W0Hdw,b53nbDmi,https://europepmc.org/articles/PMC4090160/,nicotine addiction," cause oral cancer [4], [5] and ", [6] and is associated with seve,TextQuoteSelector,TextPositionSelector,11830,11848,CRT_DS,yes,[CRT_DS][ALL],,acct:vanitha_hg@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T05:34:44.723862+00:00
csOvCpDBEem_CEe1UJJ_rA,b53nbDmi,https://europepmc.org/articles/PMC4090160/,oral cancer,"d gutka [2], [3]. SLT can cause "," [4], [5] and nicotine addiction",TextQuoteSelector,TextPositionSelector,11805,11816,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T05:33:33.441627+00:00
cMCgupDFEemxb-drFcr-Xw,b53nbDmi,https://europepmc.org/articles/PMC4090160/,addiction,g the population. Following the ," theory [30], one might have use",TextQuoteSelector,TextPositionSelector,37086,37095,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T06:02:08.135103+00:00
YEjztpDCEeml7wNYcZtR1g,b53nbDmi,https://europepmc.org/articles/PMC4090160/,SLT,oundAlthough smokeless tobacco (,) use is prevalent in South Asia,TextQuoteSelector,TextPositionSelector,9377,9380,WT_GP,yes,[WT_GP][ALL],,acct:vanitha_hg@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T05:40:11.899645+00:00
QW-sRpDCEem_DMtCwFq-Dw,b53nbDmi,https://europepmc.org/articles/PMC4090160/,associated diseases, million. The total cost of SLT-, in India was US$389 million in ,TextQuoteSelector,TextPositionSelector,12892,12911,WT_DS,no,[WT_DS],,acct:vanitha_hg@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T05:39:20.425808+00:00
No4FSJPxEemUCEelRGoMAQ,b53nbDmi,https://europepmc.org/articles/PMC4090160/,"SLT can cause oral cancer [4], [5] and nicotine addiction","th tobacco, and gutka [2], [3]. ", [6] and is associated with seve,TextQuoteSelector,TextPositionSelector,11797,11854,NGD,no,NGD,,acct:vanitha_hg@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-21T06:53:01.794029+00:00
L0D2OJPxEemUjUPw23KtPg,b53nbDmi,https://europepmc.org/articles/PMC4090160/,SLT may provide a supplementation or substitution of nicotine intake for cigarette smokers [31] encouraging their continued use; this scenario could be particularly true in situations in which smoking,o support their efforts. Use of ," is not socially acceptable, but",TextQuoteSelector,TextPositionSelector,37709,37909,NGD,no,NGD,,acct:vanitha_hg@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-21T06:52:49.571733+00:00
Jn2UcJPxEemwUCNbfaUYkQ,b53nbDmi,https://europepmc.org/articles/PMC4090160/,SLT use is related to the social acceptance of SLT use by the older people and a greater appeal of cigarette among the younger generations who may be taking up smoking,]. This increased likelihood of ," instead of SLT use. Also, this ",TextQuoteSelector,TextPositionSelector,36805,36972,NGD,no,NGD,,acct:vanitha_hg@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-21T06:52:34.830292+00:00
FinVepPxEemuaxcoysNH2g,b53nbDmi,https://europepmc.org/articles/PMC4090160/,smoking without any information about SLT,sh focuses on cigarette or bidi , use. This creates an opportunit,TextQuoteSelector,TextPositionSelector,34107,34148,NGD,no,NGD,,acct:vanitha_hg@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-21T06:52:07.412622+00:00
C7sZqpDCEemwBTPT_rt9sA,b53nbDmi,https://europepmc.org/articles/PMC4090160/,diabetes,"diseases [8], hypertension [9], "," [10], loss in bone density [11]",TextQuoteSelector,TextPositionSelector,11980,11988,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T05:37:50.350802+00:00
C33ooJPxEemUYnfguTGgpg,b53nbDmi,https://europepmc.org/articles/PMC4090160/,"smoking, coordinated programs are needed that will also include SLT",target mainly cigarette or bidi , use within the tobacco control ,TextQuoteSelector,TextPositionSelector,11334,11401,NGD,no,NGD,,acct:vanitha_hg@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-21T06:51:49.604198+00:00
BsSgapDCEem9s8cIzh_1GA,b53nbDmi,https://europepmc.org/articles/PMC4090160/,hypertension,"], cardiovascular diseases [8], "," [9], diabetes [10], loss in bon",TextQuoteSelector,TextPositionSelector,11962,11974,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T05:37:41.566371+00:00
ADNHEJDCEemPaXdEKnS9Pw,b53nbDmi,https://europepmc.org/articles/PMC4090160/,cardiovascular diseases,"itions including oral pain [7], "," [8], hypertension [9], diabetes",TextQuoteSelector,TextPositionSelector,11933,11956,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T05:37:30.806287+00:00
5-pnIJDFEemoW9cVSUiuBg,b53nbDmi,https://europepmc.org/articles/PMC4090160/,Tobacco,Findings from the International , Control (ITC) Bangladesh Survey,TextQuoteSelector,TextPositionSelector,6774,6781,WT_OG,yes,[WT_OG][ALL],,acct:vanitha_hg@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T06:05:27.953592+00:00
4fQqZJDEEemFoG8iMqeScA,b53nbDmi,https://europepmc.org/articles/PMC4090160/,GATS,ported estimates (27.2%) in the , 2009 study [16] and another 200,TextQuoteSelector,TextPositionSelector,33237,33241,WT_GP,yes,[WT_GP][ALL],,acct:vanitha_hg@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T05:58:08.371575+00:00
4Fs_NpDDEemYqUM9Xxbz6Q,b53nbDmi,https://europepmc.org/articles/PMC4090160/,gum disease,"es or conditions (mouth cancer, ",", difficulty to open mouth). To ",TextQuoteSelector,TextPositionSelector,21106,21117,CRT_DS,yes,[CRT_DS][ALL],,acct:vanitha_hg@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T05:50:56.645654+00:00
2W47VpDDEemPbNO4J7Hmdw,b53nbDmi,https://europepmc.org/articles/PMC4090160/,mouth cancer,f three diseases or conditions (,", gum disease, difficulty to ope",TextQuoteSelector,TextPositionSelector,21092,21104,CRT_DS,yes,[CRT_DS][ALL],,acct:vanitha_hg@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-17T05:50:44.730098+00:00
09vXIpPwEemiSx8XH5u8mA,b53nbDmi,https://europepmc.org/articles/PMC4090160/,Freq,.3%).Table 2Rao-Scott ChiSq Test,".%(95% CI)ChiSqdfp value
Samplin",TextQuoteSelector,TextPositionSelector,26017,26021,WT_GP,no,[WT_GP],,acct:vanitha_hg@hypothes.is,Patterns and predictors of smokeless tobacco use among adults in Bangladesh: findings from the International Tobacco Control (ITC) Bangladesh survey.,2019-06-21T06:50:16.290424+00:00
