id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
yytR5KVWEemH9buFb89OWw,b53nbDmi,https://europepmc.org/articles/PMC4991502/,signal regulatory protein-a,"addition, the mRNA abundance of ", (SIRPα) was significantly reduc,TextQuoteSelector,TextPositionSelector,15738,15765,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-13T10:13:00.383984+00:00
yCV4HKVbEemUac8gbzRsmA,b53nbDmi,https://europepmc.org/articles/PMC4991502/,sepsis,"ion [19], peritonitis [20], and ", [21]. In addition to polarizati,TextQuoteSelector,TextPositionSelector,32854,32860,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-13T10:48:42.681886+00:00
y4bozKVTEem-QkNR2OvQlg,b53nbDmi,https://europepmc.org/articles/PMC4991502/,MCP1,"rophages, inflammation, cancer, ",Go to:INTRODUCTIONCancers develo,TextQuoteSelector,TextPositionSelector,11480,11484,MIS_GP,yes,[MIS_GP][ALL],,acct:vanitha_hg@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-13T09:51:32.416718+00:00
xvv0pqVXEemHNKM6R4oVBA,b53nbDmi,https://europepmc.org/articles/PMC4991502/,breast cancer,o-injected with MDA-MB-231-FLUC ," cells, the cMSCs but not the un",TextQuoteSelector,TextPositionSelector,17244,17257,WS_DS,yes,[WS_DS][ALL],,acct:vanitha_hg@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-13T10:20:02.676958+00:00
xqMJxKVaEem7Mj8x8ljMlg,b53nbDmi,https://europepmc.org/articles/PMC4991502/,mammary cancer,y cMSCs stimulate the growth of ," cells in vivo, we injected 4T1-",TextQuoteSelector,TextPositionSelector,28589,28603,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-13T10:41:30.775901+00:00
xaj4PKVdEem3mV9jCLZmhA,b53nbDmi,https://europepmc.org/articles/PMC4991502/,nitric oxide synthase,and rabbit anti-mouse inducible , (iNOS) and CD206 monoclonal ant,TextQuoteSelector,TextPositionSelector,36263,36284,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-13T11:02:57.633608+00:00
xIbznLQ-EemeD7PXVgKGmQ,b53nbDmi,https://europepmc.org/articles/PMC4991502/,MSCs could favor the tumor,"ffects. Here, we tested whether ", to escape from immunologic surv,TextQuoteSelector,TextPositionSelector,10617,10643,NGD,no,NGD,,acct:vanitha_hg@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-08-01T09:28:48.655801+00:00
x2pP2qVeEemMtqcBwRBK5Q,b53nbDmi,https://europepmc.org/articles/PMC4991502/,cotton,face was cleaned with a sterile ," swab, and the burr hole was fil",TextQuoteSelector,TextPositionSelector,38093,38099,WT_OG,no,[WT_OG],,acct:vanitha_hg@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-13T11:10:10.073479+00:00
wyk36KVYEemOcQddHvro6Q,b53nbDmi,https://europepmc.org/articles/PMC4991502/,COX-2," levels of iNOS, MCP1, IL-6 and ", were markedly higher in the cMS,TextQuoteSelector,TextPositionSelector,19132,19137,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-13T10:27:05.956257+00:00
wjAHEKeVEemgsDNjV9A0OA,b53nbDmi,https://europepmc.org/articles/PMC4991502/,chemokine receptor,e.MCP-1 is the CCR2 ligand. The , CCR2 is known to be expressed o,TextQuoteSelector,TextPositionSelector,25912,25930,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Activation of mesenchymal stem cells by macrophages promotes tumor progression through immune suppressive effects.,2019-07-16T06:48:45.810278+00:00
