id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
wdCglt-dEemwfMe9lfXBsg,b53nbDmi,https://europepmc.org/articles/PMC5703515/,pulmonary diseases,"ties, such as cardiovascular or ",". Therefore, data on the accurac",TextQuoteSelector,TextPositionSelector,54917,54935,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Assessment of automated analysis of portable oximetry as a screening test for moderate-to-severe sleep apnea in patients with chronic obstructive pulmonary disease.,2019-09-25T14:07:06.223368+00:00
uuBMut-cEemUP39kFskyOw,b53nbDmi,https://europepmc.org/articles/PMC5703515/,hypersomnolence ," and/or night symptoms, such as ","and frequent sleep arousals [13,",TextQuoteSelector,TextPositionSelector,14417,14433,MIS_DS,no,MIS_DS,,acct:vanitha_hg@hypothes.is,Assessment of automated analysis of portable oximetry as a screening test for moderate-to-severe sleep apnea in patients with chronic obstructive pulmonary disease.,2019-09-25T13:59:44.798906+00:00
tjKPxN-dEemWEZNJxOIQGw,b53nbDmi,https://europepmc.org/articles/PMC5703515/,apneas,cant contribution of positional , during PSG and they presented m,TextQuoteSelector,TextPositionSelector,54477,54483,WT_DS,no,[WT_DS],,acct:vanitha_hg@hypothes.is,Assessment of automated analysis of portable oximetry as a screening test for moderate-to-severe sleep apnea in patients with chronic obstructive pulmonary disease.,2019-09-25T14:06:46.576271+00:00
rigBpt-dEemGxKvXFsDdTQ,b53nbDmi,https://europepmc.org/articles/PMC5703515/,obese,"ine with AHIPSG = 4.2 events/h, ",", and hypertensive) was misclass",TextQuoteSelector,TextPositionSelector,53491,53496,WT_DS,no,[WT_DS],,acct:vanitha_hg@hypothes.is,Assessment of automated analysis of portable oximetry as a screening test for moderate-to-severe sleep apnea in patients with chronic obstructive pulmonary disease.,2019-09-25T14:06:32.929681+00:00
rCY7Et-cEemGjJPlF4f3og,b53nbDmi,https://europepmc.org/articles/PMC5703515/,sleep-related breathing disorders,"8]. Particularly, screening for ", is strongly recommended in COPD,TextQuoteSelector,TextPositionSelector,14288,14321,MIS_DS,no,MIS_DS,,acct:vanitha_hg@hypothes.is,Assessment of automated analysis of portable oximetry as a screening test for moderate-to-severe sleep apnea in patients with chronic obstructive pulmonary disease.,2019-09-25T13:59:20.465582+00:00
njFUKN-dEemqdaeUgMlNSA,b53nbDmi,https://europepmc.org/articles/PMC5703515/,pulmonary disease, related to the severity of the , were found among misclassified ,TextQuoteSelector,TextPositionSelector,52982,52999,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Assessment of automated analysis of portable oximetry as a screening test for moderate-to-severe sleep apnea in patients with chronic obstructive pulmonary disease.,2019-09-25T14:06:06.044266+00:00
lLpZRN-dEemWUdMoh9TTKw,b53nbDmi,https://europepmc.org/articles/PMC5703515/,apneic,for all the changes linked with , events which are commonly quant,TextQuoteSelector,TextPositionSelector,51152,51158,WT_DS,no,[WT_DS],,acct:vanitha_hg@hypothes.is,Assessment of automated analysis of portable oximetry as a screening test for moderate-to-severe sleep apnea in patients with chronic obstructive pulmonary disease.,2019-09-25T14:05:50.725955+00:00
kP7pTN-cEem3xA-cKpDSTA,b53nbDmi,https://europepmc.org/articles/PMC5703515/,Chronic Obstructive Lung Disease,e revised Global Initiative for , (GOLD) guidelines highlight the,TextQuoteSelector,TextPositionSelector,14134,14166,CRT_DS,yes,[CRT_DS][ALL],,acct:vanitha_hg@hypothes.is,Assessment of automated analysis of portable oximetry as a screening test for moderate-to-severe sleep apnea in patients with chronic obstructive pulmonary disease.,2019-09-25T13:58:34.999068+00:00
e5pNDt-bEemfAStAhids6g,b53nbDmi,https://europepmc.org/articles/PMC5703515/,AHI,imate the apnea-hypopnea index (,) from portable oximetry recordi,TextQuoteSelector,TextPositionSelector,10590,10593,WT_GP,yes,[WT_GP][ALL],,acct:vanitha_hg@hypothes.is,Assessment of automated analysis of portable oximetry as a screening test for moderate-to-severe sleep apnea in patients with chronic obstructive pulmonary disease.,2019-09-25T13:50:49.456587+00:00
c2_R5N-bEemFNV_RNiSq8g,b53nbDmi,https://europepmc.org/articles/PMC5703515/,apnea,NN) was trained to estimate the ,-hypopnea index (AHI) from porta,TextQuoteSelector,TextPositionSelector,10568,10573,WT_DS,yes,[WT_DS][ALL],,acct:vanitha_hg@hypothes.is,Assessment of automated analysis of portable oximetry as a screening test for moderate-to-severe sleep apnea in patients with chronic obstructive pulmonary disease.,2019-09-25T13:50:35.515093+00:00
