id,group_id,source,exact,prefix,suffix,anno_type,position_type,start,end,tags,all,origin_tags,comment,user,title,created
ztitDN95EemYD8Ng4I0i8Q,b53nbDmi,https://europepmc.org/articles/PMC4465466/,S1B,etry (Additional file 1: Figure ," and Table S3). Furthermore, con",TextQuoteSelector,TextPositionSelector,23465,23468,WT_GP,yes,[WT_GP][ALL],,acct:vanitha_hg@hypothes.is,Ammonia-lowering activities and carbamoyl phosphate synthetase 1 (Cps1) induction mechanism of a natural flavonoid.,2019-09-25T09:49:46.310654+00:00
yvpdmt93Eemsvv--5YS42w,b53nbDmi,https://europepmc.org/articles/PMC4465466/,hyperammonemia,ent in Cps1 suffered pronounced , and neonatal lethality [9]. As ,TextQuoteSelector,TextPositionSelector,12788,12802,CRT_DS,yes,[CRT_DS][ALL],,acct:vanitha_hg@hypothes.is,Ammonia-lowering activities and carbamoyl phosphate synthetase 1 (Cps1) induction mechanism of a natural flavonoid.,2019-09-25T09:35:20.824873+00:00
yl-cZt97Eem-c_uzYznmkg,b53nbDmi,https://europepmc.org/articles/PMC4465466/,C57BL/6 mice,ular mechanism.Materials/methods, were fed with regular chow (RC),TextQuoteSelector,TextPositionSelector,9884,9896,WS_OG,no,WS_OG,,acct:vanitha_hg@hypothes.is,Ammonia-lowering activities and carbamoyl phosphate synthetase 1 (Cps1) induction mechanism of a natural flavonoid.,2019-09-25T10:03:57.788666+00:00
xFk7JN97EemXrSO_BsavMg,b53nbDmi,https://europepmc.org/articles/PMC4465466/,Clock,"n clock-deficient mouse mutant, ","Δ19/Δ19, was utilized to examine",TextQuoteSelector,TextPositionSelector,10398,10403,MIS_GP,yes,[MIS_GP][ALL],,acct:vanitha_hg@hypothes.is,Ammonia-lowering activities and carbamoyl phosphate synthetase 1 (Cps1) induction mechanism of a natural flavonoid.,2019-09-25T10:03:47.798166+00:00
w4BrSt93EemfSgOwh8uWwg,b53nbDmi,https://europepmc.org/articles/PMC4465466/,C/EBPβ,ranscription factors C/EBPα and ,. Expression of other urea cycle,TextQuoteSelector,TextPositionSelector,10845,10851,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Ammonia-lowering activities and carbamoyl phosphate synthetase 1 (Cps1) induction mechanism of a natural flavonoid.,2019-09-25T09:35:08.265409+00:00
vnhLwN95Eem8LS_ZjRvsaQ,b53nbDmi,https://europepmc.org/articles/PMC4465466/,S1A,a and Additional file 1: Figure ,") [47]. Strikingly, NOB restored",TextQuoteSelector,TextPositionSelector,23275,23278,WT_GP,yes,[WT_GP][ALL],,acct:vanitha_hg@hypothes.is,Ammonia-lowering activities and carbamoyl phosphate synthetase 1 (Cps1) induction mechanism of a natural flavonoid.,2019-09-25T09:49:18.795371+00:00
tz1ait95EemY1xvL716lXw,b53nbDmi,https://europepmc.org/articles/PMC4465466/,Carbamoyl phosphate synthetase I,ffects of NOB on CPS1 expression, (CPS1) has been shown to accumu,TextQuoteSelector,TextPositionSelector,22765,22797,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Ammonia-lowering activities and carbamoyl phosphate synthetase 1 (Cps1) induction mechanism of a natural flavonoid.,2019-09-25T09:49:06.778624+00:00
sME7Nt95EemUIidx3LnRig,b53nbDmi,https://europepmc.org/articles/PMC4465466/,obesity,nst high-fat diet (HFD)-induced , and other metabolic dysfunction,TextQuoteSelector,TextPositionSelector,20104,20111,CRT_DS,no,CRT_DS,,acct:vanitha_hg@hypothes.is,Ammonia-lowering activities and carbamoyl phosphate synthetase 1 (Cps1) induction mechanism of a natural flavonoid.,2019-09-25T09:48:55.729378+00:00
qkVrON95EemsdAMn-nVYLg,b53nbDmi,https://europepmc.org/articles/PMC4465466/,BCM, spectrometry protein ID at the , Proteome Core Facility using a ,TextQuoteSelector,TextPositionSelector,19272,19275,WT_GP,no,[WT_GP],,acct:vanitha_hg@hypothes.is,Ammonia-lowering activities and carbamoyl phosphate synthetase 1 (Cps1) induction mechanism of a natural flavonoid.,2019-09-25T09:48:44.820839+00:00
q4OnHt98Eem1TX9nTqMdWw,b53nbDmi,https://europepmc.org/articles/PMC4465466/,mice,t/treatment groups of wild-type , at the indicated circadian time,TextQuoteSelector,TextPositionSelector,32295,32299,MIS_OG,no,MIS_OG,,acct:vanitha_hg@hypothes.is,Ammonia-lowering activities and carbamoyl phosphate synthetase 1 (Cps1) induction mechanism of a natural flavonoid.,2019-09-25T10:10:15.605909+00:00
pF-dsN95EemGpXdhP7on_w,b53nbDmi,https://europepmc.org/articles/PMC4465466/,trypsin,d was excised and digested with ,. The sample was subjected to ma,TextQuoteSelector,TextPositionSelector,19199,19206,CRT_GP,no,CRT_GP,,acct:vanitha_hg@hypothes.is,Ammonia-lowering activities and carbamoyl phosphate synthetase 1 (Cps1) induction mechanism of a natural flavonoid.,2019-09-25T09:48:35.030735+00:00
pCNVrN9mEem2CkNiJMCX1w,b53nbDmi,https://europepmc.org/articles/PMC4465466/,C/EBPα,on of the transcription factors , and C/EBPβ. Expression of other,TextQuoteSelector,TextPositionSelector,10834,10840,CRT_GP,yes,[CRT_GP][ALL],,acct:vanitha_hg@hypothes.is,Ammonia-lowering activities and carbamoyl phosphate synthetase 1 (Cps1) induction mechanism of a natural flavonoid.,2019-09-25T07:32:34.153473+00:00
nVh8Pt9mEemCimP3uhNdPA,b53nbDmi,https://europepmc.org/articles/PMC4465466/,mice,o lower serum ammonia levels in ," fed with RC, HFD or HPD. Compar",TextQuoteSelector,TextPositionSelector,10564,10568,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,Ammonia-lowering activities and carbamoyl phosphate synthetase 1 (Cps1) induction mechanism of a natural flavonoid.,2019-09-25T07:32:22.829778+00:00
mk5eCN98EemUGcNTbG01kQ,b53nbDmi,https://europepmc.org/articles/PMC4465466/,HNF3,"ucocorticoid receptor, CREB and ",) and the allosteric cofactor NA,TextQuoteSelector,TextPositionSelector,38611,38615,MIS_GP,no,MIS_GP,,acct:vanitha_hg@hypothes.is,Ammonia-lowering activities and carbamoyl phosphate synthetase 1 (Cps1) induction mechanism of a natural flavonoid.,2019-09-25T10:09:46.321267+00:00
lUXbDt9mEemyh9MWNezZ7A,b53nbDmi,https://europepmc.org/articles/PMC4465466/,mouse,er. A circadian clock-deficient ," mutant, ClockΔ19/Δ19, was utili",TextQuoteSelector,TextPositionSelector,10384,10389,CRT_OG,yes,[CRT_OG][ALL],,acct:vanitha_hg@hypothes.is,Ammonia-lowering activities and carbamoyl phosphate synthetase 1 (Cps1) induction mechanism of a natural flavonoid.,2019-09-25T07:32:09.350658+00:00
